

2016年03月11日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="040061","EB凱基          ","110000","3","36400","0.33","0.34","0.33","0.34"," ","0","0.41","60","0.42","60","106.5"
="040062","EC凱基          ","10000","1","2500","0.25","0.25","0.25","0.25","X","0","0.25","30","0.26","30","17.35"
="040063","日盛4V          ","101000","2","75240","0.75","0.75","0.74","0.74","X","0","0.75","25","0.76","25","63.8"
="040064","玉山A2          ","0","0","0","--","--","--","--"," ","0","1.26","13","1.27","13","0.00"
="040065","玉山A3          ","0","0","0","--","--","--","--"," ","0","0.77","13","0.78","13","0.00"
="040066","BR國泰          ","20000","1","11800","0.59","0.59","0.59","0.59","+","0.03","0.6","30","0.61","30","70.6"
="040067","BS國泰          ","49000","3","15100","0.31","0.31","0.3","0.3","X","0","0.3","499","0.31","30","57"
="040068","元富LQ          ","1000","1","90","0.09","0.09","0.09","0.09","X","0","0.08","25","0.09","25","158.5"
="040069","元富LR          ","0","0","0","--","--","--","--"," ","0","0.45","25","0.46","25","70.6"
="040070","元大MI          ","0","0","0","--","--","--","--"," ","0","0.33","100","0.34","100","70.6"
="040071","元大MJ          ","2000","1","3280","1.64","1.64","1.64","1.64","+","0.04","1.59","100","1.63","10","21"
="040072","永豐5W          ","0","0","0","--","--","--","--"," ","0","0.08","100","0.09","100","41.1"
="040073","永豐5X          ","0","0","0","--","--","--","--"," ","0","1.67","100","1.71","100","27.2"
="040074","永豐5Y          ","0","0","0","--","--","--","--"," ","0","2.63","100","2.69","100","62.3"
="040075","永豐5Z          ","0","0","0","--","--","--","--"," ","0","0.24","100","0.25","100","281.5"
="040076","EE凱基          ","351000","6","198280","0.58","0.59","0.53","0.59","-","0.03","0.58","30","0.59","30","83.2"
="040077","EF凱基          ","0","0","0","--","--","--","--"," ","0","0.81","30","0.82","30","83.2"
="040078","EH凱基          ","245000","17","235490","0.92","0.99","0.92","0.96","+","0.13","0.96","30","0.99","32","22.2"
="040079","日盛4X          ","0","0","0","--","--","--","--"," ","0","0.09","499","0.1","59","117"
="040080","日盛4Y          ","78000","14","40910","0.51","0.54","0.51","0.53","+","0.02","0.52","25","0.53","24","37.5"
="040081","日盛4Z          ","982000","22","196980","0.21","0.21","0.18","0.19","+","0.01","0.18","25","0.19","25","17.95"
="040082","日盛5A          ","0","0","0","--","--","--","--"," ","0","1.3","25","1.31","10","28.6"
="040083","日盛5B          ","762000","7","241380","0.31","0.34","0.31","0.33","+","0.01","0.32","25","0.33","25","2610"
="040084","MD群益          ","102000","5","83640","0.82","0.83","0.81","0.83","+","0.02","0.83","25","0.84","10","2610"
="040085","元大MK          ","100000","1","13000","0.13","0.13","0.13","0.13","X","0","0.14","100","0.16","70","16.9"
="040086","元大ML          ","300000","2","183000","0.61","0.61","0.61","0.61","+","0.01","0.61","100","0.62","50","136"
="040087","BT國泰          ","521000","7","392820","0.73","0.79","0.72","0.72","-","0.03","0.73","100","0.75","100","108.5"
="040088","富邦FW          ","0","0","0","--","--","--","--"," ","0","0.05","15","0.06","10","69.2"
="040089","富邦FX          ","199000","3","53750","0.27","0.29","0.27","0.29","+","0.02","0.27","15","0.28","10","12.4"
="040090","富邦FY          ","238000","17","301230","1.11","1.35","1.11","1.23","+","0.14","1.23","15","1.24","10","26.55"
="040091","富邦FZ          ","0","0","0","--","--","--","--"," ","0","0.7","15","0.71","10","70.6"
="040092","永豐6A          ","0","0","0","--","--","--","--"," ","0","0.07","100","0.09","100","18.2"
="040093","永豐6B          ","0","0","0","--","--","--","--"," ","0","0.06","100","0.08","100","11.6"
="040094","永豐6C          ","0","0","0","--","--","--","--"," ","0","0.48","100","0.49","100","28.6"
="040095","永豐6D          ","126000","6","56500","0.78","0.78","0.44","0.45"," ","0","0.43","100","0.44","100","36.8"
="040096","EL凱基          ","0","0","0","--","--","--","--"," ","0","0.11","30","0.12","30","241"
="040097","EM凱基          ","0","0","0","--","--","--","--"," ","0","0.07","30","0.09","30","241"
="040098","EN凱基          ","0","0","0","--","--","--","--"," ","0","2.54","30","2.64","30","43.75"
="040099","EP凱基          ","15000","2","6100","0.42","0.42","0.4","0.4","-","0.01","0.39","30","0.4","30","63.8"
="040100","EQ凱基          ","0","0","0","--","--","--","--"," ","0","0.08","30","0.09","30","57"
="040101","日盛5C          ","50000","4","172900","3.59","3.59","3.38","3.38","+","0.2","3.18","100","3.24","20","149"
="040102","6V兆豐          ","108000","7","64870","0.51","0.62","0.5","0.61","+","0.09","0.61","10","0.62","10","241"
="040103","6W兆豐          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","57.6"
="040104","6X兆豐          ","0","0","0","--","--","--","--"," ","0","0.17","10","0.18","10","117"
="040105","6Y兆豐          ","330000","4","152700","0.44","0.48","0.44","0.48","-","0.01","0.47","10","0.48","10","88.5"
="040106","2H統一          ","10000","1","2500","0.25","0.25","0.25","0.25","X","0","0.25","68","0.26","68","114.5"
="040107","2J統一          ","2000","1","1140","0.57","0.57","0.57","0.57"," ","0","0.56","10","0.57","10","63.8"
="040108","2K統一          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.1","10","69.2"
="040109","ME群益          ","100000","1","30000","0.3","0.3","0.3","0.3"," ","0","0.29","25","0.3","10","21.15"
="040110","MF群益          ","0","0","0","--","--","--","--"," ","0","0.61","25","0.62","10","2610"
="040111","MG群益          ","5000","1","2500","0.5","0.5","0.5","0.5","+","0.03","0.48","25","0.49","10","2610"
="040112","MH群益          ","0","0","0","--","--","--","--"," ","0","0.32","25","0.33","10","106.5"
="040113","MI群益          ","0","0","0","--","--","--","--"," ","0","0.2","25","0.3","10","23.75"
="040114","MJ群益          ","435000","14","444590","1.05","1.09","1","1.05","-","0.02","1.04","25","1.07","10","87.6"
="040115","元大MM          ","81000","5","36950","0.45","0.46","0.45","0.46","-","0.03","0.46","100","0.47","100","200"
="040116","元大MN          ","265000","6","98750","0.39","0.39","0.37","0.37","-","0.02","0.37","100","0.38","100","63.8"
="040117","玉山A4          ","645000","9","307550","0.48","0.48","0.44","0.47","-","0.02","0.43","13","0.45","13","0.00"
="040118","玉山A5          ","20000","2","2500","0.12","0.13","0.12","0.13","+","0.02","0.11","13","0.13","13","0.00"
="040119","玉山A6          ","0","0","0","--","--","--","--"," ","0","0.16","13","0.17","13","0.00"
="040120","玉山A7          ","0","0","0","--","--","--","--"," ","0","0.32","13","0.37","10","0.00"
="040121","富邦GC          ","25000","3","2100","0.1","0.1","0.06","0.1","X","0","0.07","10","0.1","50","37.5"
="040122","富邦GD          ","0","0","0","--","--","--","--"," ","0","0.23","10","0.24","10","80"
="040123","永昌A8          ","0","0","0","--","--","--","--"," ","0","1.47","10","1.53","10","0.00"
="040124","永昌A9          ","138000","7","290590","2.08","2.15","2.04","2.04","+","0.2","2.06","10","2.08","10","0.00"
="040125","永昌B1          ","0","0","0","--","--","--","--"," ","0","0.83","10","0.86","10","0.00"
="040126","永昌B2          ","0","0","0","--","--","--","--"," ","0","0.24","10","0.25","10","0.00"
="040127","永昌B3          ","0","0","0","--","--","--","--"," ","0","1.14","10","1.16","10","0.00"
="040128","永昌B4          ","0","0","0","--","--","--","--"," ","0","1.51","10","1.58","10","0.00"
="040129","永昌B5          ","0","0","0","--","--","--","--"," ","0","0.44","10","0.47","10","0.00"
="040130","永豐6F          ","0","0","0","--","--","--","--"," ","0","0.02","100","0.04","121","241"
="040131","永豐6G          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","40.45"
="040132","永豐6H          ","70000","1","14700","0.21","0.21","0.21","0.21","-","0.02","0.21","100","0.22","100","11.6"
="040133","永豐6I          ","10000","1","100","0.01","0.01","0.01","0.01","-","0.02","0.01","387","0.02","10","39.4"
="040134","永豐6J          ","152000","6","127620","0.81","0.87","0.81","0.87","+","0.13","0.87","100","0.88","100","445"
="040135","康和BL          ","0","0","0","--","--","--","--"," ","0","0.41","10","0.42","10","157"
="040136","元富MF          ","0","0","0","--","--","--","--"," ","0","0.29","25","0.3","25","419"
="040137","元富MG          ","716000","15","404110","0.56","0.58","0.53","0.58","-","0.03","0.59","25","0.6","25","124"
="040138","元富MH          ","687000","12","334460","0.49","0.52","0.46","0.52","+","0.01","0.52","25","0.53","25","124"
="040139","元富MJ          ","0","0","0","--","--","--","--"," ","0","2.53","25","2.63","10","62.3"
="040140","元富MK          ","60000","3","35750","0.59","0.6","0.59","0.6","-","0.01","0.59","25","0.6","25","136"
="040141","元富ML          ","0","0","0","--","--","--","--"," ","0","0.17","25","0.18","11","19.88"
="040142","2L統一          ","0","0","0","--","--","--","--"," ","0","0.62","10","0.63","10","88.5"
="040143","2M統一          ","10000","1","6300","0.63","0.63","0.63","0.63","-","0.02","0.62","20","0.63","10","63.8"
="040144","2N統一          ","0","0","0","--","--","--","--"," ","0","0.27","10","0.28","10","56.4"
="040145","2P統一          ","0","0","0","--","--","--","--"," ","0","0.25","10","0.26","10","281.5"
="040146","MM群益          ","610000","4","437300","0.72","0.72","0.71","0.71","-","0.05","0.76","25","0.79","10","124"
="040147","MN群益          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","83.2"
="040148","MP群益          ","1000","1","100","0.1","0.1","0.1","0.1","X","0","0.05","25","0.1","9","11.9"
="040149","MQ群益          ","0","0","0","--","--","--","--"," ","0","0.65","25","0.66","10","88.5"
="040150","元大MY          ","0","0","0","--","--","--","--"," ","0","0.03","150","0.05","8","241"
="040151","元大NA          ","0","0","0","--","--","--","--"," ","0","0.72","495","0.73","495","63.55"
="040152","元大NB          ","0","0","0","--","--","--","--"," ","0","0.07","100","0.08","100","56.4"
="040153","元大NC          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.03","99","39.4"
="040154","元大ND          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.06","10","39.4"
="040155","元大NE          ","399000","3","78300","0.2","0.2","0.19","0.2","-","0.01","0.2","100","0.21","100","31.3"
="040156","元大NF          ","0","0","0","--","--","--","--"," ","0","0.67","499","0.68","10","28.6"
="040157","元大NH          ","12000","2","10920","0.91","0.91","0.91","0.91","X","0","0.91","499","0.92","10","28.6"
="040158","元大NI          ","11000","2","2310","0.21","0.21","0.21","0.21","X","0","0.2","100","0.21","50","23.75"
="040159","EU凱基          ","0","0","0","--","--","--","--"," ","0","0.24","30","0.25","30","419"
="040160","EV凱基          ","0","0","0","--","--","--","--"," ","0","0.24","30","0.25","30","419"
="040161","EW凱基          ","2547000","50","3117740","1.27","1.32","1.15","1.3","+","0.08","1.3","100","1.31","30","36.05"
="040162","EX凱基          ","3000","1","4170","1.39","1.39","1.39","1.39","-","0.01","1.4","30","1.41","30","28.6"
="040163","EZ凱基          ","0","0","0","--","--","--","--"," ","0","0.79","30","0.81","30","155"
="040164","日盛5G          ","0","0","0","--","--","--","--"," ","0","0.09","499","0.1","10","83.2"
="040165","日盛5H          ","0","0","0","--","--","--","--"," ","0","0.08","25","0.09","25","241"
="040166","玉山A8          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","0.00"
="040167","BU國泰          ","40000","3","36100","0.9","0.91","0.89","0.91","+","0.06","0.91","100","0.95","100","368"
="040168","BV國泰          ","6000","4","14580","2.08","2.5","2.08","2.5","+","0.49","2.14","5","2.19","10","53.4"
="040169","BW國泰          ","5000","1","8250","1.65","1.65","1.65","1.65","+","0.15","1.49","340","1.55","50","149"
="040170","富邦GF          ","10000","1","4200","0.42","0.42","0.42","0.42","-","0.03","0.43","10","0.44","10","57.2"
="040171","富邦GG          ","105000","4","103250","1.01","1.01","0.95","0.95","-","0.08","1.03","10","1.04","10","83.2"
="040172","富邦GH          ","825000","54","447290","0.52","0.58","0.51","0.54","-","0.02","0.54","10","0.55","10","9.7"
="040173","富邦GJ          ","0","0","0","--","--","--","--"," ","0","0.29","10","0.3","10","17.95"
="040174","富邦GK          ","10000","1","3800","0.38","0.38","0.38","0.38","+","0.01","0.38","10","0.39","10","75.5"
="040175","富邦GL          ","1477000","53","1001030","0.7","0.7","0.66","0.67","-","0.06","0.67","11","0.68","50","84.2"
="040176","富邦GM          ","0","0","0","--","--","--","--"," ","0","0.87","10","0.88","10","63.8"
="040177","富邦GN          ","462000","11","432600","0.94","0.95","0.92","0.95","-","0.01","0.94","10","0.95","10","196"
="040178","富邦GP          ","0","0","0","--","--","--","--"," ","0","0.3","10","0.31","10","27.66"
="040179","FD凱基          ","0","0","0","--","--","--","--"," ","0","1.08","30","1.1","30","155"
="040180","FE凱基          ","1000","1","120","0.12","0.12","0.12","0.12","-","0.02","0.11","30","0.21","30","158.5"
="040181","FF凱基          ","150000","6","16000","0.1","0.11","0.1","0.11"," ","0","0.11","30","0.12","30","6.6"
="040182","FG凱基          ","1749000","44","2125510","1.13","1.5","1.09","1.5","+","0.41","1.44","30","--","0","114.5"
="040183","日盛5J          ","130000","6","344130","2.57","2.7","2.57","2.69","+","0.23","2.47","100","2.5","20","149"
="040184","日盛5K          ","320000","11","541080","1.5","2.1","1.47","2.1","+","0.64","2.1","25","2.3","4","114.5"
="040185","7B兆豐          ","0","0","0","--","--","--","--"," ","0","0.3","10","0.31","10","17.95"
="040186","7C兆豐          ","295000","6","48050","0.16","0.17","0.16","0.16","X","0","0.16","10","0.17","10","9"
="040187","7D兆豐          ","123000","10","205420","1.66","1.69","1.64","1.66","-","0.08","1.66","70","--","0","17.1"
="040188","7E兆豐          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","117"
="040189","7F兆豐          ","0","0","0","--","--","--","--"," ","0","0.52","10","0.53","10","70.6"
="040190","7G兆豐          ","0","0","0","--","--","--","--"," ","0","3.44","10","--","0","62.3"
="040191","7H兆豐          ","0","0","0","--","--","--","--"," ","0","1.47","10","1.48","10","28.6"
="040192","7J兆豐          ","40000","5","42800","1.03","1.1","1.01","1.1","+","0.02","1.08","10","1.1","10","233"
="040193","7K兆豐          ","0","0","0","--","--","--","--"," ","0","0.47","10","0.48","10","23.75"
="040194","7L兆豐          ","0","0","0","--","--","--","--"," ","0","0.28","10","0.29","10","12.9"
="040195","7M兆豐          ","37000","5","39790","1.06","1.1","1.06","1.1","+","0.04","1.09","10","1.1","10","40.95"
="040196","7N兆豐          ","10000","1","3600","0.36","0.36","0.36","0.36","-","0.06","0.37","10","0.4","10","175.5"
="040197","7P兆豐          ","0","0","0","--","--","--","--"," ","0","0.46","10","0.47","10","84.2"
="040198","7Q兆豐          ","11000","1","16170","1.47","1.47","1.47","1.47","-","0.13","1.56","10","1.57","10","87.6"
="040199","7R兆豐          ","0","0","0","--","--","--","--"," ","0","0.43","10","0.44","10","200"
="040200","7S兆豐          ","140000","3","30800","0.21","0.23","0.21","0.22","-","0.02","0.22","15","0.24","90","71"
="040201","7T兆豐          ","440000","11","508420","1.06","1.23","1.06","1.23","+","0.16","1.23","10","1.24","10","147.5"
="040202","7U兆豐          ","30000","2","51600","1.72","1.72","1.72","1.72","+","0.06","1.72","10","1.75","10","13.25"
="040203","7V兆豐          ","145000","10","90850","0.66","0.66","0.61","0.61","-","0.09","0.62","2","0.69","10","18.7"
="040204","7X兆豐          ","532000","16","325990","0.6","0.67","0.58","0.66","+","0.02","0.66","10","0.67","10","57.4"
="040205","7Y兆豐          ","170000","10","180220","1.08","1.12","1.05","1.12","+","0.05","1.11","10","1.13","2","155"
="040206","7Z兆豐          ","0","0","0","--","--","--","--"," ","0","0.75","10","0.76","10","57.2"
="040207","8A兆豐          ","160000","2","1600","0.01","0.01","0.01","0.01","X","0","--","0","0.02","568","39.4"
="040208","8B兆豐          ","30000","4","18800","0.63","0.63","0.62","0.63","X","0","0.62","10","0.64","10","11.6"
="040209","8C兆豐          ","290000","9","132700","0.45","0.51","0.44","0.51","+","0.02","0.53","10","0.54","10","80"
="040210","8D兆豐          ","74000","3","33300","0.45","0.45","0.45","0.45","-","0.02","0.47","10","0.49","10","15.9"
="040211","8E兆豐          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.22","10","11.6"
="040212","8F兆豐          ","0","0","0","--","--","--","--"," ","0","1.74","10","1.78","10","36.8"
="040213","8G兆豐          ","3000","1","2400","0.8","0.8","0.8","0.8","X","0","0.78","10","0.81","10","65.5"
="040214","8H兆豐          ","36000","6","51250","1.41","1.44","1.41","1.44","+","0.09","1.44","10","1.53","10","17.75"
="040215","8J兆豐          ","44000","7","62900","1.33","1.47","1.33","1.47","+","0.24","1.45","10","1.5","10","41.1"
="040216","8K兆豐          ","70000","1","27300","0.39","0.39","0.39","0.39","+","0.03","0.38","10","0.39","10","79.6"
="040217","元富MN          ","0","0","0","--","--","--","--"," ","0","0.05","25","0.08","10","241"
="040218","元富MP          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.06","10","241"
="040219","元富MQ          ","0","0","0","--","--","--","--"," ","0","0.55","25","0.56","10","28.6"
="040220","元富MR          ","188000","9","97080","0.53","0.55","0.5","0.54","+","0.02","0.54","25","0.55","25","368"
="040221","元富MS          ","162000","6","116210","0.73","0.73","0.68","0.72","-","0.01","0.72","45","0.73","25","135"
="040222","元富MT          ","0","0","0","--","--","--","--"," ","0","0.21","25","0.22","25","27.66"
="040223","元富MU          ","0","0","0","--","--","--","--"," ","0","0.22","25","0.23","25","27.66"
="040224","元富MV          ","0","0","0","--","--","--","--"," ","0","0.2","25","0.21","25","15.52"
="040225","元富MZ          ","20000","1","4400","0.22","0.22","0.22","0.22","X","0","0.22","25","0.23","25","26.72"
="040226","元大NM          ","828000","18","429970","0.52","0.55","0.48","0.54","+","0.02","0.55","100","0.57","100","124"
="040227","元大NN          ","100000","1","39000","0.39","0.39","0.39","0.39"," ","0","0.38","100","0.39","100","88.5"
="040228","元大NP          ","0","0","0","--","--","--","--"," ","0","0.29","100","0.3","100","37.5"
="040229","元大NQ          ","400000","2","44000","0.11","0.11","0.11","0.11","-","0.01","0.11","150","0.12","100","71"
="040230","元大NR          ","0","0","0","--","--","--","--"," ","0","0.25","100","0.26","100","44.85"
="040231","元大NS          ","172000","9","161350","0.96","0.96","0.91","0.94","-","0.01","0.94","101","0.97","100","8.95"
="040232","元大NT          ","0","0","0","--","--","--","--"," ","0","0.02","100","0.03","100","69.2"
="040233","元大NU          ","0","0","0","--","--","--","--"," ","0","0.1","100","0.11","10","274.5"
="040234","元大NV          ","507000","11","199980","0.4","0.41","0.38","0.41","+","0.02","0.4","100","0.41","100","368"
="040235","元大NW          ","6000","2","1680","0.26","0.32","0.26","0.32","+","0.03","0.33","100","0.34","100","147.5"
="040236","元大NX          ","22000","2","6140","0.27","0.28","0.27","0.28","+","0.08","0.27","100","0.28","50","106.5"
="040237","2S統一          ","0","0","0","--","--","--","--"," ","0","0.65","10","0.66","10","28.6"
="040238","2T統一          ","100000","1","139000","1.39","1.39","1.39","1.39","X","0","1.27","10","1.33","10","149"
="040239","2U統一          ","1041000","27","1189440","1.09","1.17","1.09","1.14","+","0.12","1.14","5","1.16","208","47.2"
="040240","2V統一          ","328000","9","142000","0.44","0.45","0.42","0.45","+","0.01","0.45","100","0.46","30","124"
="040241","2W統一          ","58000","1","10440","0.18","0.18","0.18","0.18","-","0.01","0.19","20","0.2","20","83.2"
="040242","2X統一          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","241"
="040243","2Y統一          ","0","0","0","--","--","--","--"," ","0","0.03","50","0.1","10","26.72"
="040244","2Z統一          ","561000","3","65910","0.11","0.12","0.11","0.12","+","0.01","0.12","10","0.13","110","241"
="040245","3A統一          ","57000","3","33950","0.59","0.65","0.59","0.65","+","0.04","0.65","20","0.66","20","63.55"
="040246","MT群益          ","0","0","0","--","--","--","--"," ","0","0.23","25","0.24","10","26.72"
="040247","MU群益          ","391000","7","461340","1.18","1.21","1.15","1.21","+","0.01","1.2","25","1.21","5","196"
="040248","MV群益          ","1189000","98","2865140","2.16","2.95","2.06","2.8","+","0.71","3","25","--","0","114.5"
="040249","永豐6L          ","83000","24","78020","0.95","0.96","0.93","0.95","-","0.05","0.96","100","0.97","10","23.3"
="040250","永豐6M          ","0","0","0","--","--","--","--"," ","0","0.11","100","0.12","100","15.52"
="040251","永豐6N          ","0","0","0","--","--","--","--"," ","0","0.06","100","0.07","100","26.72"
="040252","永豐6P          ","0","0","0","--","--","--","--"," ","0","0.06","100","0.07","100","19.88"
="040253","永豐6Q          ","595000","29","695120","1.16","1.25","1.11","1.13","-","0.02","1.1","100","1.11","10","149"
="040254","永豐6R          ","64000","2","20480","0.32","0.32","0.32","0.32","-","0.01","0.3","100","0.31","100","9.7"
="040255","大展I3          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.11","10","83.2"
="040256","大展I4          ","0","0","0","--","--","--","--"," ","0","0.47","10","0.49","10","11.2"
="040257","大展I5          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.2","10","9.7"
="040258","大展I6          ","347000","10","215600","0.62","0.64","0.6","0.63","-","0.15","0.65","10","0.67","10","13.25"
="040259","玉山A9          ","316000","15","532320","1.54","1.73","1.54","1.66","+","0.25","1.63","13","1.66","10","0.00"
="040260","玉山B1          ","0","0","0","--","--","--","--"," ","0","0.6","13","0.63","13","0.00"
="040261","富邦GQ          ","1483000","72","2271200","1.32","1.8","1.27","1.8","+","0.49","1.76","10","--","0","114.5"
="040262","富邦GR          ","174000","7","103010","0.59","0.6","0.58","0.6"," ","0","0.6","20","0.61","20","175.5"
="040263","富邦GS          ","0","0","0","--","--","--","--"," ","0","0.27","10","0.28","10","88.5"
="040264","富邦GT          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.1","10","241"
="040265","富邦GU          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.1","10","241"
="040266","富邦GV          ","15000","1","1050","0.07","0.07","0.07","0.07","X","0","0.07","20","0.08","10","15.52"
="040267","永昌B6          ","100000","1","31000","0.31","0.31","0.31","0.31","+","0.02","0.32","10","0.33","10","0.00"
="040268","永昌B7          ","0","0","0","--","--","--","--"," ","0","1.25","10","1.26","10","0.00"
="040269","永昌B8          ","143000","7","15730","0.11","0.11","0.11","0.11","+","0.01","0.12","10","0.13","10","0.00"
="040270","永昌B9          ","0","0","0","--","--","--","--"," ","0","4.35","10","4.43","10","0.00"
="040271","永昌C1          ","0","0","0","--","--","--","--"," ","0","0.38","10","0.39","10","0.00"
="040272","永昌C2          ","14000","2","8700","0.6","0.63","0.6","0.63","X","0","0.08","29","--","0","0.00"
="040273","永昌C3          ","0","0","0","--","--","--","--"," ","0","0.9","10","0.93","10","0.00"
="040274","永昌C4          ","0","0","0","--","--","--","--"," ","0","0.23","10","0.24","10","0.00"
="040275","永豐6T          ","5000","1","2450","0.49","0.49","0.49","0.49","+","0.02","0.5","100","0.51","100","179"
="040276","永豐6U          ","1866000","42","1996620","1.09","1.15","1.02","1.03","-","0.06","1.02","114","1.05","100","191.5"
="040277","永豐6V          ","30000","1","9600","0.32","0.32","0.32","0.32","-","0.06","0.32","100","0.33","100","200"
="040278","永豐6W          ","692000","12","412840","0.62","0.62","0.57","0.59","-","0.02","0.59","100","0.65","100","36.8"
="040279","HC中信          ","0","0","0","--","--","--","--"," ","0","0.11","30","0.12","30","241"
="040280","3D統一          ","1301000","49","1894470","1.37","1.7","1.33","1.7","+","0.35","1.7","10","--","0","114.5"
="040281","FS凱基          ","200000","5","200810","1.03","1.03","0.97","1","-","0.1","1.03","30","1.06","30","13.25"
="040282","FU凱基          ","304000","10","234780","0.77","0.82","0.74","0.77","-","0.01","0.8","30","0.82","30","13.25"
="040283","FV凱基          ","18000","5","19150","1.04","1.11","1.04","1.07","-","0.06","1.07","20","1.1","30","23.3"
="040284","FW凱基          ","30000","3","3000","0.1","0.1","0.1","0.1","X","0","0.11","30","0.12","30","241"
="040285","FX凱基          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.06","30","241"
="040286","FY凱基          ","10000","1","1300","0.13","0.13","0.13","0.13","+","0.02","0.12","30","0.13","30","12.4"
="040287","GA凱基          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.06","30","12.4"
="040288","GC凱基          ","0","0","0","--","--","--","--"," ","0","0.09","30","0.1","30","15.52"
="040289","GD凱基          ","0","0","0","--","--","--","--"," ","0","0.19","30","0.2","30","26.72"
="040290","GE凱基          ","0","0","0","--","--","--","--"," ","0","0.2","30","0.21","30","25.55"
="040291","GF凱基          ","361000","13","109450","0.31","0.31","0.29","0.31","-","0.05","0.31","30","0.32","30","27.66"
="040292","GG凱基          ","3000","1","4020","1.34","1.34","1.34","1.34","X","0","1.29","30","1.34","30","11.05"
="040293","GH凱基          ","0","0","0","--","--","--","--"," ","0","0.21","30","0.22","30","15.81"
="040294","元大XA          ","77000","6","38770","0.5","0.51","0.49","0.5","+","0.04","0.5","100","0.51","100","82"
="040295","元大XB          ","0","0","0","--","--","--","--"," ","0","0.11","100","0.16","10","26.72"
="040296","日盛5L          ","69000","5","48250","0.69","0.71","0.69","0.71","+","0.07","0.69","25","0.7","25","82"
="040297","國票JU          ","129000","4","113070","0.85","0.88","0.85","0.87","-","0.05","0.85","998","0.86","10","17.1"
="040298","國票JV          ","25000","1","6500","0.26","0.26","0.26","0.26","X","0","0.26","1,497","0.27","50","117"
="040299","元富NA          ","0","0","0","--","--","--","--"," ","0","1.28","25","1.33","10","149"
="040300","元富NB          ","0","0","0","--","--","--","--"," ","0","0.94","25","0.95","10","23.3"
="040301","BX國泰          ","5000","2","12620","2.5","2.56","2.5","2.56","X","0","3.17","15","--","0","114.5"
="040302","BY國泰          ","0","0","0","--","--","--","--"," ","0","2.44","210","--","0","114.5"
="040303","BZ國泰          ","1000","1","1290","1.29","1.29","1.29","1.29","+","0.05","1.29","389","1.33","10","41.65"
="040304","CA國泰          ","290000","1","388600","1.34","1.34","1.34","1.34","+","0.04","1.34","380","1.36","50","82"
="040305","富邦HA          ","70000","3","31300","0.44","0.45","0.44","0.45","+","0.02","0.47","30","0.5","30","147.5"
="040306","富邦HB          ","0","0","0","--","--","--","--"," ","0","1.14","30","1.18","10","23.3"
="040307","富邦HC          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","10","21.15"
="040308","富邦HD          ","164000","11","122520","0.73","0.79","0.73","0.78","+","0.07","0.75","10","0.76","10","37.5"
="040309","富邦HE          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","39.4"
="040310","富邦HF          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.1","10","6.63"
="040311","富邦HG          ","0","0","0","--","--","--","--"," ","0","0.85","30","0.86","30","82"
="040312","富邦HH          ","78000","1","97500","1.25","1.25","1.25","1.25","X","0","1.24","30","1.25","30","82"
="040313","富邦HJ          ","160000","3","51500","0.32","0.33","0.32","0.32","X","0","0.32","50","0.36","50","63.55"
="040314","富邦HK          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.16","10","27.66"
="040315","永豐6X          ","156000","7","116600","0.72","0.75","0.72","0.75","+","0.06","0.74","100","0.76","100","82"
="040316","永豐6Y          ","5000","2","750","0.15","0.15","0.15","0.15","X","0","0.14","100","0.15","100","105.5"
="040317","永豐6Z          ","0","0","0","--","--","--","--"," ","0","0.3","100","0.31","100","147.5"
="040318","HD中信          ","100000","1","131000","1.31","1.31","1.31","1.31","X","0","1.31","30","1.34","30","82"
="040319","3E統一          ","99000","1","6930","0.07","0.07","0.07","0.07","X","0","0.08","10","0.1","10","241"
="040320","元富NC          ","0","0","0","--","--","--","--"," ","0","0.07","25","0.08","25","76.3"
="040321","元富ND          ","0","0","0","--","--","--","--"," ","0","0.16","50","0.17","50","27.66"
="040322","元富NE          ","18000","2","18000","1","1","1","1","X","0","0.98","50","0.99","25","82"
="040323","GN凱基          ","1207000","55","1590620","1.08","1.56","1.06","1.56","+","0.51","1.51","150","1.68","200","114.5"
