

2016年01月05日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="033271","5D元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","355","2110"
="033272","5E元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","41.8"
="033274","9F凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","93.9"
="033275","9J凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","93.9"
="033276","9K凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","30","2110"
="033277","9L凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","262","2110"
="033281","日盛EY          ","20000","1","1000","0.05","0.05","0.05","0.05"," ","0","0.05","45","0.07","35","58"
="033283","日盛FA          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","11.75"
="033298","18中信          ","0","0","0","--","--","--","--"," ","0","0.11","30","0.12","30","425"
="033299","19中信          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.04","10","220"
="033300","20中信          ","0","0","0","--","--","--","--"," ","0","0.15","30","0.16","30","186.5"
="033301","21中信          ","0","0","0","--","--","--","--"," ","0","0.52","30","0.53","30","385"
="033304","24中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","19","25.4"
="033305","25中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","37","2110"
="033309","29中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","285","25.1"
="033317","富邦1D          ","100000","2","5000","0.05","0.05","0.05","0.05","X","0","0.04","10","0.14","10","19.6"
="033318","富邦1E          ","20000","1","200","0.01","0.01","0.01","0.01","X","0","0.01","10","0.1","10","21.65"
="033320","富邦1G          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","84.9"
="03332C","元牛01          ","1485000","58","1754660","1.21","1.24","1.14","1.15","-","0.04","1.14","499","1.15","488","8075.11"
="033335","群益9S          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","146"
="033337","群益9U          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","420","84.9"
="033338","群益9V          ","0","0","0","--","--","--","--"," ","0","0.23","25","0.28","10","378"
="033340","群益9Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","20","2110"
="03334C","元牛BM          ","152000","11","273320","1.79","1.86","1.72","1.72","-","0.12","1.72","499","1.74","499","59.05"
="033350","F6統一          ","0","0","0","--","--","--","--"," ","0","1.03","10","1.12","10","51.8"
="033351","F7統一          ","920000","7","124700","0.13","0.15","0.12","0.13","-","0.03","0.13","5","0.15","408","138"
="033352","F8統一          ","90000","2","9000","0.1","0.1","0.1","0.1","+","0.02","0.08","60","0.1","160","79.1"
="033353","F9統一          ","0","0","0","--","--","--","--"," ","0","0.02","998","0.06","10","67"
="03335C","元牛Z1          ","40000","3","62700","1.57","1.57","1.55","1.55","-","0.06","1.54","499","1.55","499","8075.11"
="033360","5R元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.52","100","65"
="033363","5U元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","61.4"
="033364","5W元大          ","3000","1","150","0.05","0.05","0.05","0.05","X","0","0.05","100","0.06","50","126.5"
="033365","5X元大          ","0","0","0","--","--","--","--"," ","0","0.03","100","0.04","10","138"
="033366","5Y元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","19.55"
="03336C","兆牛HL          ","2266000","43","2303410","1.03","1.07","0.97","0.98","-","0.04","0.22","499","0.97","20","8075.11"
="033370","日盛FD          ","596000","6","75480","0.12","0.13","0.12","0.13"," ","0","0.12","25","0.13","25","17.95"
="033376","國票DX          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","148.5"
="033379","FQ元富          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","87.4"
="03337C","兆牛HM          ","10000","1","13100","1.31","1.31","1.31","1.31","+","0.03","--","0","--","0","8075.11"
="03338C","元牛BN          ","0","0","0","--","--","--","--"," ","0","13","10","13.1","10","28.05"
="033391","富邦1M          ","388000","14","114530","0.3","0.3","0.29","0.3"," ","0","0.28","12","0.29","200","261.5"
="03339C","元牛21          ","30000","1","66300","2.21","2.21","2.21","2.21","-","0.02","2.15","499","2.16","499","8075.11"
="033401","39中信          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.03","10","93.9"
="03340C","元牛31          ","61000","7","102210","1.63","1.68","1.59","1.59","-","0.06","1.59","549","1.6","499","8075.11"
="033410","1A群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","181"
="033415","1F群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","136.5"
="033417","1H群益          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","588","76.2"
="033418","1I群益          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","200","23.2"
="033419","1J群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","42.25"
="03341C","元牛58          ","0","0","0","--","--","--","--"," ","0","1.16","499","1.17","471","948.31"
="033423","兆豐4Z          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","15.4"
="033424","兆豐5A          ","50000","5","71500","1.43","1.43","1.43","1.43","-","0.17","1.28","10","1.36","10","126.5"
="033425","兆豐5B          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","20","9.2"
="033426","兆豐5C          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","242.5"
="033427","兆豐5D          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","242.5"
="033428","兆豐5E          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","105","25.1"
="033429","兆豐5F          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","2110"
="03342C","凱牛48          ","0","0","0","--","--","--","--"," ","0","2.19","30","2.2","30","8075.11"
="033432","兆豐5Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","74"
="033433","兆豐5R          ","143000","5","149320","1.01","1.17","1.01","1.17","+","0.09","0.97","10","1.06","10","79.1"
="033434","兆豐5S          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","161.5"
="03343C","凱牛49          ","0","0","0","--","--","--","--"," ","0","2.66","30","2.67","30","8075.11"
="033445","日盛FL          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","122.5"
="03344C","元牛41          ","0","0","0","--","--","--","--"," ","0","1.26","499","1.27","499","8075.11"
="033450","1K群益          ","200000","4","83100","0.41","0.43","0.41","0.42","-","0.07","0.39","25","0.42","10","27.1"
="03345C","凱牛50          ","89000","9","160430","1.81","1.88","1.73","1.73","-","0.12","1.73","15","1.74","30","8075.11"
="033469","44中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","316","9.52"
="03346C","兆牛B4          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8075.11"
="03347C","兆牛B5          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8075.11"
="033481","FX元富          ","166000","20","109440","0.67","0.71","0.6","0.6","-","0.1","0.6","25","0.62","10","138"
="033482","FY元富          ","70000","7","21800","0.29","0.32","0.29","0.31","X","0","0.19","25","0.22","10","138"
="03348C","元牛51          ","363000","11","451160","1.24","1.27","1.22","1.24"," ","0","1.19","499","1.2","499","8075.11"
="033495","G1統一          ","0","0","0","--","--","--","--"," ","0","0.35","24","0.39","10","181"
="033496","6E元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","80","2110"
="03349C","元牛61          ","0","0","0","--","--","--","--"," ","0","0.89","499","0.9","499","8075.11"
="033500","6I元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","24","71.7"
="033502","6K元大          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.05","76","76.2"
="03350C","2T兆牛          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8075.11"
="033510","國泰NR          ","10000","1","6500","0.65","0.65","0.65","0.65","X","0","0.59","499","0.61","10","27.1"
="033511","國泰NS          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.06","30","51.5"
="033512","GR元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","29.81"
="033515","日盛FP          ","380000","3","129800","0.34","0.35","0.3","0.3","-","0.06","0.3","25","0.31","25","138"
="03351C","凱牛51          ","397000","19","537360","1.34","1.43","1.22","1.24","-","0.1","1.22","30","1.23","30","8075.11"
="03352C","凱牛52          ","0","0","0","--","--","--","--"," ","0","1.74","30","1.75","30","8075.11"
="033533","48中信          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.05","10","27.81"
="033536","兆豐6F          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.11","10","7.25"
="033537","兆豐6G          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","109","71.7"
="033538","兆豐6H          ","110000","11","2200","0.02","0.02","0.02","0.02","X","0","--","0","0.03","10","77.8"
="03353C","元牛71          ","1715000","73","1206430","0.72","0.76","0.65","0.66","-","0.05","0.65","526","0.66","439","8075.11"
="033547","兆豐6W          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","10","425"
="033548","兆豐6X          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,036","67"
="033549","兆豐6Y          ","81000","10","46870","0.59","0.61","0.52","0.52","-","0.1","0.53","10","0.62","10","138"
="03354C","元牛81          ","2346000","86","1668570","0.72","0.77","0.66","0.66","-","0.06","0.66","504","0.67","499","8075.11"
="033550","G2統一          ","1000","1","250","0.25","0.25","0.25","0.25","-","0.02","0.05","10","0.11","10","25.1"
="033551","G3統一          ","0","0","0","--","--","--","--"," ","0","0.01","618","0.02","182","27.81"
="033552","G4統一          ","0","0","0","--","--","--","--"," ","0","0.01","608","0.03","299","29.81"
="03355C","兆牛30          ","123000","7","118360","1.02","1.02","0.92","0.92","X","0","--","0","--","0","8075.11"
="033563","富邦1W          ","20000","1","2000","0.1","0.1","0.1","0.1","+","0.01","0.07","10","0.1","10","79.1"
="033564","富邦1X          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","9.2"
="033567","富邦2A          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","19.55"
="033569","1S群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","7.91"
="03356C","群牛AA          ","1512000","4","1284900","0.86","0.86","0.83","0.83","-","0.09","0.83","499","0.84","499","8075.11"
="033573","1W群益          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.1","10","27.1"
="033576","1Z群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","75"
="03357C","CT兆牛          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8075.11"
="033584","G5統一          ","55000","3","2850","0.06","0.06","0.05","0.05","X","0","0.05","10","0.1","110","72"
="033585","G6統一          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.1","10","220"
="033586","G7統一          ","3343000","44","429700","0.13","0.14","0.11","0.12","-","0.02","0.11","211","0.12","81","425"
="033587","G8統一          ","13000","2","14430","1.08","1.21","1.08","1.21","+","0.13","1.24","10","1.27","13","122.5"
="033588","G9統一          ","0","0","0","--","--","--","--"," ","0","0.01","1,017","0.07","10","29.81"
="033589","H1統一          ","0","0","0","--","--","--","--"," ","0","0.01","917","0.03","10","27.81"
="03358C","群牛AB          ","1797000","5","3992370","2.3","2.3","2.2","2.2"," ","0","2.16","499","2.17","499","8075.11"
="033590","H2統一          ","0","0","0","--","--","--","--"," ","0","0.01","917","0.05","27","17.27"
="033591","6X元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","29.81"
="033592","7A元大          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.1","10","17.27"
="033599","7H元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","180","22.5"
="03359C","凱牛53          ","0","0","0","--","--","--","--"," ","0","2.22","30","2.23","30","8075.11"
="033600","GT元富          ","0","0","0","--","--","--","--"," ","0","0.01","325","0.04","10","27.81"
="033601","GU元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.06","25","17.27"
="033602","GV元富          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","29.81"
="033606","國票EG          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","27.81"
="033607","國票EH          ","0","0","0","--","--","--","--"," ","0","0.01","298","0.02","10","29.81"
="03360C","元牛BP          ","201000","2","124590","0.62","0.62","0.59","0.59","X","0","0.53","100","0.55","10","22.5"
="03361C","元牛BQ          ","1009000","4","811750","0.77","0.84","0.76","0.76","-","0.15","0.74","100","0.76","10","29.81"
="03362C","元牛BR          ","80000","3","60300","0.77","0.77","0.74","0.74","X","0","0.72","100","0.73","10","17.27"
="033633","52中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","54","17.27"
="033634","53中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","130","29.81"
="033635","54中信          ","0","0","0","--","--","--","--"," ","0","0.02","250","0.03","50","22.5"
="033638","57中信          ","100000","1","66000","0.66","0.66","0.66","0.66","-","0.01","0.65","38","0.66","30","28.05"
="033639","58中信          ","0","0","0","--","--","--","--"," ","0","0.86","30","0.87","9","28.05"
="033642","JJ第一          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","17.27"
="033646","2E群益          ","18000","1","540","0.03","0.03","0.03","0.03","-","0.03","0.04","25","0.1","10","22.5"
="033647","2F群益          ","10000","1","6100","0.61","0.61","0.61","0.61","+","0.07","0.65","25","0.75","10","122.5"
="033652","2K群益          ","0","0","0","--","--","--","--"," ","0","1.61","25","1.71","10","488"
="033653","2L群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","425"
="033663","國泰NU          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","100","2110"
="033664","國泰NV          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","101","74"
="033666","國泰NX          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","17.27"
="033667","國泰NY          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","29.81"
="033669","國泰01          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","27.81"
="033677","國票EJ          ","0","0","0","--","--","--","--"," ","0","0.18","1,497","0.19","40","138"
="033679","HB元富          ","210000","9","68860","0.27","0.44","0.25","0.4","+","0.08","0.35","25","0.36","12","78"
="033692","2D永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","14","56.1"
="033693","2E永豐          ","0","0","0","--","--","--","--"," ","0","0.22","10","0.23","10","58"
="033696","凱基42          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","60","29.81"
="033705","H3統一          ","20000","1","200","0.01","0.01","0.01","0.01","X","0","0.01","10","0.02","100","75"
="033706","7L元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","27.81"
="033714","7U元大          ","0","0","0","--","--","--","--"," ","0","2.17","100","2.27","10","51.8"
="033715","7V元大          ","50000","5","65600","1.45","1.45","1.24","1.24","-","0.28","1.21","40","1.29","10","138"
="033719","7Z元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","16.35"
="033733","2P群益          ","0","0","0","--","--","--","--"," ","0","0.41","25","0.44","10","122.5"
="033735","2R群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","11.4"
="033737","2T群益          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.1","10","77.7"
="033742","國泰06          ","190000","4","96700","0.56","0.57","0.48","0.5","-","0.12","0.48","30","0.5","2","77.8"
="033743","兆豐6Z          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","1","9.2"
="033744","兆豐7A          ","20000","2","800","0.04","0.04","0.04","0.04","-","0.02","0.04","370","0.09","50","79.1"
="033745","兆豐7B          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","67"
="033746","兆豐7C          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","382","59.05"
="033747","兆豐7D          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","10","17.27"
="033748","兆豐7E          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","10","29.81"
="033755","兆豐7N          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","122.5"
="033756","兆豐7P          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","28.4"
="033762","富邦2M          ","6000","2","1560","0.25","0.27","0.25","0.27"," ","0","0.24","10","0.25","200","10.5"
="033765","日盛GC          ","170000","2","22100","0.13","0.13","0.13","0.13","-","0.04","0.13","300","0.14","200","56.1"
="033772","2Q永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","291","17.27"
="033787","凱基60          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","9.2"
="033789","凱基62          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","40","17.27"
="033790","H4統一          ","21000","1","630","0.03","0.03","0.03","0.03"," ","0","0.01","2,750","0.03","50","25.1"
="033791","H5統一          ","0","0","0","--","--","--","--"," ","0","0.01","907","0.05","10","2110"
="033792","H6統一          ","0","0","0","--","--","--","--"," ","0","0.01","608","0.05","19","2110"
="033793","H7統一          ","100000","1","1000","0.01","0.01","0.01","0.01","X","0","0.01","110","0.09","50","9.2"
="033794","H8統一          ","0","0","0","--","--","--","--"," ","0","0.01","808","0.03","130","11.65"
="033795","H9統一          ","0","0","0","--","--","--","--"," ","0","0.03","20","0.1","20","425"
="033796","J1統一          ","0","0","0","--","--","--","--"," ","0","0.01","260","0.1","10","70.1"
="033797","J2統一          ","399000","3","3990","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.02","897","17.27"
="033799","8R元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","8","50.4"
="033800","8S元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","40.6"
="033801","8T元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","17.27"
="033804","國票EM          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","17.27"
="033816","2Y群益          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.1","10","148.5"
="033817","2Z群益          ","40000","1","31600","0.79","0.79","0.79","0.79","-","0.03","0.79","25","0.8","10","52.7"
="033819","3B群益          ","0","0","0","--","--","--","--"," ","0","0.04","25","0.1","10","18.95"
="033821","國泰10          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.07","30","36.4"
="033822","國泰11          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","23","161.5"
="033823","富邦2Q          ","0","0","0","--","--","--","--"," ","0","0.02","90","0.06","30","25.4"
="033834","HT元富          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","59.05"
="033835","HU元富          ","0","0","0","--","--","--","--"," ","0","0.23","50","0.24","25","148.5"
="033846","日盛GG          ","576000","13","334420","0.59","0.64","0.56","0.56","-","0.06","0.56","25","0.58","25","24.2"
="033853","凱基76          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","28.05"
="033855","凱基78          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","67"
="033859","J3統一          ","0","0","0","--","--","--","--"," ","0","0.01","2,182","0.1","10","76.6"
="033882","3T群益          ","10000","1","1100","0.11","0.11","0.11","0.11","-","0.02","0.19","25","0.2","10","378"
="033888","兆豐8F          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","10","17.27"
="033889","兆豐8G          ","21000","2","1800","0.1","0.1","0.07","0.07","-","0.03","0.06","10","0.08","10","146"
="033890","兆豐8P          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","310","9.38"
="033914","9H元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","8.22"
="033916","日盛GH          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","25","242.5"
="033919","日盛GL          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","25.4"
="033933","國泰15          ","2736000","79","2491470","0.87","1.12","0.69","1.03","+","0.19","1.04","100","1.06","50","48"
="033935","國泰17          ","0","0","0","--","--","--","--"," ","0","0.81","499","0.91","10","61.4"
="033936","富邦2Z          ","0","0","0","--","--","--","--"," ","0","0.13","10","0.19","10","36.4"
="033938","富邦3B          ","0","0","0","--","--","--","--"," ","0","2.28","10","2.36","10","126.5"
="033940","富邦3D          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","69","358.5"
="033952","兆豐9L          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","11.4"
="033953","兆豐9M          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","6.68"
="033954","兆豐9N          ","0","0","0","--","--","--","--"," ","0","2.2","10","2.21","10","51.8"
="033957","3Z群益          ","40000","3","400","0.01","0.01","0.01","0.01","X","0","0.01","25","0.05","1","77.8"
="033959","4B群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","2110"
="033961","4D群益          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","12","34.05"
="033962","4E群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","75"
="033966","凱基96          ","0","0","0","--","--","--","--"," ","0","0.18","30","0.28","30","28.05"
="033972","J4統一          ","0","0","0","--","--","--","--"," ","0","0.01","808","0.02","210","42.45"
="033973","J5統一          ","0","0","0","--","--","--","--"," ","0","0.01","608","0.02","888","242.5"
="033977","9M元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","122.5"
="033982","國泰20          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","122.5"
="033983","國泰21          ","0","0","0","--","--","--","--"," ","0","0.08","499","0.18","40","17.27"
="033985","富邦3H          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.1","10","220"
="033991","JH元富          ","0","0","0","--","--","--","--"," ","0","0.32","25","0.33","25","58"
="033992","JJ元富          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","216","76.2"
="034009","3M永豐          ","106000","2","5300","0.05","0.05","0.05","0.05","X","0","0.05","10","0.06","10","58"
="034013","70中信          ","172000","19","8650","0.05","0.08","0.05","0.08","+","0.01","0.03","60","0.06","30","36.4"
="034014","71中信          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","9.2"
="034018","兆豐9T          ","67000","8","28090","0.45","0.45","0.37","0.37","-","0.05","0.34","10","0.37","10","146"
="034020","4S群益          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","150","9.48"
="034022","4U群益          ","14000","3","65980","4.37","4.8","4.37","4.62","+","0.46","4.27","25","4.37","10","345"
="034033","凱基A8          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","310","9.52"
="034044","9V元大          ","80000","1","8800","0.11","0.11","0.11","0.11","-","0.03","--","0","--","0","77.8"
="034054","75中信          ","0","0","0","--","--","--","--"," ","0","0.21","499","0.28","5","17.95"
="034055","JS元富          ","0","0","0","--","--","--","--"," ","0","0.01","25","--","0","38.5"
="034064","國泰25          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","80","75"
="034065","國泰26          ","0","0","0","--","--","--","--"," ","0","3.93","30","--","0","53.3"
="034070","富邦3R          ","36000","9","20280","0.55","0.6","0.55","0.55","-","0.05","0.51","20","0.53","20","138"
="034074","富邦3V          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","3.69"
="034075","富邦3W          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","56","75"
="034076","日盛GS          ","1000","1","470","0.47","0.47","0.47","0.47","-","0.05","0.51","25","0.52","25","54.1"
="034081","4X群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","128"
="034082","4Y群益          ","10000","1","49900","4.99","4.99","4.99","4.99","+","0.34","4.78","25","4.88","10","345"
="034091","77中信          ","150000","13","10600","0.07","0.08","0.07","0.07"," ","0","0.05","30","0.06","17","261.5"
="034092","78中信          ","46000","5","58360","1.23","1.36","1.23","1.36","+","0.03","1.42","30","1.47","10","122.5"
="034102","A4兆豐          ","0","0","0","--","--","--","--"," ","0","1.62","10","1.63","10","51.8"
="034103","A5兆豐          ","60000","2","19400","0.33","0.33","0.29","0.29","-","0.15","0.43","10","0.44","10","23.2"
="034104","A6兆豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","19.55"
="034106","KD元富          ","0","0","0","--","--","--","--"," ","0","0.34","25","0.37","20","153"
="034113","國票EW          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","9.2"
="034115","國票EY          ","0","0","0","--","--","--","--"," ","0","0.32","75","0.33","10","28.05"
="034116","J6統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.03","40","242.5"
="034117","J7統一          ","20000","1","2000","0.1","0.1","0.1","0.1","X","0","0.08","10","0.1","10","72"
="034119","9Y元大          ","1000","1","440","0.44","0.44","0.44","0.44","+","0.05","--","0","0.44","12","77.8"
="034122","國泰30          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","120","122.5"
="034123","富邦3Y          ","20000","3","74780","3.7","3.77","3.7","3.77","X","0","3.61","10","3.62","10","345"
="034124","5A群益          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","31.6"
="034125","5B群益          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.08","18","261.5"
="034127","KN元富          ","0","0","0","--","--","--","--"," ","0","0.79","25","0.81","10","70.6"
="034129","國票EZ          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","313","42.45"
="034153","J8統一          ","0","0","0","--","--","--","--"," ","0","0.01","818","0.1","10","9.52"
="034154","J9統一          ","55000","7","39350","0.67","0.8","0.64","0.8","+","0.06","0.79","20","0.8","5","122.5"
="034155","K1統一          ","0","0","0","--","--","--","--"," ","0","0.67","10","0.68","10","70.6"
="034156","K2統一          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.18","10","186.5"
="034157","K3統一          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.1","10","46.4"
="034158","元大02          ","65000","3","5900","0.09","0.1","0.09","0.1","-","0.03","0.09","100","0.1","100","56.1"
="034160","元大04          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","122.5"
="034166","凱基C4          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","17.27"
="034167","凱基C5          ","0","0","0","--","--","--","--"," ","0","1.17","30","1.27","30","28.05"
="034170","凱基C8          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","20","75"
="034171","K5統一          ","0","0","0","--","--","--","--"," ","0","0.36","10","0.38","10","138"
="034172","K6統一          ","20000","2","400","0.02","0.02","0.02","0.02","X","0","0.01","918","0.02","104","42.45"
="034174","元大06          ","10000","1","1400","0.14","0.14","0.14","0.14","+","0.01","0.11","5","0.14","30","44.7"
="034175","元大07          ","323000","7","6460","0.02","0.02","0.02","0.02","-","0.01","0.02","65","0.03","300","50.9"
="034176","元大08          ","50000","2","81500","1.63","1.63","1.63","1.63","-","0.03","1.87","300","1.94","10","36.5"
="034183","79中信          ","46000","7","23220","0.51","0.54","0.48","0.54","-","0.03","0.54","490","0.59","19","77.8"
="034196","5D群益          ","127000","6","37900","0.3","0.3","0.29","0.29","-","0.03","0.29","20","0.3","10","261.5"
="034197","5E群益          ","0","0","0","--","--","--","--"," ","0","0.18","25","0.19","10","25.1"
="034198","5F群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","76.2"
="034199","5G群益          ","20000","1","1000","0.05","0.05","0.05","0.05","X","0","0.05","10","0.1","12","215"
="034202","B3兆豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","84","59.05"
="034203","B4兆豐          ","0","0","0","--","--","--","--"," ","0","3.61","10","--","0","126.5"
="034209","C3兆豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","122.5"
="034240","富邦4H          ","17000","1","510","0.03","0.03","0.03","0.03","X","0","0.03","30","0.1","30","9.48"
="034241","富邦4J          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.15","15","242.5"
="034242","富邦4K          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.05","27","242.5"
="034243","富邦4L          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","242.5"
="034244","富邦4M          ","0","0","0","--","--","--","--"," ","0","--","0","0.15","10","242.5"
