

2016年01月27日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="037172","兆豐KB          ","10000","1","3700","0.37","0.37","0.37","0.37","-","0.02","0.36","10","0.37","10","11"
="037173","兆豐KC          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","8.24"
="037174","兆豐KD          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","10","17.05"
="037175","兆豐KE          ","73000","5","13870","0.19","0.19","0.19","0.19"," ","0","0.17","10","0.18","10","75.3"
="037176","兆豐KF          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","75.3"
="037177","兆豐KH          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","66.6"
="037178","兆豐KK          ","110000","7","8800","0.08","0.08","0.08","0.08","-","0.06","0.07","10","0.11","10","2160"
="037179","兆豐KL          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","61.5"
="037180","GV永豐          ","0","0","0","--","--","--","--"," ","0","0.51","10","0.52","10","0.00"
="037181","GW永豐          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.1","10","135"
="037182","GX永豐          ","10000","2","8250","0.84","0.84","0.81","0.81","+","0.08","0.86","10","0.87","10","34.85"
="037183","GY永豐          ","0","0","0","--","--","--","--"," ","0","0.3","10","0.31","10","9.81"
="037184","GZ永豐          ","0","0","0","--","--","--","--"," ","0","5.35","10","5.65","10","42.9"
="037185","HA永豐          ","0","0","0","--","--","--","--"," ","0","0.13","10","0.14","10","8.73"
="037186","HB永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","211"
="037187","HC永豐          ","0","0","0","--","--","--","--"," ","0","4.13","10","4.23","10","76.3"
="037188","HD永豐          ","0","0","0","--","--","--","--"," ","0","3.35","10","3.45","10","120.5"
="037189","HE永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","94"
="037190","HF永豐          ","100000","1","40000","0.4","0.4","0.4","0.4","+","0.1","0.41","10","0.42","10","15.7"
="037191","HG永豐          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","22.45"
="037192","HH永豐          ","111000","1","53280","0.48","0.48","0.48","0.48","+","0.04","0.46","10","0.47","10","39.15"
="037193","HI永豐          ","0","0","0","--","--","--","--"," ","0","0.5","10","0.51","10","12.5"
="037194","HJ永豐          ","0","0","0","--","--","--","--"," ","0","0.75","10","0.78","10","27.3"
="037195","HK永豐          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.07","10","74"
="037196","HL永豐          ","77000","11","116950","1.39","1.95","1.39","1.77","+","0.36","1.74","10","1.75","10","159"
="037197","日盛30          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","25","34.1"
="037198","凱基DN          ","0","0","0","--","--","--","--"," ","0","0.1","30","0.11","30","75.3"
="037199","凱基DP          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.04","30","75.3"
="037200","凱基DQ          ","0","0","0","--","--","--","--"," ","0","0.06","30","0.07","30","74"
="037201","凱基DR          ","165000","1","19800","0.12","0.12","0.12","0.12","-","0.05","0.12","30","0.13","30","51.7"
="037202","凱基DS          ","0","0","0","--","--","--","--"," ","0","0.31","30","0.33","30","51.7"
="037203","凱基DT          ","0","0","0","--","--","--","--"," ","0","1.42","30","1.47","30","51.7"
="037204","凱基DU          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.05","30","65.7"
="037205","凱基DV          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.15","30","65.7"
="037206","玉山LS          ","0","0","0","--","--","--","--"," ","0","1.4","13","1.48","13","0.00"
="037207","C4國泰          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","140","117"
="037208","C5國泰          ","0","0","0","--","--","--","--"," ","0","0.6","499","0.64","10","39.8"
="037209","C6國泰          ","70000","5","12100","0.18","0.18","0.16","0.18","+","0.02","0.19","499","0.2","100","74"
="037210","C7國泰          ","0","0","0","--","--","--","--"," ","0","1.7","290","1.73","10","192.5"
="037211","7A富邦          ","0","0","0","--","--","--","--"," ","0","0.13","10","0.14","10","18.25"
="037212","7B富邦          ","190000","16","90800","0.48","0.5","0.4","0.4","X","0","0.39","10","0.4","10","68"
="037213","台新89          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","10","54"
="037214","台新90          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.05","70","41.3"
="037215","台新91          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","300","211"
="037216","台新92          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","290","209"
="037217","台新93          ","195000","2","1950","0.01","0.01","0.01","0.01","X","0","0.01","405","0.02","151","117"
="037218","元富A1          ","195000","22","68800","0.36","0.38","0.32","0.32","X","0","0.31","25","0.32","14","39.8"
="037219","元富A2          ","34000","2","14960","0.44","0.44","0.44","0.44","-","0.02","0.36","25","0.37","25","51.7"
="037220","元富A3          ","0","0","0","--","--","--","--"," ","0","0.02","50","0.05","12","59"
="037221","元富A4          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","22","7.65"
="037222","元富A5          ","396000","4","140580","0.36","0.36","0.35","0.35","+","0.01","0.34","25","0.35","25","0.00"
="037223","元富A6          ","0","0","0","--","--","--","--"," ","0","0.5","25","0.51","25","0.00"
="037224","LL第一          ","22000","1","25520","1.16","1.16","1.16","1.16","X","0","1.16","10","1.17","10","25.52"
="037225","EU統一          ","167000","8","32330","0.2","0.21","0.17","0.17","-","0.02","0.16","30","0.17","10","16.4"
="037226","EV統一          ","0","0","0","--","--","--","--"," ","0","0.34","10","0.35","10","165"
="037227","EW統一          ","0","0","0","--","--","--","--"," ","0","0.81","10","0.83","10","78"
="037228","EX統一          ","202000","3","81570","0.39","0.42","0.39","0.42","X","0","0.42","10","0.43","10","74"
="037229","日盛31          ","200000","3","26500","0.12","0.15","0.12","0.15","+","0.03","0.14","25","0.15","25","74"
="037230","亞東LF          ","30000","2","3100","0.11","0.11","0.09","0.09","-","0.02","0.07","10","0.13","20","34.1"
="037231","亞東LG          ","200000","1","8000","0.04","0.04","0.04","0.04","X","0","0.03","10","0.06","10","34.1"
="037232","凱基EC          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.05","30","34.1"
="037233","凱基ED          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.06","30","34.1"
="037234","凱基EE          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.11","30","14.55"
="037235","凱基EF          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.12","30","14.55"
="037236","凱基EG          ","0","0","0","--","--","--","--"," ","0","0.24","30","0.25","30","22.45"
="037237","凱基EH          ","20000","1","40200","2.01","2.01","2.01","2.01","+","0.11","2","30","2.06","30","139.5"
="037238","凱基EK          ","0","0","0","--","--","--","--"," ","0","0.01","520","0.04","30","223.5"
="037239","凱基EL          ","10000","1","24400","2.44","2.44","2.44","2.44","X","0","2.34","30","2.38","30","82.9"
="037240","凱基EM          ","0","0","0","--","--","--","--"," ","0","5.5","30","5.7","1","26.1"
="037241","凱基EN          ","0","0","0","--","--","--","--"," ","0","6.35","30","--","0","26.1"
="037242","凱基ER          ","0","0","0","--","--","--","--"," ","0","0.17","30","0.18","30","17.65"
="037243","MZ元大          ","61000","3","4880","0.08","0.08","0.08","0.08"," ","0","0.1","100","0.11","100","74"
="037244","NA元大          ","984000","13","472990","0.57","0.57","0.44","0.49","-","0.07","0.47","100","0.49","100","51.7"
="037245","NB元大          ","601000","25","372450","0.66","0.66","0.59","0.59","-","0.01","0.59","100","0.6","20","75.3"
="037246","NC元大          ","190000","4","7900","0.05","0.05","0.04","0.04","-","0.01","0.03","150","0.04","100","6.07"
="037247","ND元大          ","1303000","9","57110","0.05","0.05","0.04","0.04","-","0.01","0.03","100","0.04","100","16.4"
="037248","NE元大          ","0","0","0","--","--","--","--"," ","0","1.8","100","1.9","10","51.9"
="037249","NF元大          ","10000","1","1300","0.13","0.13","0.13","0.13"," ","0","0.11","100","0.12","25","44.35"
="037250","NG元大          ","0","0","0","--","--","--","--"," ","0","0.09","100","0.14","10","25.52"
="037251","NH元大          ","50000","1","6000","0.12","0.12","0.12","0.12","-","0.01","0.12","100","0.13","100","71.5"
="037252","HQ永豐          ","20000","2","15600","0.75","0.81","0.75","0.81","X","0","0.71","10","0.72","10","26.5"
="037253","HR永豐          ","0","0","0","--","--","--","--"," ","0","2.46","10","2.55","10","27.6"
="037254","HT永豐          ","50000","2","67000","1.34","1.34","1.34","1.34","X","0","1.33","10","1.39","10","41.55"
="037255","HU永豐          ","20000","1","14600","0.73","0.73","0.73","0.73","X","0","0.7","10","0.71","10","22"
="037256","HV永豐          ","0","0","0","--","--","--","--"," ","0","4.36","10","4.46","10","29.8"
="037257","HW永豐          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.09","10","52.2"
="037258","N1中信          ","10000","2","2650","0.26","0.27","0.26","0.27","+","0.07","0.19","10","0.2","10","68"
="037259","台新94          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.1","10","65.7"
="037260","台新95          ","20000","2","21400","1.07","1.07","1.07","1.07","+","0.05","1.03","10","1.11","10","11.7"
="037261","台新96          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","36.2"
="037262","台新97          ","0","0","0","--","--","--","--"," ","0","4.74","10","--","0","76.3"
="037263","台新98          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","9.34"
="037264","元富B1          ","0","0","0","--","--","--","--"," ","0","0.37","25","0.38","25","0.00"
="037265","7C富邦          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.22","10","211"
="037266","7D富邦          ","424000","4","99760","0.24","0.24","0.23","0.24"," ","0","0.23","10","0.24","10","211"
="037267","7E富邦          ","400000","13","58950","0.15","0.15","0.14","0.14","-","0.01","0.14","35","0.16","20","223.5"
="037268","7F富邦          ","69000","2","51090","0.77","0.77","0.74","0.74","+","0.01","0.7","10","0.71","10","75.3"
="037269","7G富邦          ","0","0","0","--","--","--","--"," ","0","1.4","10","1.42","10","19.4"
="037270","7H富邦          ","0","0","0","--","--","--","--"," ","0","4.79","10","4.88","10","120.5"
="037271","D1國泰          ","0","0","0","--","--","--","--"," ","0","2.22","30","2.32","30","139.5"
="037272","D2國泰          ","0","0","0","--","--","--","--"," ","0","0.36","300","0.4","200","211"
="037273","D3國泰          ","0","0","0","--","--","--","--"," ","0","6.35","100","--","0","76.3"
="037274","D4國泰          ","2541000","99","1504900","0.67","0.69","0.51","0.51","-","0.3","0.56","5","0.7","1","25.52"
="037275","元富B2          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","117"
="037276","NI元大          ","22000","2","7860","0.36","0.36","0.33","0.33","-","0.02","0.32","100","0.33","100","75.3"
="037277","NJ元大          ","231000","11","75330","0.35","0.35","0.29","0.29","-","0.04","0.29","100","0.3","100","75.3"
="037278","NK元大          ","0","0","0","--","--","--","--"," ","0","0.41","100","0.42","100","75.3"
="037279","NL元大          ","300000","3","6000","0.02","0.02","0.02","0.02","X","0","0.01","100","0.05","100","6.08"
="037280","NM元大          ","1000","1","1540","1.54","1.54","1.54","1.54","X","0","1.58","100","1.65","10","139.5"
="037281","NN元大          ","5000","1","7100","1.42","1.42","1.42","1.42","+","0.1","1.41","100","1.42","25","139.5"
="037282","NP元大          ","669000","12","357130","0.51","0.55","0.48","0.48","-","0.03","0.46","100","0.47","25","9.53"
="037283","NQ元大          ","0","0","0","--","--","--","--"," ","0","0.24","100","0.25","100","22.45"
="037284","NR元大          ","0","0","0","--","--","--","--"," ","0","0.36","100","0.38","100","11.1"
="037285","NS元大          ","216000","8","174360","0.74","0.84","0.74","0.8","+","0.08","0.72","100","0.78","10","26.5"
="037286","NT元大          ","0","0","0","--","--","--","--"," ","0","2.8","100","--","0","82.9"
="037287","NU元大          ","2000","1","820","0.41","0.41","0.41","0.41","X","0","0.41","100","0.42","50","34.85"
="037288","NV元大          ","0","0","0","--","--","--","--"," ","0","1.72","100","1.81","10","176"
="037289","NW元大          ","0","0","0","--","--","--","--"," ","0","1.39","100","1.42","100","27.3"
="037290","NX元大          ","30000","3","83900","2.7","2.85","2.7","2.85","X","0","3.13","20","3.22","10","159"
="037291","NY元大          ","362000","4","119660","0.33","0.34","0.33","0.34","+","0.02","0.34","100","0.35","10","211"
="037292","NZ元大          ","955000","50","1036800","1.03","1.18","0.99","1.11","+","0.2","1.12","100","1.15","10","18.6"
="037293","XA元大          ","0","0","0","--","--","--","--"," ","0","0.31","100","0.36","10","15.23"
="037294","XB元大          ","0","0","0","--","--","--","--"," ","0","0.26","100","0.31","10","15.23"
="037295","XD元大          ","0","0","0","--","--","--","--"," ","0","0.86","100","0.92","10","22"
="037296","XE元大          ","150000","12","32500","0.24","0.25","0.19","0.2","-","0.04","0.19","100","0.2","40","151.5"
="037297","HX永豐          ","0","0","0","--","--","--","--"," ","0","0.24","10","0.25","10","14.95"
="037298","HY永豐          ","20000","1","2600","0.13","0.13","0.13","0.13"," ","0","0.12","30","0.13","10","75.3"
="037299","HZ永豐          ","348000","8","234180","0.66","0.71","0.64","0.71","+","0.13","0.69","10","0.7","10","18.6"
="037300","IA永豐          ","280000","28","204180","0.78","0.81","0.68","0.71","-","0.07","0.68","10","0.69","10","19.5"
="037301","IB永豐          ","0","0","0","--","--","--","--"," ","0","2.02","10","2.09","10","52"
="037302","IC永豐          ","0","0","0","--","--","--","--"," ","0","0.32","10","0.33","10","14.9"
="037303","ID永豐          ","5000","1","3150","0.63","0.63","0.63","0.63","+","0.01","0.58","10","0.59","10","176"
="037304","IE永豐          ","0","0","0","--","--","--","--"," ","0","1.7","10","1.73","10","82.9"
="037305","IF永豐          ","30000","1","2100","0.07","0.07","0.07","0.07","-","0.04","0.06","10","0.07","10","17.05"
="037306","IG永豐          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","17.2"
="037307","IH永豐          ","12000","1","5040","0.42","0.42","0.42","0.42","-","0.02","0.42","10","0.43","10","19.4"
="037308","II永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","19.8"
="037309","IJ永豐          ","0","0","0","--","--","--","--"," ","0","1.71","10","1.75","10","61.4"
="037310","IK永豐          ","0","0","0","--","--","--","--"," ","0","0.7","10","0.72","10","61.5"
="037311","IL永豐          ","0","0","0","--","--","--","--"," ","0","0.29","10","0.3","10","15.23"
="037312","IM永豐          ","0","0","0","--","--","--","--"," ","0","0.2","10","0.21","10","151.5"
="037313","IN永豐          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.04","10","65.7"
="037314","IP永豐          ","61000","3","64230","1.08","1.08","1.03","1.03","-","0.01","1.01","10","1.02","10","36.65"
="037315","台新99          ","0","0","0","--","--","--","--"," ","0","1.39","10","1.49","10","139.5"
="037316","台新1A          ","0","0","0","--","--","--","--"," ","0","2.25","10","2.35","10","51.9"
="037317","台新1B          ","0","0","0","--","--","--","--"," ","0","2.51","10","2.6","10","67.4"
="037318","台新1C          ","4000","1","3560","0.89","0.89","0.89","0.89","X","0","0.83","10","0.86","10","22"
="037319","台新1D          ","1000","1","50","0.05","0.05","0.05","0.05","X","0","0.04","10","0.1","10","10.05"
="037320","台新1E          ","150000","2","46500","0.31","0.31","0.31","0.31","X","0","0.27","10","0.28","10","55.5"
="037321","台新1F          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","20","14.55"
="037322","台新1G          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","223.5"
="037323","日盛33          ","3000","1","630","0.21","0.21","0.21","0.21","X","0","0.17","499","0.18","300","75.3"
="037324","日盛34          ","110000","6","43400","0.39","0.4","0.38","0.4","-","0.02","0.31","25","0.32","25","51.7"
="037325","日盛35          ","0","0","0","--","--","--","--"," ","0","0.25","499","0.26","300","15.23"
="037326","凱基EZ          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","35.4"
="037327","凱基FA          ","0","0","0","--","--","--","--"," ","0","0.24","30","0.25","30","75.3"
="037328","凱基FB          ","0","0","0","--","--","--","--"," ","0","0.4","30","0.41","30","75.3"
="037329","凱基FC          ","190000","8","81900","0.41","0.44","0.41","0.44","+","0.05","0.42","30","0.43","30","74"
="037330","凱基FD          ","0","0","0","--","--","--","--"," ","0","0.2","30","0.21","30","9.34"
="037331","凱基FE          ","305000","6","119400","0.4","0.4","0.38","0.38","-","0.02","0.36","30","0.37","30","9.34"
="037332","凱基FF          ","1000","1","1840","1.84","1.84","1.84","1.84","X","0","1.8","1","1.84","30","139.5"
="037333","凱基FG          ","0","0","0","--","--","--","--"," ","0","2.09","30","2.14","30","139.5"
="037334","凱基FH          ","1000","1","230","0.23","0.23","0.23","0.23","+","0.04","0.17","30","0.23","29","211"
="037335","凱基FJ          ","11000","2","3330","0.3","0.33","0.3","0.33","+","0.03","0.3","50","0.33","29","211"
="037336","凱基FK          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.14","30","211"
="037337","凱基FL          ","0","0","0","--","--","--","--"," ","0","1.79","30","1.89","30","0.00"
="037338","凱基FN          ","1140000","29","1725380","1.57","1.57","1.43","1.48","+","0.06","1.53","30","1.54","30","0.00"
="037339","凱基FP          ","134000","9","120670","0.95","0.95","0.87","0.9","+","0.05","0.91","30","0.92","30","0.00"
="037340","凱基FQ          ","0","0","0","--","--","--","--"," ","0","0.79","30","0.82","30","16"
="037341","凱基FR          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.04","30","17.2"
="037342","凱基FS          ","0","0","0","--","--","--","--"," ","0","0.93","30","0.99","30","18.6"
="037343","凱基FT          ","2000","1","2520","1.26","1.26","1.26","1.26","X","0","1.25","30","1.26","28","15.23"
="037344","凱基FU          ","110000","5","106800","1","1","0.94","0.94","X","0","0.93","30","0.94","30","15.23"
="037345","凱基FV          ","0","0","0","--","--","--","--"," ","0","0.96","30","0.97","30","15.23"
="037346","97群益          ","211000","5","342030","1.63","1.63","1.55","1.57","+","0.02","1.62","499","1.63","499","0.00"
="037347","98群益          ","100000","1","142000","1.42","1.42","1.42","1.42","+","0.08","1.41","499","1.42","499","0.00"
="037348","99群益          ","0","0","0","--","--","--","--"," ","0","1.22","499","1.23","499","0.00"
="037349","A1群益          ","59000","2","57470","0.98","0.98","0.97","0.97","+","0.06","0.99","499","1","499","0.00"
="037350","A2群益          ","17000","3","15260","0.92","0.92","0.86","0.86","+","0.03","0.87","499","0.88","499","0.00"
="037351","A3群益          ","400000","2","230000","0.59","0.59","0.56","0.56","X","0","0.59","499","0.6","499","0.00"
="037352","A4群益          ","5000","1","1550","0.31","0.31","0.31","0.31","X","0","0.31","499","0.32","499","0.00"
="037353","A8群益          ","0","0","0","--","--","--","--"," ","0","0.2","25","0.21","10","25.52"
="037354","A9群益          ","0","0","0","--","--","--","--"," ","0","0.6","25","0.61","10","15.99"
="037355","B1群益          ","0","0","0","--","--","--","--"," ","0","0.97","25","0.98","10","15.23"
="037356","B2群益          ","0","0","0","--","--","--","--"," ","0","0.62","25","0.63","10","15.23"
="037357","B3群益          ","0","0","0","--","--","--","--"," ","0","0.45","25","0.46","10","15.23"
="037358","D8國泰          ","0","0","0","--","--","--","--"," ","0","0.45","499","0.5","10","135"
="037359","D9國泰          ","40000","5","45600","1.15","1.25","1.08","1.08","-","0.27","1.08","470","--","0","51.7"
="037360","E1國泰          ","190000","7","384500","2.13","2.13","1.96","2","-","0.13","1.94","100","1.98","15","27.3"
="037361","E2國泰          ","0","0","0","--","--","--","--"," ","0","0.38","499","0.39","100","15.23"
="037362","E3國泰          ","100000","5","37000","0.38","0.38","0.36","0.36","X","0","0.32","499","0.33","50","15.23"
="037363","E4國泰          ","0","0","0","--","--","--","--"," ","0","5.75","100","--","0","76.3"
="037364","7M富邦          ","73000","5","88470","1.24","1.24","1.17","1.17","-","0.05","1.16","10","1.17","1","75.3"
="037365","7N富邦          ","40000","4","19800","0.53","0.53","0.47","0.47","-","0.01","0.45","10","0.46","10","75.3"
="037366","7P富邦          ","0","0","0","--","--","--","--"," ","0","0.17","10","0.18","10","54"
="037367","7Q富邦          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.16","10","17.2"
="037368","7R富邦          ","0","0","0","--","--","--","--"," ","0","0.5","20","0.51","10","15.23"
="037369","7S富邦          ","0","0","0","--","--","--","--"," ","0","0.33","20","0.34","10","15.23"
="037370","7T富邦          ","0","0","0","--","--","--","--"," ","0","0.59","20","0.6","10","15.23"
="037371","元富B3          ","0","0","0","--","--","--","--"," ","0","0.4","25","0.41","25","15.23"
="037372","元富B4          ","0","0","0","--","--","--","--"," ","0","0.27","25","0.28","25","15.23"
="037373","元富B5          ","50000","1","40500","0.81","0.81","0.81","0.81","+","0.07","0.79","25","0.8","25","12.5"
="037374","元富B7          ","0","0","0","--","--","--","--"," ","0","0.22","25","0.23","25","75.3"
="037375","元富B8          ","28000","1","19600","0.7","0.7","0.7","0.7","X","0","0.71","25","0.72","25","139.5"
="037376","元富B9          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","35.4"
="037377","元富C1          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.05","25","223.5"
="037378","B7群益          ","129000","3","42240","0.32","0.33","0.32","0.33","+","0.03","0.33","25","0.34","10","74"
="037379","B8群益          ","0","0","0","--","--","--","--"," ","0","0.13","25","0.14","10","74"
="037380","B9群益          ","0","0","0","--","--","--","--"," ","0","0.04","25","0.1","10","74"
="037381","C1群益          ","451000","5","141810","0.31","0.32","0.31","0.31","+","0.01","0.31","25","0.32","30","211"
="037382","C2群益          ","0","0","0","--","--","--","--"," ","0","0.15","25","0.16","10","211"
="037383","C3群益          ","0","0","0","--","--","--","--"," ","0","0.09","25","0.1","10","211"
="037384","XH元大          ","1000","1","6150","6.15","6.15","6.15","6.15","-","0.5","6.1","100","6.6","10","55.4"
="037385","XI元大          ","0","0","0","--","--","--","--"," ","0","0.15","100","0.16","100","22.45"
="037386","XJ元大          ","0","0","0","--","--","--","--"," ","0","0.28","100","0.3","50","66.6"
="037387","XK元大          ","15000","2","24700","1.62","1.7","1.62","1.7","+","0.16","1.53","100","1.57","50","156"
="037388","XL元大          ","13000","2","24760","1.92","1.92","1.9","1.9","+","0.04","1.78","100","1.8","10","52.6"
="037389","凱基GA          ","0","0","0","--","--","--","--"," ","0","0.09","30","0.1","30","49.9"
="037390","凱基GB          ","0","0","0","--","--","--","--"," ","0","0.11","30","0.12","30","11.1"
="037391","凱基GC          ","0","0","0","--","--","--","--"," ","0","0.1","30","0.11","30","138.5"
="037392","凱基GD          ","50000","4","77500","1.59","1.59","1.52","1.54","X","0","1.52","10","1.53","30","211"
="037393","凱基GE          ","852000","11","642910","0.77","0.88","0.73","0.88","+","0.15","0.89","30","0.9","30","32.35"
="037394","凱基GF          ","0","0","0","--","--","--","--"," ","0","0.74","30","0.84","30","12.5"
="037395","凱基GG          ","1000","1","500","0.5","0.5","0.5","0.5","X","0","0.46","30","0.48","30","15.23"
="037396","凱基GH          ","0","0","0","--","--","--","--"," ","0","1.15","30","1.23","30","209"
="037397","凱基GJ          ","20000","1","9000","0.45","0.45","0.45","0.45","X","0","0.39","30","0.4","30","9.53"
="037398","凱基GL          ","0","0","0","--","--","--","--"," ","0","2.56","30","2.61","30","52"
="037399","凱基GQ          ","0","0","0","--","--","--","--"," ","0","0.38","30","0.41","30","22"
="037400","日盛36          ","0","0","0","--","--","--","--"," ","0","0.27","25","0.28","25","0.00"
="037401","玉山LU          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","0.00"
="037402","E5國泰          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","61.8"
="037403","E6國泰          ","0","0","0","--","--","--","--"," ","0","0.55","499","0.57","30","15.23"
="037404","E7國泰          ","69000","8","12940","0.22","0.22","0.17","0.17","-","0.05","0.16","499","0.25","10","151.5"
="037405","7V富邦          ","0","0","0","--","--","--","--"," ","0","0.58","10","0.59","10","12.17"
="037406","7W富邦          ","130000","2","64500","0.5","0.5","0.49","0.49","X","0","0.49","10","0.5","10","12.17"
="037407","兆豐KP          ","0","0","0","--","--","--","--"," ","0","1.33","10","1.38","10","209"
="037408","兆豐KQ          ","40000","2","26400","0.67","0.67","0.65","0.65","X","0","0.62","10","0.63","10","8.73"
="037409","兆豐KR          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.04","10","34.1"
="037410","兆豐KS          ","15000","1","150","0.01","0.01","0.01","0.01","X","0","0.01","185","0.02","10","14.55"
="037411","兆豐KT          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","54"
="037412","兆豐KU          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","36.2"
="037413","兆豐KV          ","22000","8","9350","0.43","0.43","0.42","0.42","+","0.02","0.34","10","0.37","10","17.65"
="037414","兆豐KW          ","50000","2","3500","0.07","0.07","0.07","0.07"," ","0","0.05","50","0.11","60","7.65"
="037415","兆豐KX          ","0","0","0","--","--","--","--"," ","0","1.39","10","1.44","10","12.5"
="037416","兆豐KY          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","22.3"
="037417","兆豐KZ          ","3000","3","6080","1.96","2.08","1.96","2.04","+","0.19","2.18","10","--","0","159"
="037418","兆豐LA          ","0","0","0","--","--","--","--"," ","0","3.07","10","3.13","10","134"
="037419","兆豐LB          ","0","0","0","--","--","--","--"," ","0","0.36","10","0.37","10","19.4"
="037420","IT永豐          ","10000","1","5500","0.55","0.55","0.55","0.55","+","0.02","0.53","10","0.54","10","141.5"
="037421","IU永豐          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","10","419"
="037422","IV永豐          ","90000","3","56500","0.62","0.63","0.62","0.62","+","0.02","0.64","10","0.65","10","139.5"
="037423","IW永豐          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.04","10","18.25"
="037424","IX永豐          ","0","0","0","--","--","--","--"," ","0","0.27","10","0.28","10","49.8"
="037425","IY永豐          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","211"
="037426","IZ永豐          ","0","0","0","--","--","--","--"," ","0","2.86","10","2.96","10","76.3"
="037427","JA永豐          ","0","0","0","--","--","--","--"," ","0","2.46","10","2.53","10","320.5"
="037428","台新1H          ","20000","2","50900","2.46","2.63","2.46","2.63","X","0","2.92","10","3.02","10","159"
="037429","台新1I          ","35000","4","8800","0.28","0.28","0.24","0.24","X","0","0.23","10","0.24","10","151.5"
="037430","台新1J          ","13000","3","4840","0.37","0.4","0.37","0.37","+","0.04","0.3","10","0.33","10","68"
="037431","台新1K          ","105000","3","63080","0.6","0.61","0.6","0.6","+","0.03","0.58","10","0.59","10","15.99"
="037432","台新1L          ","0","0","0","--","--","--","--"," ","0","0.3","10","0.31","10","15.23"
="037433","台新1M          ","0","0","0","--","--","--","--"," ","0","0.49","10","0.51","10","15.23"
="037434","台新1N          ","0","0","0","--","--","--","--"," ","0","1.11","10","1.15","10","134"
="037435","E9國泰          ","0","0","0","--","--","--","--"," ","0","0.21","499","0.22","150","165"
="037436","F1國泰          ","0","0","0","--","--","--","--"," ","0","0.04","499","0.07","100","36.2"
="037437","F2國泰          ","568000","19","371990","0.7","0.75","0.59","0.59","-","0.01","0.58","30","0.59","28","68"
="037438","7X富邦          ","38000","3","760","0.02","0.02","0.02","0.02","X","0","0.01","1,353","0.02","3","209"
="037439","7Y富邦          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","44.35"
="037440","日盛40          ","0","0","0","--","--","--","--"," ","0","1.02","25","1.06","10","139.5"
="037441","日盛41          ","0","0","0","--","--","--","--"," ","0","1.93","25","2.02","25","320.5"
="037442","凱基GS          ","0","0","0","--","--","--","--"," ","0","1.79","30","1.84","30","67.4"
="037443","凱基GT          ","30000","1","300","0.01","0.01","0.01","0.01","X","0","0.01","30","0.02","30","61.5"
