

2016年01月21日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="035641","兆豐CJ          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","8.81"
="035642","兆豐CK          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","50","60"
="035643","日盛LH          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","25","67.2"
="035644","AW統一          ","0","0","0","--","--","--","--"," ","0","0.01","2,254","0.1","10","55.8"
="035645","群益F8          ","0","0","0","--","--","--","--"," ","0","0.07","25","0.1","10","203"
="035646","群益F9          ","0","0","0","--","--","--","--"," ","0","0.05","25","0.1","10","72.7"
="035647","群益G1          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","72.7"
="035648","群益G2          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8.81"
="035649","群益G3          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","153"
="035650","群益G4          ","0","0","0","--","--","--","--"," ","0","2.7","25","2.8","10","125"
="035651","玉山KF          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="035652","玉山KG          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="035653","玉山KH          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="035654","國泰97          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","37","68.2"
="035655","國泰98          ","215000","19","32720","0.08","1.22","0.08","0.08","-","0.06","0.07","120","0.08","20","200.5"
="035656","國泰99          ","28000","4","41210","1.49","1.49","1.44","1.48","-","0.04","1.43","30","1.45","30","65.1"
="035657","1G富邦          ","200000","3","97500","0.49","0.49","0.48","0.49","+","0.01","0.5","10","0.51","10","52.3"
="035658","G8永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","162","60"
="035659","G9永豐          ","36000","4","61740","1.75","2.09","1.65","2.09","X","0","2.06","10","2.12","10","23.45"
="035660","H1永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","6.95"
="035661","H2永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","43.95"
="035662","H3永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","131"
="035663","H4永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","49.9"
="035664","H5永豐          ","0","0","0","--","--","--","--"," ","0","0.72","10","0.82","10","22.8"
="035665","H6永豐          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.09","10","88.7"
="035666","H7永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","40","37.75"
="035667","H8永豐          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.08","10","32.45"
="035668","H9永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","100","15.2"
="035669","I1永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","58.5"
="035670","I2永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","18.2"
="035671","I3永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","196","27.35"
="035672","I4永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","219.5"
="035673","I5永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","137","40.45"
="035674","I6永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","45"
="035675","I7永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","224","68.2"
="035676","元富83          ","0","0","0","--","--","--","--"," ","0","1.73","25","1.79","25","23.45"
="035677","元富84          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","9.97"
="035678","元富85          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","22.9"
="035679","元富86          ","10000","1","2500","0.25","0.25","0.25","0.25","-","0.07","0.25","25","0.28","25","73.9"
="035680","元富87          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","153"
="035681","元富88          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","47.7"
="035682","元富89          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.07","25","135"
="035683","元大8P          ","0","0","0","--","--","--","--"," ","0","1.82","100","1.87","100","125"
="035684","元大8Q          ","0","0","0","--","--","--","--"," ","0","0.1","100","0.11","50","37.75"
="035685","元大8R          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","10","153"
="035686","兆豐CL          ","20000","2","1700","0.12","0.12","0.05","0.05","-","0.04","0.06","10","0.1","100","27.35"
="035687","兆豐CM          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","9.28"
="035688","兆豐CN          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.05","29","9.28"
="035689","群益G6          ","0","0","0","--","--","--","--"," ","0","0.2","25","0.21","10","52.4"
="035690","群益G7          ","10000","3","26210","2.64","2.64","2.57","2.59","+","0.05","2.56","25","2.62","10","38.9"
="035691","群益G8          ","0","0","0","--","--","--","--"," ","0","0.97","25","1.02","10","61.6"
="035692","群益G9          ","0","0","0","--","--","--","--"," ","0","0.05","25","0.1","10","115.5"
="035693","群益H1          ","0","0","0","--","--","--","--"," ","0","0.4","25","0.41","10","135"
="035694","群益H3          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","219.5"
="035695","日盛LJ          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","25","11.1"
="035696","日盛LK          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","99","6.95"
="035697","凱基6F          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","47.7"
="035698","凱基6G          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","54.9"
="035699","凱基6J          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","210"
="035700","凱基6L          ","0","0","0","--","--","--","--"," ","0","0.08","30","0.09","30","37.8"
="035701","凱基6N          ","0","0","0","--","--","--","--"," ","0","0.09","30","0.13","30","135"
="035702","凱基6P          ","0","0","0","--","--","--","--"," ","0","0.06","30","0.07","30","18.2"
="035703","I9永豐          ","0","0","0","--","--","--","--"," ","0","1.29","10","1.38","10","125"
="035704","J1永豐          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.08","10","50.6"
="035705","J2永豐          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.04","10","29.25"
="035706","J3永豐          ","10000","1","2200","0.22","0.22","0.22","0.22","X","0","0.15","10","0.2","10","38.95"
="035707","J4永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","64"
="035708","J5永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","35","25.5"
="035709","J6永豐          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.04","10","15.9"
="035710","J7永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","13","40.6"
="035711","J8永豐          ","0","0","0","--","--","--","--"," ","0","3.08","10","3.18","10","28.45"
="035712","J9永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","52.3"
="035713","F1中信          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","11.1"
="035714","F2中信          ","20000","2","3000","0.15","0.15","0.15","0.15","X","0","0.06","30","0.2","6","153"
="035715","F3中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,014","0.00"
="035716","F4中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","730","0.00"
="035717","台新37          ","0","0","0","--","--","--","--"," ","0","2.96","10","--","0","28.45"
="035718","台新38          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.1","10","50.6"
="035719","元大8W          ","0","0","0","--","--","--","--"," ","0","0.38","100","0.4","10","11.1"
="035720","元大8X          ","50000","1","500","0.01","0.01","0.01","0.01","X","0","0.01","100","0.02","100","58.5"
="035721","元大8Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","59.9"
="035722","元大8Z          ","10000","1","200","0.02","0.02","0.02","0.02","X","0","0.01","100","0.02","100","10.35"
="035723","元大9A          ","0","0","0","--","--","--","--"," ","0","0.21","100","0.22","100","29.25"
="035724","元大9B          ","0","0","0","--","--","--","--"," ","0","1.5","100","1.6","10","117"
="035725","元大9C          ","0","0","0","--","--","--","--"," ","0","3.1","499","--","0","28.45"
="035726","元大9D          ","524000","5","175660","0.32","0.34","0.29","0.34","+","0.04","0.05","37","1.46","10","112.5"
="035727","元大9E          ","0","0","0","--","--","--","--"," ","0","0.96","100","0.99","10","72"
="035728","元大9F          ","15000","1","750","0.05","0.05","0.05","0.05","-","0.01","0.04","100","0.05","100","48.9"
="035729","元大9G          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","20.5"
="035730","元大9H          ","20000","1","600","0.03","0.03","0.03","0.03"," ","0","0.02","100","0.03","10","27.45"
="035731","元大9I          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","400","68.2"
="035732","元大9J          ","40000","2","8000","0.2","0.2","0.2","0.2","-","0.05","0.17","100","0.18","50","40.6"
="035733","玉山KJ          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="035734","玉山KK          ","499000","1","4990","0.01","0.01","0.01","0.01","X","0","0.01","33","0.08","33","0.00"
="035735","國泰1B          ","0","0","0","--","--","--","--"," ","0","0.03","50","0.07","10","9.28"
="035736","國泰1C          ","0","0","0","--","--","--","--"," ","0","0.04","499","0.1","10","37.75"
="035737","國泰1D          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.07","10","37.75"
="035738","國泰1F          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","68.2"
="035739","1J富邦          ","0","0","0","--","--","--","--"," ","0","0.3","20","0.31","10","15"
="035740","元富90          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","79","0.00"
="035741","元富91          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","72.7"
="035742","元富92          ","0","0","0","--","--","--","--"," ","0","3.38","25","3.48","10","28.45"
="035743","元富93          ","0","0","0","--","--","--","--"," ","0","0.04","25","0.05","10","52.3"
="035744","元富94          ","200000","2","14000","0.07","0.07","0.07","0.07","-","0.02","0.06","25","0.07","200","50.6"
="035745","元富95          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.03","20","50.6"
="035746","元富96          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","60"
="035747","元富97          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","210"
="035748","元富98          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.05","10","40.6"
="035749","日盛LM          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","58","72.7"
="035750","日盛LN          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","10","153"
="035751","日盛LP          ","0","0","0","--","--","--","--"," ","0","0.1","200","0.11","50","37.75"
="035752","元富1B          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","60"
="035753","K4永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","37.8"
="035754","K5永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","3","210"
="035755","K6永豐          ","0","0","0","--","--","--","--"," ","0","0.77","10","0.8","10","61.6"
="035756","K7永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","59.9"
="035757","K8永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","20.5"
="035758","K9永豐          ","120000","10","4300","0.03","0.04","0.03","0.04","+","0.01","0.03","10","0.04","200","34.35"
="035759","L1永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","200.5"
="035760","L2永豐          ","0","0","0","--","--","--","--"," ","0","4.38","10","4.48","10","52"
="035761","L3永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","153"
="035762","L4永豐          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","21.3"
="035763","L5永豐          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.15","10","24.35"
="035764","L6永豐          ","290000","25","143900","0.55","0.61","0.39","0.4","-","0.16","0.39","10","0.4","10","72"
="035765","F8中信          ","0","0","0","--","--","--","--"," ","0","2.92","30","3.83","6","28.45"
="035766","F9中信          ","0","0","0","--","--","--","--"," ","0","2.4","30","--","0","28.45"
="035767","G1中信          ","0","0","0","--","--","--","--"," ","0","2.6","30","2.62","10","28.45"
="035768","台新39          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","80","9.28"
="035769","KV第一          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.18","10","50.6"
="035770","AZ統一          ","60000","1","15600","0.26","0.26","0.26","0.26","-","0.08","0.24","68","0.26","68","115.5"
="035771","BA統一          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.1","10","72.7"
="035772","BB統一          ","0","0","0","--","--","--","--"," ","0","0.01","2,307","0.02","20","210"
="035773","BC統一          ","0","0","0","--","--","--","--"," ","0","0.01","1,907","0.1","10","210"
="035774","群益H6          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","11.1"
="035775","群益H7          ","0","0","0","--","--","--","--"," ","0","0.77","25","0.8","10","34.35"
="035776","群益H8          ","10000","1","1500","0.15","0.15","0.15","0.15","+","0.01","0.12","25","0.13","10","72.7"
="035777","群益H9          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","210"
="035778","玉山KM          ","0","0","0","--","--","--","--"," ","0","0.01","13","0.1","13","0.00"
="035779","國泰1G          ","0","0","0","--","--","--","--"," ","0","0.03","499","0.04","10","115.5"
="035780","國泰1H          ","10000","1","1000","0.1","0.1","0.1","0.1","X","0","0.1","509","0.11","10","24.35"
="035781","國泰1I          ","1000","1","1200","1.2","1.2","1.2","1.2","X","0","1.16","250","1.17","10","61.6"
="035782","國泰1J          ","45000","2","24750","0.55","0.55","0.55","0.55","X","0","0.59","100","0.68","15","50.6"
="035783","凱基6T          ","0","0","0","--","--","--","--"," ","0","0.59","30","0.62","30","72"
="035784","凱基6U          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.12","30","34.35"
="035785","凱基6V          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","127.5"
="035786","凱基6W          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","60"
="035787","凱基6X          ","0","0","0","--","--","--","--"," ","0","1.43","30","1.52","30","61.3"
="035788","凱基6Y          ","5000","1","3650","0.73","0.73","0.73","0.73","-","0.03","0.73","30","0.75","30","193"
="035789","凱基6Z          ","0","0","0","--","--","--","--"," ","0","1.86","60","1.96","60","117"
="035790","凱基7A          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","52.4"
="035791","AA元大          ","10000","1","200","0.02","0.02","0.02","0.02","-","0.01","0.01","100","0.03","50","25.5"
="035792","AC元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","100","69.9"
="035793","AD元大          ","134000","11","51060","0.4","0.42","0.38","0.41","-","0.01","0.43","1","0.44","50","50.6"
="035794","元大9M          ","184000","27","100170","0.52","0.57","0.51","0.55","+","0.1","0.55","100","0.56","10","34.35"
="035795","元大9N          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","100","50"
="035796","元大9P          ","50000","1","1000","0.02","0.02","0.02","0.02","X","0","0.01","160","0.02","50","72.7"
="035797","元大9Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","72.7"
="035798","元大9R          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","280","17.1"
="035799","元大9S          ","46000","3","3220","0.07","0.07","0.07","0.07","-","0.05","0.06","499","0.07","50","14.15"
="035800","元大9T          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","59.9"
="035801","元大9U          ","0","0","0","--","--","--","--"," ","0","1.73","100","1.76","10","362.5"
="035802","元大9V          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","210"
="035803","元大9W          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","210"
="035804","元大9X          ","0","0","0","--","--","--","--"," ","0","3.04","100","3.14","10","17.1"
="035805","元大9Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","21.3"
="035806","元大9Z          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.06","10","153"
="035807","1L富邦          ","0","0","0","--","--","--","--"," ","0","0.01","50","0.1","15","9.28"
="035808","1M富邦          ","14000","2","3660","0.25","0.29","0.25","0.29","+","0.01","0.26","50","0.27","15","40.45"
="035809","1N富邦          ","0","0","0","--","--","--","--"," ","0","0.34","10","0.35","10","27.45"
="035810","1P富邦          ","0","0","0","--","--","--","--"," ","0","0.35","10","0.36","10","27.45"
="035811","1Q富邦          ","30000","1","12300","0.41","0.41","0.41","0.41","+","0.02","0.36","10","0.37","10","27.45"
="035812","1R富邦          ","200000","2","363000","1.82","1.82","1.81","1.81","-","0.05","1.83","10","1.84","10","11.65"
="035813","1S富邦          ","100000","1","136000","1.36","1.36","1.36","1.36","-","0.03","1.37","10","1.38","10","11.65"
="035814","1T富邦          ","59000","17","60860","1.03","1.1","0.99","1.09","-","0.01","1.08","10","1.09","10","11.65"
="035815","群益I1          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","210"
="035816","群益I2          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","494","210"
="035817","M1永豐          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.08","10","161.5"
="035818","M2永豐          ","0","0","0","--","--","--","--"," ","0","2.16","10","2.26","10","362.5"
="035819","M3永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","72.7"
="035820","M4永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","10.75"
="035821","M5永豐          ","0","0","0","--","--","--","--"," ","0","0.89","10","0.98","10","38.9"
="035822","M6永豐          ","90000","2","8100","0.09","0.09","0.09","0.09","+","0.02","0.08","10","0.09","10","20.8"
="035823","M7永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","68.4"
="035824","M8永豐          ","40000","4","5100","0.13","0.13","0.12","0.12","X","0","0.13","10","0.14","10","19.9"
="035825","M9永豐          ","0","0","0","--","--","--","--"," ","0","0.29","10","0.32","10","203"
="035826","N1永豐          ","0","0","0","--","--","--","--"," ","0","0.21","11","0.26","10","138"
="035827","N2永豐          ","10000","1","14000","1.4","1.4","1.4","1.4","X","0","1.39","10","1.44","10","112.5"
="035828","N3永豐          ","0","0","0","--","--","--","--"," ","0","0.17","10","0.22","10","36.5"
="035829","G3中信          ","70000","7","22010","0.29","0.34","0.29","0.33","+","0.05","0.33","27","0.38","30","34.35"
="035830","G4中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","210"
="035831","G5中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","210"
="035832","G6中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","210"
="035833","G7中信          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.02","10","115.5"
="035834","凱基7D          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.08","30","52.4"
="035835","凱基7E          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","30","59.9"
="035836","凱基7F          ","0","0","0","--","--","--","--"," ","0","2.2","30","2.3","30","28.45"
="035837","凱基7G          ","0","0","0","--","--","--","--"," ","0","0.24","30","0.34","30","34.35"
="035838","凱基7K          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.12","30","115.5"
="035839","凱基7L          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","90","210"
="035840","凱基7M          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","210"
="035841","日盛LQ          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.07","25","52.3"
="035842","日盛LR          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.11","10","115.5"
="035843","日盛LS          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","10","26.25"
="035844","日盛LT          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","25","40.45"
="035845","日盛LU          ","0","0","0","--","--","--","--"," ","0","1.51","250","1.56","10","80.2"
="035846","日盛LV          ","10000","1","19800","1.98","1.98","1.98","1.98","X","0","1.82","25","1.87","10","22.8"
="035847","日盛LW          ","23000","5","19960","0.8","0.89","0.8","0.89","X","0","0.79","25","0.8","10","88.7"
="035848","1X富邦          ","10000","1","1400","0.14","0.14","0.14","0.14","X","0","0.13","30","0.14","30","7.58"
="035849","AF元大          ","0","0","0","--","--","--","--"," ","0","1.35","200","1.38","25","38.95"
="035850","AG元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","685","72.7"
="035851","AH元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","23","72.7"
="035852","AI元大          ","0","0","0","--","--","--","--"," ","0","1.49","100","1.59","10","61.6"
="035853","AJ元大          ","0","0","0","--","--","--","--"," ","0","0.87","100","0.97","10","88.7"
="035854","AL元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","68.2"
="035855","AM元大          ","10000","1","1400","0.14","0.14","0.14","0.14","-","0.02","0.08","100","0.09","10","16.7"
="035856","AN元大          ","10000","1","600","0.06","0.06","0.06","0.06","-","0.04","0.06","100","0.07","50","68.4"
="035857","AP元大          ","0","0","0","--","--","--","--"," ","0","0.84","100","0.86","100","82.1"
="035858","AQ元大          ","0","0","0","--","--","--","--"," ","0","0.03","100","0.09","10","153"
="035859","AR元大          ","100000","1","2000","0.02","0.02","0.02","0.02"," ","0","0.01","100","0.02","100","69.9"
="035860","元富1F          ","0","0","0","--","--","--","--"," ","0","0.78","25","0.83","10","34.35"
="035861","元富1G          ","0","0","0","--","--","--","--"," ","0","1.87","25","1.97","10","22.8"
="035862","元富1H          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","72.7"
="035863","元富1J          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","449","72.7"
="035864","元富1K          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","14.15"
="035865","元富1L          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","37.15"
="035866","元富1M          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","35"
="035867","AU元大          ","0","0","0","--","--","--","--"," ","0","1.78","100","1.88","10","65.1"
="035868","AV元大          ","0","0","0","--","--","--","--"," ","0","1.69","100","1.73","10","82.1"
="035869","AW元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","200.5"
="035870","AX元大          ","0","0","0","--","--","--","--"," ","0","5.5","50","5.65","50","41.1"
="035871","AY元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","21.3"
="035872","AZ元大          ","1377000","27","753020","0.57","0.59","0.5","0.59","+","0.06","0.58","10","0.59","14","4.37"
="035873","BA元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","49.9"
="035874","BB元大          ","0","0","0","--","--","--","--"," ","0","1.61","400","1.69","50","193"
="035875","BC元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","80","219.5"
="035876","BD元大          ","8000","1","1600","0.2","0.2","0.2","0.2","X","0","0.21","100","0.22","10","9.65"
="035877","BE元大          ","104000","10","52360","0.54","0.57","0.34","0.34","-","0.38","0.28","100","0.29","10","49.35"
="035878","BF元大          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.06","10","33.6"
="035879","BG元大          ","0","0","0","--","--","--","--"," ","0","2.2","100","2.25","10","23.45"
="035880","BH元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","240","64"
="035881","BI元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","81","9.28"
="035882","BJ元大          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.05","120","8.81"
="035883","BK元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","100","8.81"
="035884","BL元大          ","70000","6","6550","0.13","0.13","0.08","0.08","-","0.06","0.08","499","0.09","100","403.5"
="035885","BM元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","140.5"
="035886","BN元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","40","49.9"
="035887","BP元大          ","0","0","0","--","--","--","--"," ","0","--","0","2.24","10","38.9"
="035888","BQ元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","72.7"
="035889","兆豐CP          ","60000","1","33000","0.55","0.55","0.55","0.55","+","0.05","0.57","10","0.58","10","34.35"
="035890","兆豐CQ          ","0","0","0","--","--","--","--"," ","0","3.16","10","--","0","28.45"
="035891","兆豐CS          ","0","0","0","--","--","--","--"," ","0","0.3","10","0.31","10","49.3"
="035892","兆豐CT          ","0","0","0","--","--","--","--"," ","0","2.57","10","--","0","28.45"
="035893","兆豐CU          ","34000","5","11380","0.33","0.35","0.32","0.33","X","0","0.33","6","--","0","19.9"
="035894","兆豐CV          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.06","10","59.9"
="035895","兆豐CW          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","210"
="035896","兆豐CX          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","10","210"
="035897","兆豐CY          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","20","219.5"
="035898","BF統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.03","5","210"
="035899","BG統一          ","0","0","0","--","--","--","--"," ","0","1.56","20","1.62","10","319"
="035900","BH統一          ","1585000","10","219250","0.12","0.15","0.11","0.12","+","0.01","0.12","10","0.13","10","153"
="035901","群益I4          ","0","0","0","--","--","--","--"," ","0","5.75","25","5.8","10","28.45"
="035902","群益I5          ","0","0","0","--","--","--","--"," ","0","0.04","25","0.1","10","403.5"
="035903","N4永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","219.5"
="035904","N5永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","27.35"
="035905","N6永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","11.1"
="035906","N7永豐          ","40000","1","18800","0.47","0.47","0.47","0.47","+","0.19","0.42","10","0.43","10","49.7"
="035907","N8永豐          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.04","10","115.5"
="035908","N9永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","7.69"
="035909","AA永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","9.28"
="035910","AB永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","16.7"
="035911","AC永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","153"
="035912","AD永豐          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.06","10","67.1"
="035913","AE永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","25.5"
="035914","AF永豐          ","10000","1","4900","0.49","0.49","0.49","0.49","X","0","0.35","10","0.45","10","73.9"
="035915","AG永豐          ","0","0","0","--","--","--","--"," ","0","1.37","10","1.43","10","65.1"
="035916","AH永豐          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.15","10","159"
="035917","AI永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","22.9"
="035918","AJ永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","68.2"
="035919","AK永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","48.9"
="035920","G8中信          ","406000","3","70020","0.17","0.18","0.17","0.17","-","0.03","0.18","30","0.19","30","49.3"
="035921","G9中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","9.28"
="035922","H1中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","9.28"
="035923","H2中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","9.28"
="035924","H3中信          ","0","0","0","--","--","--","--"," ","0","0.02","170","0.06","10","68.2"
="035925","H4中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","59.9"
="035926","H5中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","59.9"
="035927","大展G4          ","100000","1","49000","0.49","0.49","0.49","0.49","-","0.02","0.48","10","0.5","10","11.1"
="035928","大展G5          ","39000","1","6630","0.17","0.17","0.17","0.17","-","0.04","0.17","10","0.19","10","11.1"
