

2016年01月25日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="040026","5U兆豐          ","1000","1","340","0.34","0.34","0.34","0.34","X","0","0.34","10","0.35","10","18.4"
="040027","5V兆豐          ","0","0","0","--","--","--","--"," ","0","2.25","10","2.26","10","28.4"
="040028","5W兆豐          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.07","20","61.6"
="040029","5X兆豐          ","40000","4","54300","1.42","1.42","1.31","1.31","-","0.06","1.31","10","1.32","10","83.1"
="040030","5Y兆豐          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","41.4"
="040031","6D兆豐          ","191000","11","135880","0.65","0.72","0.65","0.65","X","0","0.64","10","0.65","7","2075"
="040032","6E兆豐          ","120000","5","106500","0.87","0.94","0.87","0.94","+","0.08","0.91","10","0.92","10","8.45"
="040033","6F兆豐          ","0","0","0","--","--","--","--"," ","0","0.13","10","0.14","10","10.3"
="040034","6G兆豐          ","0","0","0","--","--","--","--"," ","0","0.04","20","0.08","101","76"
="040035","6H兆豐          ","30000","1","10200","0.34","0.34","0.34","0.34","+","0.02","0.32","10","0.33","10","8.87"
="040036","6J兆豐          ","0","0","0","--","--","--","--"," ","0","0.19","10","0.2","10","71"
="040037","6K兆豐          ","66000","3","32830","0.48","0.5","0.48","0.49","+","0.08","0.49","10","0.5","20","76"
="040038","6L兆豐          ","0","0","0","--","--","--","--"," ","0","0.02","60","0.04","10","25.85"
="040039","6M兆豐          ","0","0","0","--","--","--","--"," ","0","0.39","10","0.4","10","21"
="040040","6N兆豐          ","162000","11","25530","0.15","0.17","0.15","0.17","+","0.03","0.15","10","0.16","10","66.1"
="040041","6P兆豐          ","80000","7","59300","0.71","0.79","0.71","0.78","+","0.11","0.79","10","0.8","10","121.5"
="040042","6Q兆豐          ","40000","4","35000","0.87","0.91","0.82","0.9","+","0.23","0.84","10","0.85","10","338"
="040043","6R兆豐          ","80000","3","24400","0.31","0.31","0.29","0.29","X","0","0.28","10","0.29","10","9.91"
="040044","6S兆豐          ","30000","1","11100","0.37","0.37","0.37","0.37","+","0.02","0.41","10","0.42","10","23.7"
="040045","6T兆豐          ","372000","8","429480","1.06","1.17","1.06","1.12","+","0.04","1.11","10","--","0","39.8"
="040046","1A第一          ","0","0","0","--","--","--","--"," ","0","0.27","10","0.28","10","2075"
="040047","1C第一          ","96000","4","59520","0.62","0.62","0.62","0.62","X","0","0.79","10","0.81","10","180"
="040048","2G統一          ","0","0","0","--","--","--","--"," ","0","0.48","20","0.49","20","66.6"
="040049","LY群益          ","0","0","0","--","--","--","--"," ","0","0.24","25","0.25","10","76"
="040050","LZ群益          ","10000","1","4200","0.42","0.42","0.42","0.42","X","0","0.4","25","0.41","10","214.5"
="040051","MA群益          ","0","0","0","--","--","--","--"," ","0","0.32","25","0.33","10","214.5"
="040052","MB群益          ","517000","15","187080","0.36","0.42","0.34","0.34","+","0.05","0.33","125","0.34","10","2075"
="040053","永豐5U          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.09","205","228.5"
="040054","永豐5V          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.22","10","42.1"
="040055","GT中信          ","295000","19","709490","2.4","2.61","2.29","2.55","+","0.33","2.45","10","2.49","10","131"
="040056","GU中信          ","327000","15","283880","0.83","1.01","0.82","0.98","X","0","0.97","30","0.98","30","180"
="040057","GV中信          ","0","0","0","--","--","--","--"," ","0","0.42","10","0.52","10","42.1"
="040058","GW中信          ","0","0","0","--","--","--","--"," ","0","1.87","30","1.89","30","61.3"
="040059","GX中信          ","129000","10","114040","0.92","0.92","0.8","0.88","+","0.19","0.83","30","0.86","30","338"
="040060","GY中信          ","1125000","20","131720","0.11","0.13","0.11","0.12","+","0.02","0.12","499","0.13","1,031","0.00"
="040061","EB凱基          ","1095000","16","1391700","1.13","1.4","1.13","1.36","+","0.33","1.27","60","1.29","60","122.5"
="040062","EC凱基          ","0","0","0","--","--","--","--"," ","0","0.26","30","0.27","30","16"
="040063","日盛4V          ","331000","9","318580","0.95","0.97","0.95","0.97","-","0.01","0.96","25","0.97","25","61.3"
="040064","玉山A2          ","0","0","0","--","--","--","--"," ","0","1.64","13","1.65","13","0.00"
="040065","玉山A3          ","0","0","0","--","--","--","--"," ","0","1.18","13","1.19","13","0.00"
="040066","BR國泰          ","378000","19","246310","0.57","0.68","0.57","0.61","+","0.03","0.61","200","0.62","180","66.6"
="040067","BS國泰          ","0","0","0","--","--","--","--"," ","0","0.34","499","0.35","30","53.2"
="040068","元富LQ          ","0","0","0","--","--","--","--"," ","0","0.01","612","0.04","25","119"
="040069","元富LR          ","20000","1","13400","0.67","0.67","0.67","0.67","+","0.06","0.66","50","0.67","25","66.6"
="040070","元大MI          ","0","0","0","--","--","--","--"," ","0","0.37","100","0.38","100","66.6"
="040071","元大MJ          ","110000","2","100800","0.92","0.92","0.88","0.88","+","0.08","0.85","100","0.87","100","17.25"
="040072","永豐5W          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","37.25"
="040073","永豐5X          ","845000","9","421390","0.49","0.5","0.49","0.5","+","0.02","0.5","10","0.51","10","21"
="040074","永豐5Y          ","101000","13","217200","2.09","2.26","2.09","2.15","-","0.07","2.12","10","2.14","10","57"
="040075","永豐5Z          ","93000","9","84680","0.86","0.94","0.85","0.89","+","0.06","0.88","20","--","0","326"
="040076","EE凱基          ","10000","1","4900","0.49","0.49","0.49","0.49","X","0","0.49","30","0.5","30","76"
="040077","EF凱基          ","16000","6","9760","0.59","0.62","0.59","0.62","+","0.1","0.61","30","0.62","30","76"
="040078","EH凱基          ","0","0","0","--","--","--","--"," ","0","0.21","30","0.22","30","17.85"
="040079","日盛4X          ","0","0","0","--","--","--","--"," ","0","0.07","499","0.08","50","91.2"
="040080","日盛4Y          ","5000","1","2500","0.5","0.5","0.5","0.5","+","0.05","0.49","25","0.5","25","34.8"
="040081","日盛4Z          ","479000","5","134300","0.28","0.29","0.28","0.29","-","0.04","0.28","25","0.29","25","17.35"
="040082","日盛5A          ","10000","1","18500","1.85","1.85","1.85","1.85","X","0","1.82","25","1.83","10","28.4"
="040083","日盛5B          ","240000","5","38500","0.16","0.17","0.16","0.16","+","0.03","0.13","136","0.14","25","2075"
="040084","MD群益          ","0","0","0","--","--","--","--"," ","0","0.37","25","0.38","10","2075"
="040085","元大MK          ","0","0","0","--","--","--","--"," ","0","0.08","100","0.09","100","14.85"
="040086","元大ML          ","4139000","120","3868250","0.92","1","0.85","0.94","+","0.14","0.95","5","--","0","137"
="040087","BT國泰          ","961000","24","1317960","1.32","1.43","1.3","1.39","+","0.13","1.38","365","1.39","50","117"
="040088","富邦FW          ","0","0","0","--","--","--","--"," ","0","0.06","20","0.07","10","61.6"
="040089","富邦FX          ","0","0","0","--","--","--","--"," ","0","0.25","20","0.27","10","11.15"
="040090","富邦FY          ","390000","11","325500","0.81","0.85","0.8","0.82","+","0.03","0.82","60","0.87","10","22.8"
="040091","富邦FZ          ","281000","9","218140","0.72","0.81","0.72","0.75","+","0.04","0.75","20","0.76","10","66.6"
="040092","永豐6A          ","8000","1","640","0.08","0.08","0.08","0.08","+","0.03","0.09","30","0.1","10","17"
="040093","永豐6B          ","499000","4","34930","0.07","0.07","0.07","0.07","X","0","0.07","10","0.08","10","10.55"
="040094","永豐6C          ","0","0","0","--","--","--","--"," ","0","0.8","10","0.81","10","28.4"
="040095","永豐6D          ","71000","1","19170","0.27","0.27","0.27","0.27","+","0.04","0.27","10","0.28","10","32.5"
="040096","EL凱基          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.13","30","214.5"
="040097","EM凱基          ","0","0","0","--","--","--","--"," ","0","0.09","30","0.1","30","214.5"
="040098","EN凱基          ","1000","1","2790","2.79","2.79","2.79","2.79","X","0","2.74","30","2.84","30","43.25"
="040099","EP凱基          ","14000","3","7140","0.51","0.51","0.51","0.51","X","0","0.49","30","0.51","30","61.3"
="040100","EQ凱基          ","0","0","0","--","--","--","--"," ","0","0.13","30","0.14","30","53.2"
="040101","日盛5C          ","209000","16","550930","2.55","2.75","2.53","2.72","+","0.38","2.66","25","2.69","10","133"
="040102","6V兆豐          ","200000","2","97000","0.49","0.49","0.48","0.48"," ","0","0.48","10","0.49","10","214.5"
="040103","6W兆豐          ","1150000","9","182020","0.14","0.16","0.14","0.16","X","0","0.16","10","0.17","10","52.3"
="040104","6X兆豐          ","39000","3","3510","0.09","0.09","0.09","0.09","X","0","0.08","10","0.09","10","91.2"
="040105","6Y兆豐          ","0","0","0","--","--","--","--"," ","0","0.26","10","0.27","10","71"
="040106","2H統一          ","0","0","0","--","--","--","--"," ","0","0.19","68","0.2","68","96.5"
="040107","2J統一          ","200000","6","126230","0.64","0.64","0.63","0.63","+","0.01","0.63","10","0.64","10","61.3"
="040108","2K統一          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.1","10","61.6"
="040109","ME群益          ","55000","2","11600","0.22","0.22","0.21","0.21","+","0.03","0.21","25","0.22","10","18.4"
="040110","MF群益          ","0","0","0","--","--","--","--"," ","0","0.28","25","0.29","10","2075"
="040111","MG群益          ","220000","6","56850","0.25","0.28","0.25","0.27","+","0.07","0.22","25","0.23","10","2075"
="040112","MH群益          ","255000","4","238670","0.94","1.13","0.91","1.13","+","0.31","1.02","25","1.04","10","122.5"
="040113","MI群益          ","0","0","0","--","--","--","--"," ","0","0.28","25","0.29","10","22.2"
="040114","MJ群益          ","469000","15","458280","0.97","1.03","0.95","1","+","0.09","0.98","25","0.99","10","81"
="040115","元大MM          ","114000","4","52440","0.46","0.46","0.46","0.46","+","0.1","0.45","100","0.46","100","179.5"
="040116","元大MN          ","131000","4","67920","0.52","0.52","0.5","0.5","+","0.04","0.5","100","0.51","100","61.3"
="040117","玉山A4          ","0","0","0","--","--","--","--"," ","0","0.23","13","0.24","13","0.00"
="040118","玉山A5          ","0","0","0","--","--","--","--"," ","0","0.35","13","0.45","10","0.00"
="040119","玉山A6          ","0","0","0","--","--","--","--"," ","0","0.19","13","0.2","13","0.00"
="040120","玉山A7          ","2000","1","300","0.15","0.15","0.15","0.15","X","0","0.13","13","0.16","13","0.00"
="040121","富邦GC          ","40000","1","7600","0.19","0.19","0.19","0.19","+","0.02","0.18","10","0.19","10","34.8"
="040122","富邦GD          ","60000","1","21000","0.35","0.35","0.35","0.35","+","0.08","0.35","10","0.36","10","75.1"
="040123","永昌A8          ","67000","7","67720","0.98","1.05","0.98","1.01","+","0.05","1","10","1.01","10","0.00"
="040124","永昌A9          ","10000","1","8900","0.89","0.89","0.89","0.89","+","0.06","0.83","10","0.84","10","0.00"
="040125","永昌B1          ","236000","8","208860","0.83","0.92","0.83","0.92","+","0.11","0.87","10","0.88","10","0.00"
="040126","永昌B2          ","0","0","0","--","--","--","--"," ","0","0.27","10","0.28","10","0.00"
="040127","永昌B3          ","32000","3","36300","1.13","1.18","1.13","1.17","X","0","1.16","10","1.18","10","0.00"
="040128","永昌B4          ","884000","14","823720","0.8","1.01","0.8","0.95","+","0.3","0.95","10","0.96","10","0.00"
="040129","永昌B5          ","233000","3","45070","0.18","0.21","0.18","0.21","+","0.06","0.21","10","0.22","10","0.00"
="040130","永豐6F          ","10000","1","400","0.04","0.04","0.04","0.04","X","0","0.04","44","0.06","91","214.5"
="040131","永豐6G          ","200000","5","2000","0.01","0.01","0.01","0.01"," ","0","--","0","0.01","261","36.2"
="040132","永豐6H          ","100000","1","33000","0.33","0.33","0.33","0.33","-","0.02","0.33","10","0.34","210","11.15"
="040133","永豐6I          ","0","0","0","--","--","--","--"," ","0","0.01","447","0.02","10","35.25"
="040134","永豐6J          ","895000","14","575420","0.63","0.68","0.63","0.65","+","0.03","0.65","10","0.66","10","377.5"
="040135","康和BL          ","821000","17","432450","0.47","0.57","0.47","0.56","+","0.12","0.55","10","0.56","10","151"
="040136","元富MF          ","100000","2","43020","0.43","0.45","0.43","0.45","X","0","0.44","25","0.45","25","420"
="040137","元富MG          ","859000","29","834650","0.97","1.05","0.89","1.05","+","0.04","1.01","25","1.05","25","131"
="040138","元富MH          ","1280000","33","1270020","1","1.14","0.94","1.09","+","0.05","1.05","35","1.1","25","131"
="040139","元富MJ          ","0","0","0","--","--","--","--"," ","0","2","25","2.03","10","57"
="040140","元富MK          ","1292000","37","1134550","0.86","0.94","0.84","0.93","+","0.16","0.89","25","0.9","25","137"
="040141","元富ML          ","80000","2","52000","0.65","0.65","0.65","0.65","+","0.07","0.65","25","0.66","25","20.72"
="040142","2L統一          ","417000","2","141780","0.34","0.34","0.34","0.34","-","0.01","0.34","10","0.35","10","71"
="040143","2M統一          ","26000","4","17910","0.69","0.69","0.68","0.68","+","0.01","0.68","10","0.69","10","61.3"
="040144","2N統一          ","0","0","0","--","--","--","--"," ","0","0.22","10","0.23","10","49.9"
="040145","2P統一          ","189000","7","165120","0.87","0.9","0.83","0.83","+","0.06","0.82","10","0.84","10","326"
="040146","MM群益          ","252000","2","417440","1.64","1.72","1.64","1.72","+","0.44","1.64","28","1.67","10","131"
="040147","MN群益          ","0","0","0","--","--","--","--"," ","0","0.05","25","0.1","10","76"
="040148","MP群益          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","10.3"
="040149","MQ群益          ","0","0","0","--","--","--","--"," ","0","0.35","25","0.36","10","71"
="040150","元大MY          ","0","0","0","--","--","--","--"," ","0","0.06","100","0.07","100","214.5"
="040151","元大NA          ","1061000","19","413410","0.36","0.41","0.36","0.41","+","0.07","0.4","499","0.41","399","57.55"
="040152","元大NB          ","150000","2","12000","0.08","0.08","0.08","0.08","X","0","0.07","100","0.08","100","49.9"
="040153","元大NC          ","0","0","0","--","--","--","--"," ","0","0.01","1,478","0.02","100","35.25"
="040154","元大ND          ","0","0","0","--","--","--","--"," ","0","0.01","537","0.02","100","35.25"
="040155","元大NE          ","232000","8","47020","0.2","0.21","0.19","0.21","+","0.03","0.21","100","0.22","100","27.85"
="040156","元大NF          ","0","0","0","--","--","--","--"," ","0","1","499","1.01","10","28.4"
="040157","元大NH          ","0","0","0","--","--","--","--"," ","0","1.15","499","1.16","10","28.4"
="040158","元大NI          ","0","0","0","--","--","--","--"," ","0","0.26","100","0.27","50","22.2"
="040159","EU凱基          ","0","0","0","--","--","--","--"," ","0","0.48","30","0.49","30","420"
="040160","EV凱基          ","0","0","0","--","--","--","--"," ","0","0.54","30","0.55","30","420"
="040161","EW凱基          ","908000","26","794120","0.83","0.92","0.82","0.91","+","0.21","0.91","30","0.92","30","31.4"
="040162","EX凱基          ","45000","4","82850","1.84","1.85","1.83","1.83","-","0.03","1.83","30","1.84","30","28.4"
="040163","EZ凱基          ","113000","1","59890","0.53","0.53","0.53","0.53","+","0.06","0.53","30","0.55","30","139.5"
="040164","日盛5G          ","0","0","0","--","--","--","--"," ","0","0.06","100","0.07","399","76"
="040165","日盛5H          ","0","0","0","--","--","--","--"," ","0","0.09","25","0.1","25","214.5"
="040166","玉山A8          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.1","10","0.00"
="040167","BU國泰          ","423000","21","383520","0.92","0.94","0.84","0.9","+","0.16","0.87","100","0.9","100","338"
="040168","BV國泰          ","4000","2","8020","2.01","2.01","1.99","1.99","+","0.19","1.85","280","1.95","10","50.4"
="040169","BW國泰          ","1001000","50","1173880","1.17","1.24","1.11","1.22","+","0.17","1.19","200","1.21","20","133"
="040170","富邦GF          ","594000","5","210120","0.36","0.37","0.35","0.37","+","0.04","0.36","20","0.37","10","53.3"
="040171","富邦GG          ","100000","8","75780","0.71","0.76","0.71","0.75","+","0.2","0.74","10","0.75","10","76"
="040172","富邦GH          ","29000","3","13410","0.46","0.47","0.46","0.47","-","0.01","0.45","10","0.46","10","8.87"
="040173","富邦GJ          ","40000","2","16800","0.41","0.43","0.41","0.43","-","0.04","0.42","10","0.43","10","17.35"
="040174","富邦GK          ","8000","2","1680","0.21","0.21","0.21","0.21","+","0.01","0.19","10","0.2","10","62.8"
="040175","富邦GL          ","195000","6","182350","0.93","0.95","0.87","0.87","-","0.04","0.87","10","0.88","10","83.1"
="040176","富邦GM          ","104000","6","99030","0.95","0.96","0.95","0.95","+","0.02","0.95","10","0.96","10","61.3"
="040177","富邦GN          ","411000","10","353360","0.8","0.95","0.8","0.95","X","0","0.93","10","0.95","10","180"
="040178","富邦GP          ","30000","1","15900","0.53","0.53","0.53","0.53","X","0","0.51","10","0.52","10","26.99"
="040179","FD凱基          ","208000","1","149760","0.72","0.72","0.72","0.72","X","0","0.73","30","0.74","30","139.5"
="040180","FE凱基          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.06","20","119"
="040181","FF凱基          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.13","30","6.1"
="040182","FG凱基          ","50000","1","19500","0.39","0.39","0.39","0.39","+","0.02","0.41","30","0.42","30","76.8"
="040183","日盛5J          ","357000","13","782100","2.09","2.23","2.09","2.23","+","0.21","2.16","25","2.18","25","133"
="040184","日盛5K          ","0","0","0","--","--","--","--"," ","0","0.51","25","0.52","25","76.8"
="040185","7B兆豐          ","1000","1","410","0.41","0.41","0.41","0.41","X","0","0.44","10","0.45","10","17.35"
="040186","7C兆豐          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","7.79"
="040187","7D兆豐          ","100000","1","45000","0.45","0.45","0.45","0.45","X","0","0.45","10","0.46","10","12.55"
="040188","7E兆豐          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.08","10","91.2"
="040189","7F兆豐          ","43000","2","26230","0.61","0.61","0.61","0.61","+","0.08","0.6","10","0.61","10","66.6"
="040190","7G兆豐          ","0","0","0","--","--","--","--"," ","0","2.59","10","2.64","10","57"
="040191","7H兆豐          ","0","0","0","--","--","--","--"," ","0","1.83","10","1.84","10","28.4"
="040192","7J兆豐          ","140000","4","120100","0.86","0.89","0.83","0.89","+","0.06","0.91","10","0.93","10","210.5"
="040193","7K兆豐          ","20000","2","9800","0.49","0.49","0.49","0.49","X","0","0.49","10","0.54","10","22.2"
="040194","7L兆豐          ","0","0","0","--","--","--","--"," ","0","0.22","10","0.23","10","11.4"
="040195","7M兆豐          ","0","0","0","--","--","--","--"," ","0","1.39","10","1.4","10","40.5"
="040196","7N兆豐          ","30000","3","20600","0.66","0.7","0.66","0.7","+","0.06","0.63","10","0.64","10","176"
="040197","7P兆豐          ","1000","1","740","0.74","0.74","0.74","0.74","-","0.06","0.75","10","0.76","10","83.1"
="040198","7Q兆豐          ","65000","8","88800","1.32","1.42","1.32","1.41","+","0.11","1.36","10","1.37","15","81"
="040199","7R兆豐          ","300000","4","126000","0.42","0.42","0.42","0.42","X","0","0.44","10","0.45","10","179.5"
="040200","7S兆豐          ","34000","5","5460","0.16","0.17","0.16","0.16","+","0.01","0.14","10","0.16","10","62"
="040201","7T兆豐          ","545000","12","367940","0.66","0.72","0.66","0.72","+","0.1","0.73","10","0.74","10","121.5"
="040202","7U兆豐          ","630000","10","525440","0.79","0.86","0.79","0.84","+","0.09","0.83","10","0.85","10","11.45"
="040203","7V兆豐          ","41000","2","81350","1.96","2.05","1.96","2.05","X","0","1.99","20","2.05","10","20.83"
="040204","7X兆豐          ","818000","9","341680","0.35","0.43","0.35","0.42","+","0.14","0.43","10","0.44","10","51"
="040205","7Y兆豐          ","0","0","0","--","--","--","--"," ","0","0.63","10","0.64","10","139.5"
="040206","7Z兆豐          ","190000","6","105900","0.49","0.6","0.49","0.6","+","0.08","0.57","10","0.58","10","53.3"
="040207","8A兆豐          ","100000","1","3000","0.03","0.03","0.03","0.03"," ","0","0.02","400","0.04","210","35.25"
="040208","8B兆豐          ","30000","2","23200","0.77","0.78","0.77","0.78","-","0.06","0.77","10","0.8","10","11.15"
="040209","8C兆豐          ","212000","7","107940","0.52","0.52","0.5","0.51","+","0.07","0.53","10","0.54","10","75.1"
="040210","8D兆豐          ","80000","6","25600","0.3","0.33","0.3","0.33","X","0","0.32","10","0.33","10","14.4"
="040211","8E兆豐          ","0","0","0","--","--","--","--"," ","0","0.22","10","0.23","10","10.55"
="040212","8F兆豐          ","0","0","0","--","--","--","--"," ","0","1.3","10","1.31","10","32.5"
="040213","8G兆豐          ","10000","1","7300","0.73","0.73","0.73","0.73","+","0.01","0.76","10","0.79","10","60"
="040214","8H兆豐          ","30000","4","27100","0.92","0.92","0.88","0.91","+","0.21","0.95","10","1.04","10","15.3"
="040215","8J兆豐          ","10000","1","9000","0.9","0.9","0.9","0.9","X","0","0.89","10","0.9","10","34.5"
="040216","8K兆豐          ","0","0","0","--","--","--","--"," ","0","0.36","10","0.37","10","69.9"
="040217","元富MN          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.09","10","214.5"
="040218","元富MP          ","0","0","0","--","--","--","--"," ","0","0.04","25","0.05","25","214.5"
="040219","元富MQ          ","0","0","0","--","--","--","--"," ","0","0.81","25","0.82","25","28.4"
="040220","元富MR          ","120000","5","68800","0.59","0.59","0.56","0.56","+","0.16","0.54","25","0.55","20","338"
="040221","元富MS          ","0","0","0","--","--","--","--"," ","0","0.64","50","0.65","25","121.5"
="040222","元富MT          ","0","0","0","--","--","--","--"," ","0","0.36","25","0.37","25","26.99"
="040223","元富MU          ","0","0","0","--","--","--","--"," ","0","0.43","25","0.44","25","26.99"
="040224","元富MV          ","0","0","0","--","--","--","--"," ","0","0.38","25","0.39","25","15.81"
="040225","元富MZ          ","40000","3","20550","0.51","0.53","0.51","0.53","X","0","0.52","25","0.53","25","27.61"
="040226","元大NM          ","1122000","52","1242140","1.08","1.2","1.03","1.14","+","0.04","1.13","20","1.14","95","131"
="040227","元大NN          ","2380000","17","432400","0.18","0.19","0.18","0.18","+","0.01","0.17","100","0.18","90","71"
="040228","元大NP          ","143000","3","45890","0.33","0.33","0.32","0.32","+","0.04","0.32","100","0.33","100","34.8"
="040229","元大NQ          ","10000","1","800","0.08","0.08","0.08","0.08","X","0","0.08","140","0.09","100","62"
="040230","元大NR          ","0","0","0","--","--","--","--"," ","0","0.29","100","0.3","100","42.1"
="040231","元大NS          ","0","0","0","--","--","--","--"," ","0","0.28","100","0.29","100","7.08"
="040232","元大NT          ","0","0","0","--","--","--","--"," ","0","0.03","100","0.04","100","61.6"
="040233","元大NU          ","41000","5","3070","0.08","0.08","0.07","0.07","+","0.03","0.06","100","0.07","100","228.5"
="040234","元大NV          ","2731000","22","1150950","0.45","0.46","0.39","0.43","+","0.1","0.41","100","0.42","100","338"
="040235","元大NW          ","50000","1","10000","0.2","0.2","0.2","0.2","+","0.01","0.22","100","0.23","100","121.5"
="040236","元大NX          ","1974000","37","1690970","0.78","1.02","0.78","0.92","+","0.22","0.89","100","0.92","42","122.5"
="040237","2S統一          ","0","0","0","--","--","--","--"," ","0","0.77","10","0.78","10","28.4"
="040238","2T統一          ","446000","14","463670","0.99","1.07","0.99","1.07","+","0.15","1.03","10","1.05","10","133"
="040239","2U統一          ","1000","1","540","0.54","0.54","0.54","0.54","X","0","0.5","10","0.51","10","37.75"
="040240","2V統一          ","4446000","80","3150730","0.71","0.77","0.66","0.74","+","0.03","0.72","10","0.73","10","131"
="040241","2W統一          ","0","0","0","--","--","--","--"," ","0","0.14","20","0.15","20","76"
="040242","2X統一          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.16","10","214.5"
="040243","2Y統一          ","50000","1","5500","0.11","0.11","0.11","0.11"," ","0","0.11","10","0.12","10","27.61"
="040244","2Z統一          ","5000","1","600","0.12","0.12","0.12","0.12","+","0.01","0.11","20","0.12","10","214.5"
="040245","3A統一          ","2028000","29","482290","0.21","0.26","0.21","0.25","+","0.05","0.25","10","0.26","120","57.55"
="040246","MT群益          ","0","0","0","--","--","--","--"," ","0","0.64","25","0.65","10","27.61"
="040247","MU群益          ","340000","2","388300","1.13","1.23","1.13","1.23","X","0","1.33","25","1.34","10","180"
="040248","MV群益          ","0","0","0","--","--","--","--"," ","0","0.67","25","0.68","10","76.8"
="040249","永豐6L          ","561000","55","845790","1.54","1.56","1.43","1.53","+","0.01","1.52","40","1.53","10","24.15"
="040250","永豐6M          ","0","0","0","--","--","--","--"," ","0","0.31","10","0.32","10","15.81"
="040251","永豐6N          ","0","0","0","--","--","--","--"," ","0","0.26","10","0.27","10","27.61"
="040252","永豐6P          ","50000","1","12000","0.24","0.24","0.24","0.24","+","0.01","0.23","10","0.24","10","20.72"
="040253","永豐6Q          ","1101000","90","1025900","0.89","0.98","0.87","0.94","+","0.12","0.94","3","0.95","10","133"
="040254","永豐6R          ","129000","2","37550","0.3","0.3","0.29","0.29","X","0","0.29","10","0.3","10","8.87"
="040255","大展I3          ","170000","1","11900","0.07","0.07","0.07","0.07","X","0","0.07","10","0.08","10","76"
="040256","大展I4          ","0","0","0","--","--","--","--"," ","0","0.22","10","0.23","10","9.38"
="040257","大展I5          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.2","10","8.87"
="040258","大展I6          ","20000","1","7000","0.35","0.35","0.35","0.35","X","0","0.34","10","0.35","10","11.45"
="040259","玉山A9          ","153000","2","69850","0.45","0.5","0.45","0.5","+","0.11","0.46","13","0.47","13","0.00"
="040260","玉山B1          ","126000","2","60450","0.45","0.48","0.45","0.48","X","0","0.5","13","0.51","13","0.00"
="040261","富邦GQ          ","0","0","0","--","--","--","--"," ","0","0.51","20","0.52","20","76.8"
="040262","富邦GR          ","283000","8","241250","0.81","0.88","0.81","0.85","+","0.05","0.81","20","0.82","20","176"
="040263","富邦GS          ","499000","12","78040","0.15","0.16","0.15","0.16","+","0.02","0.14","30","0.15","10","71"
="040264","富邦GT          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.1","10","214.5"
="040265","富邦GU          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.1","10","214.5"
="040266","富邦GV          ","0","0","0","--","--","--","--"," ","0","0.22","20","0.23","20","15.81"
="040267","永昌B6          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","0.00"
="040268","永昌B7          ","0","0","0","--","--","--","--"," ","0","1.57","10","1.58","10","0.00"
="040269","永昌B8          ","128000","2","17020","0.13","0.14","0.13","0.14","+","0.02","0.13","10","0.14","10","0.00"
="040270","永昌B9          ","11000","2","16280","1.48","1.48","1.48","1.48","X","0","1.46","10","1.48","10","0.00"
="040271","永昌C1          ","0","0","0","--","--","--","--"," ","0","0.34","10","0.36","10","0.00"
="040272","永昌C2          ","6000","1","3900","0.65","0.65","0.65","0.65","X","0","0.64","10","0.65","10","0.00"
="040273","永昌C3          ","37000","1","26640","0.72","0.72","0.72","0.72","X","0","0.74","10","0.76","10","0.00"
="040274","永昌C4          ","20000","1","5200","0.26","0.26","0.26","0.26","X","0","0.26","10","0.27","10","0.00"
="040275","永豐6T          ","96000","1","34560","0.36","0.36","0.36","0.36","X","0","0.36","10","0.37","10","150.5"
="040276","永豐6U          ","222000","11","68910","0.32","0.33","0.3","0.33","+","0.07","0.31","10","0.32","10","139"
="040277","永豐6V          ","35000","2","14350","0.41","0.41","0.41","0.41","X","0","0.39","10","0.4","10","179.5"
="040278","永豐6W          ","62000","7","28000","0.45","0.46","0.44","0.45","+","0.03","0.44","10","0.45","10","31.5"
="040279","HC中信          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.13","30","214.5"
="040280","3D統一          ","0","0","0","--","--","--","--"," ","0","0.58","10","0.6","10","76.8"
="040281","FS凱基          ","458000","2","241160","0.52","0.53","0.52","0.53","X","0","0.51","30","0.53","30","11.45"
="040282","FU凱基          ","763000","6","309410","0.39","0.43","0.39","0.43","+","0.09","0.4","30","0.41","30","11.45"
="040283","FV凱基          ","2853000","90","4649100","1.61","1.68","1.55","1.63","+","0.06","1.62","30","1.63","20","24.15"
