

2016年03月02日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="042844","群益HV          ","0","0","0","--","--","--","--"," ","0","2.79","25","2.86","10","2740"
="042845","群益HW          ","0","0","0","--","--","--","--"," ","0","3.24","25","3.29","10","2740"
="042846","群益HX          ","42000","3","140740","3.47","3.47","3.31","3.31","+","0.07","3.26","25","3.29","10","2740"
="042847","群益HY          ","708000","22","3438720","4.93","4.96","4.55","4.55","+","0.14","4.55","3","4.58","10","2740"
="042848","群益IC          ","100000","1","154000","1.54","1.54","1.54","1.54","-","0.03","1.45","25","1.48","10","139"
="042849","JY兆豐          ","950000","28","1231230","1.21","1.37","1.21","1.35","+","0.24","1.34","10","1.35","10","38.2"
="042850","JZ兆豐          ","14000","3","38360","2.74","2.74","2.74","2.74","+","0.27","2.52","10","--","0","2740"
="042851","KA兆豐          ","521000","23","1617570","3.14","3.14","2.94","2.94","+","0.07","2.94","20","--","0","2740"
="042852","永昌K7          ","0","0","0","--","--","--","--"," ","0","2.5","10","2.58","10","0.00"
="042853","永昌K8          ","0","0","0","--","--","--","--"," ","0","1.86","10","1.88","10","0.00"
="042854","永昌K9          ","10000","3","17460","1.75","1.75","1.71","1.71","+","0.07","1.69","10","1.71","10","0.00"
="042855","永昌L1          ","322000","27","568910","1.68","1.81","1.68","1.81","+","0.27","1.74","10","1.76","10","0.00"
="042856","永昌L2          ","115000","6","142650","1.19","1.3","1.19","1.3","+","0.15","1.3","10","1.31","10","0.00"
="042857","凱基L5          ","0","0","0","--","--","--","--"," ","0","3.84","30","3.89","30","2740"
="042858","凱基L6          ","0","0","0","--","--","--","--"," ","0","3.37","30","3.42","30","2740"
="042859","凱基L7          ","1000","1","3590","3.59","3.59","3.59","3.59","+","0.26","3.36","30","3.41","30","2740"
="042860","凱基L8          ","2028000","30","11585700","5.85","5.85","5.35","5.35","+","0.15","5.25","30","5.35","30","2740"
="042861","凱基L9          ","33000","4","37680","1.06","1.15","1.06","1.15","+","0.16","1.12","30","1.15","30","11.1"
="042862","凱基M1          ","373000","11","531360","1.41","1.46","1.41","1.44","+","0.05","1.46","30","1.48","30","11.15"
="042863","凱基M2          ","9000","3","10470","1.17","1.17","1.11","1.11","-","0.05","1.1","30","1.12","30","85.9"
="042864","凱基M3          ","368000","17","469460","1.26","1.33","1.25","1.33","+","0.16","1.33","30","1.34","30","79.5"
="042865","凱基M4          ","1346000","40","1744400","1.37","1.37","1.21","1.21","-","0.15","1.2","30","1.21","20","48.2"
="042866","凱基M5          ","90000","9","337890","3.79","3.79","3.7","3.7","+","0.02","3.67","30","3.7","30","234"
="042867","9K元富          ","175000","4","292550","1.67","1.73","1.67","1.73","+","0.18","1.76","50","1.77","25","19.78"
="042868","9L元富          ","2225000","134","1623900","0.75","0.77","0.7","0.75","+","0.11","0.75","41","0.76","70","26.91"
="042869","9M元富          ","376000","5","163980","0.42","0.46","0.42","0.46","X","0","0.45","25","0.46","25","15.5"
="042870","9N元富          ","46000","5","90440","1.94","2.05","1.94","2.05","+","0.3","2.07","25","2.1","25","69.3"
="042871","9P元富          ","0","0","0","--","--","--","--"," ","0","8.9","25","9","25","2740"
="042872","9Q元富          ","0","0","0","--","--","--","--"," ","0","8.25","25","8.35","25","2740"
="042873","9R元富          ","0","0","0","--","--","--","--"," ","0","7.55","25","7.65","25","2740"
="042874","日盛C8          ","0","0","0","--","--","--","--"," ","0","3.51","25","3.56","25","2740"
="042875","日盛C9          ","9000","6","17180","2.13","2.13","1.83","1.83","-","0.17","1.83","9","1.86","10","236.5"
="042876","元大1K          ","579000","15","1297950","2.24","2.29","2.17","2.17","+","0.02","2.17","100","2.19","50","71.5"
="042877","元大1L          ","97000","16","158490","1.69","1.69","1.53","1.53","-","0.17","1.53","1","1.55","50","147"
="042878","元大1M          ","108000","14","135440","1.29","1.29","1.24","1.26","+","0.05","1.24","100","1.27","100","24.05"
="042879","元大1N          ","5000","1","13500","2.7","2.7","2.7","2.7","X","0","2.68","100","2.72","100","2740"
="042880","元大1P          ","116000","8","664950","5.95","5.95","5.45","5.45","+","0.2","5.4","100","5.45","100","2740"
="042881","元大1Q          ","813000","21","863250","1.07","1.08","1.04","1.04","+","0.01","1.04","100","1.05","100","41.8"
="042882","元大1R          ","827000","27","1296750","1.6","1.6","1.55","1.55","-","0.03","1.56","100","1.57","10","45.65"
="042883","元大1S          ","295000","8","438540","1.49","1.49","1.48","1.49","+","0.04","1.47","100","1.48","50","21.2"
="042884","元大1T          ","343000","13","389580","1.12","1.16","1.06","1.12","+","0.06","1.11","103","1.15","100","16.3"
="042885","元大1V          ","1165000","44","1824630","1.6","1.6","1.47","1.47","-","0.1","1.44","100","1.45","100","131"
="042886","元大1Z          ","1086000","16","981020","0.92","0.96","0.88","0.94","+","0.1","0.94","100","0.95","100","23.45"
="042887","元大2A          ","18000","2","36340","2.01","2.03","2.01","2.03","+","0.19","2.11","100","2.14","100","69.3"
="042888","元大2C          ","0","0","0","--","--","--","--"," ","0","1.72","100","1.76","100","13.35"
="042889","元大2E          ","636000","20","984190","1.62","1.62","1.5","1.54","-","0.01","1.57","350","1.65","21","33.85"
="042890","玉山G2          ","423000","6","376340","0.86","0.93","0.86","0.93","X","0","0.89","10","0.9","10","0.00"
="042891","玉山G3          ","194000","6","392700","2.03","2.03","1.99","1.99","-","0.14","2","13","2.01","13","0.00"
="042892","玉山G4          ","30000","2","67200","2.32","2.32","2.2","2.2","+","0.32","2.18","13","2.21","13","0.00"
="042893","GE國泰          ","284000","12","463900","1.6","1.69","1.56","1.56","+","0.03","1.57","320","1.58","200","71.5"
="042894","GF國泰          ","866000","19","1311700","1.52","1.55","1.49","1.49","-","0.11","1.5","100","1.54","100","162.5"
="042895","MN中信          ","30000","1","20100","0.67","0.67","0.67","0.67","X","0","0.63","10","0.64","10","26.65"
="042896","MP中信          ","966000","58","1457950","1.46","1.56","1.45","1.5","+","0.14","1.5","393","1.51","10","40.15"
="042897","MQ中信          ","28000","2","70520","2.51","2.54","2.51","2.54","+","0.16","2.5","499","2.55","10","81.3"
="042898","永豐FI          ","495000","10","736190","1.47","1.52","1.46","1.46","+","0.18","1.48","100","1.49","100","38.3"
="042899","永豐FJ          ","0","0","0","--","--","--","--"," ","0","2.96","100","2.97","100","0.00"
="042900","永豐FK          ","0","0","0","--","--","--","--"," ","0","2.87","100","2.88","100","0.00"
="042901","永豐FL          ","528000","21","805210","1.45","1.56","1.45","1.45","+","0.02","1.45","93","1.46","100","59.8"
="042902","永豐FM          ","443000","28","769570","1.8","1.8","1.52","1.52","-","0.2","1.51","100","1.52","10","52.2"
="042903","永豐FN          ","106000","9","64570","0.6","0.62","0.57","0.57","-","0.02","0.57","100","0.58","100","26.65"
="042904","9Z元富          ","533000","16","948680","1.77","1.83","1.73","1.75","+","0.09","1.74","25","1.75","25","61.6"
="042905","A1元富          ","126000","7","313380","2.47","2.53","2.47","2.5","+","0.24","2.28","50","2.3","25","135.5"
="042906","A2元富          ","2000","1","7340","3.67","3.67","3.67","3.67","X","0","3.65","50","--","0","16.8"
="042907","A3元富          ","487000","8","629600","1.24","1.31","1.24","1.27","+","0.12","1.26","25","1.27","25","40.15"
="042908","KE兆豐          ","0","0","0","--","--","--","--"," ","0","2.2","10","2.21","10","0.00"
="042909","KF兆豐          ","0","0","0","--","--","--","--"," ","0","2.23","10","2.24","10","0.00"
="042910","KG兆豐          ","5000","1","12400","2.48","2.48","2.48","2.48","+","0.12","2.47","10","2.48","10","0.00"
="042911","元大2I          ","2125000","64","3931430","1.8","1.93","1.75","1.82","+","0.12","1.81","100","1.83","3","88.8"
="042912","元大2J          ","1477000","22","1643980","1.13","1.13","1.1","1.11","+","0.02","1.1","100","1.11","80","17.2"
="042913","元大2K          ","3664000","64","4828930","1.21","1.43","1.21","1.43","+","0.3","1.39","110","1.41","50","12.85"
="042914","元大2L          ","1819000","48","2695060","1.47","1.55","1.42","1.55","+","0.19","1.54","100","1.55","100","38.2"
="042915","元大2M          ","2343000","56","3598420","1.44","1.58","1.44","1.53","+","0.12","1.52","130","1.53","40","40.15"
="042916","元大2N          ","208000","11","560530","2.61","2.75","2.55","2.75","+","0.36","2.78","300","2.86","30","79.5"
="042917","元大2P          ","311000","15","525870","1.65","1.72","1.65","1.66","+","0.11","1.61","100","1.64","100","48.15"
="042918","元大2R          ","1687000","31","1694320","1","1.04","0.97","0.97","-","0.01","0.96","110","0.98","100","407"
="042919","元大2S          ","892000","31","1450070","1.63","1.66","1.59","1.6","+","0.07","1.54","100","1.55","100","32.8"
="042920","元大2T          ","590000","9","590580","1.03","1.03","0.95","0.95"," ","0","0.94","100","0.95","9","26.65"
="042921","統一CK          ","0","0","0","--","--","--","--"," ","0","1.66","10","1.68","10","153"
="042922","統一CL          ","15000","3","36700","2.45","2.45","2.44","2.45","+","0.16","2.42","10","2.44","10","153"
="042923","統一CM          ","0","0","0","--","--","--","--"," ","0","1.86","20","1.89","10","2740"
="042924","統一CN          ","0","0","0","--","--","--","--"," ","0","4.86","20","4.87","10","62.35"
="042925","統一CP          ","0","0","0","--","--","--","--"," ","0","2.68","10","2.69","10","0.00"
="042926","統一CQ          ","0","0","0","--","--","--","--"," ","0","3.25","20","3.27","10","0.00"
="042927","統一CR          ","0","0","0","--","--","--","--"," ","0","3.08","20","3.1","10","0.00"
="042928","群益IF          ","0","0","0","--","--","--","--"," ","0","5.35","499","5.4","499","0.00"
="042929","群益IG          ","13000","2","64290","5.05","5.05","4.88","4.88","+","0.17","4.86","499","4.87","499","0.00"
="042930","群益IH          ","39000","8","185200","4.7","4.81","4.61","4.61","+","0.24","4.6","499","4.61","498","0.00"
="042931","群益II          ","0","0","0","--","--","--","--"," ","0","4.05","499","4.06","499","0.00"
="042932","群益IJ          ","1000","1","2940","2.94","2.94","2.94","2.94","+","0.4","2.87","499","2.88","499","0.00"
="042933","群益IK          ","15000","4","62090","4.22","4.22","3.93","3.98","+","0.55","3.98","499","3.99","499","0.00"
="042934","群益IL          ","3000","1","8820","2.94","2.94","2.94","2.94","+","0.52","2.85","499","2.86","499","0.00"
="042935","群益IM          ","0","0","0","--","--","--","--"," ","0","2.66","499","2.67","499","0.00"
="042936","群益IN          ","0","0","0","--","--","--","--"," ","0","2.44","499","2.45","499","0.00"
="042937","群益IV          ","272000","12","667750","2.92","2.92","2.16","2.19","-","0.73","2.17","25","2.19","10","60.5"
="042938","群益IW          ","754000","16","1355030","1.74","1.84","1.74","1.8","+","0.11","1.73","25","1.74","10","71.5"
="042939","凱基N1          ","6000","2","16900","2.81","2.82","2.81","2.82","+","0.22","2.8","30","2.81","30","0.00"
="042940","凱基N2          ","0","0","0","--","--","--","--"," ","0","3.99","30","4","30","0.00"
="042941","凱基N3          ","0","0","0","--","--","--","--"," ","0","3.36","30","3.37","30","0.00"
="042942","凱基N4          ","23000","4","82670","3.61","3.63","3.57","3.57","-","0.19","3.53","30","3.63","30","116.5"
="042943","日盛D2          ","342000","16","1059850","3.24","3.24","2.98","2.98","+","0.12","2.88","25","2.93","25","2740"
="042944","日盛D3          ","612000","13","1718220","2.83","2.85","2.73","2.73","+","0.02","2.67","25","2.69","25","64.6"
="042945","日盛D4          ","353000","10","257340","0.77","0.78","0.7","0.7","-","0.01","0.69","25","0.71","25","407"
="042946","GG國泰          ","64000","6","161440","2.44","2.57","2.44","2.54","+","0.12","2.45","210","2.48","100","137"
="042947","GH國泰          ","106000","8","117520","1.09","1.14","1.08","1.08","+","0.02","1.06","250","1.07","100","26.65"
="042948","E5富邦          ","262000","13","376600","1.46","1.47","1.42","1.42","+","0.02","1.42","10","1.44","10","234"
="042949","E6富邦          ","357000","17","1078220","3.08","3.08","2.98","2.99","+","0.08","2.97","10","2.98","10","234"
="042950","E7富邦          ","1380000","36","860220","0.62","0.66","0.6","0.66","+","0.07","0.65","10","0.66","10","23.45"
="042951","E8富邦          ","560000","18","333700","0.6","0.6","0.58","0.6","+","0.01","0.59","30","0.6","10","17.2"
="042952","E9富邦          ","525000","23","1167200","2.25","2.26","2.12","2.12","+","0.07","2.08","10","2.15","10","2740"
="042953","F1富邦          ","15000","2","39200","2.62","2.62","2.6","2.6","+","0.18","2.46","10","2.49","10","2740"
="042954","F2富邦          ","543000","25","1238040","2.33","2.33","2.19","2.19","+","0.12","2.11","10","2.12","10","2740"
="042955","F3富邦          ","0","0","0","--","--","--","--"," ","0","1.97","10","1.98","10","0.00"
="042956","F4富邦          ","410000","2","880900","2.09","2.15","2.09","2.15","+","0.24","2.04","10","2.05","10","0.00"
="042957","KK兆豐          ","55000","5","95450","1.8","1.8","1.65","1.76","+","0.02","1.67","10","1.69","10","116.5"
="042958","2V第一          ","4000","1","6080","1.52","1.52","1.52","1.52","+","0.06","1.47","10","1.48","10","234"
="042959","2W第一          ","0","0","0","--","--","--","--"," ","0","2.95","10","3","10","278.5"
="042960","2X第一          ","106000","5","222020","2.12","2.12","2.03","2.03","-","0.18","2.03","10","2.06","10","116.5"
="042961","統一CV          ","30000","3","45900","1.52","1.54","1.52","1.54","X","0","1.54","20","1.56","10","38.2"
="042962","統一CW          ","492000","62","528450","1.16","1.16","1.02","1.04","-","0.12","1.03","20","1.04","10","48.2"
="042963","統一CX          ","3000","1","6030","2.01","2.01","2.01","2.01","+","0.11","1.99","20","2.02","10","278.5"
="042964","統一CY          ","0","0","0","--","--","--","--"," ","0","1.07","10","1.1","10","366.5"
="042965","統一CZ          ","554000","17","419600","0.75","0.8","0.72","0.79","+","0.14","0.78","20","0.79","20","26.4"
="042966","MS中信          ","1221000","38","1623720","1.37","1.37","1.3","1.31","+","0.08","1.23","499","1.24","200","34.2"
="042967","MT中信          ","490000","16","757250","1.52","1.63","1.52","1.63","+","0.27","1.6","30","1.62","30","38.2"
="042968","MU中信          ","141000","8","166960","1.15","1.21","1.15","1.2","X","0","1.15","30","1.16","30","69.1"
="042969","永豐FR          ","88000","8","113660","1.31","1.34","1.26","1.34","+","0.11","1.29","100","1.3","10","137"
="042970","永豐FS          ","800000","25","819270","1.05","1.06","1","1","-","0.06","1.05","100","1.06","100","189"
="042971","永豐FT          ","5000","1","6850","1.37","1.37","1.37","1.37","+","0.01","1.36","100","1.37","100","234"
="042972","永豐FU          ","2548000","37","2388360","0.92","0.98","0.9","0.96","+","0.08","0.98","100","0.99","100","23.45"
="042973","永豐FV          ","1528000","71","1636970","1.06","1.16","0.97","0.99","-","0.04","0.98","110","0.99","5","135"
="042974","凱基N6          ","199000","11","525390","2.7","2.7","2.51","2.6","-","0.11","2.51","30","2.55","30","116.5"
="042975","凱基N7          ","16000","2","27280","1.68","1.72","1.68","1.72","+","0.17","1.64","30","1.68","30","137"
="042976","日盛D5          ","553000","31","714690","1.42","1.42","1.23","1.24","-","0.15","1.22","10","1.23","10","48.2"
="042977","日盛D6          ","635000","14","896990","1.4","1.43","1.38","1.38"," ","0","1.31","25","1.32","25","59.3"
="042978","日盛D7          ","1052000","14","1825120","1.71","1.78","1.71","1.71","+","0.03","1.7","10","1.71","25","13.35"
="042979","國票LB          ","722000","25","1441640","2.02","2.03","1.94","1.97","+","0.12","1.96","499","1.97","50","278.5"
="042980","A5元富          ","739000","11","650920","0.81","0.94","0.81","0.94","+","0.21","0.93","25","0.94","25","317"
="042981","A6元富          ","628000","21","624770","0.94","1.2","0.93","1.2","X","0","1.23","20","--","0","20.35"
="042982","A7元富          ","600000","4","913000","1.51","1.54","1.51","1.52","-","0.01","1.5","25","1.51","25","234"
="042983","群益IY          ","100000","1","101000","1.01","1.01","1.01","1.01","X","0","0.99","25","1.01","10","8.05"
="042984","群益IZ          ","31000","3","28110","0.9","0.91","0.9","0.91","+","0.03","0.89","25","0.9","10","71.5"
="042985","群益JA          ","1007000","17","3048400","3.05","3.06","2.96","2.96","+","0.18","2.95","20","2.98","10","278.5"
="042986","元大2X          ","27000","4","24070","0.89","0.9","0.89","0.9","+","0.03","0.86","100","0.87","10","26.65"
="042987","元大2Z          ","2054000","62","2315820","1.2","1.2","1.09","1.09","-","0.04","1.07","120","1.09","19","81"
="042988","元大3A          ","1473000","21","2113210","1.44","1.47","1.37","1.37","+","0.04","1.37","100","1.38","100","71.5"
="042989","元大3S          ","1424000","28","1566300","0.99","1.3","0.99","1.3","+","0.38","1.31","50","--","0","20.35"
="042990","元大4G          ","1259000","27","1104630","0.82","0.91","0.82","0.87","+","0.06","0.87","100","0.88","100","18.05"
="042991","元大4L          ","301000","14","312840","1.01","1.08","1","1.08","+","0.14","1.07","100","1.16","10","26.91"
="042992","元大4S          ","102000","3","73440","0.7","0.74","0.7","0.74","X","0","0.73","100","0.78","10","19.78"
="042993","元大5B          ","482000","26","402600","0.8","0.86","0.79","0.86","+","0.1","0.86","100","0.87","2","25.14"
="042994","元大5T          ","150000","1","102000","0.68","0.68","0.68","0.68","+","0.07","0.72","100","0.77","10","26.4"
="042995","元大5Y          ","112000","11","86600","0.75","0.8","0.74","0.8","+","0.09","0.8","10","0.81","6","15.5"
="042996","元大6E          ","563000","26","1306080","2.43","2.43","2.22","2.22","+","0.02","2.21","100","2.24","100","2740"
="042997","元大6G          ","1656000","56","2323520","1.29","1.49","1.29","1.48","+","0.26","1.47","100","1.48","20","69.3"
="042998","元大6I          ","855000","40","1093500","1.4","1.4","1.22","1.22","-","0.17","1.22","98","1.23","50","48.2"
="042999","元大6L          ","634000","14","959040","1.55","1.57","1.42","1.47","+","0.04","1.49","100","1.52","100","137"
="043000","元大6N          ","1371000","64","1875150","1.47","1.47","1.25","1.25","-","0.14","1.25","60","1.26","50","236.5"
="043001","元大6U          ","420000","14","453450","1.13","1.13","1.04","1.05","-","0.03","1.03","100","1.05","48","119"
="043002","元大6Z          ","33000","4","30640","0.93","0.93","0.92","0.92"," ","0","0.88","100","0.89","100","40.4"
="043003","元大7C          ","376000","7","530060","1.4","1.42","1.4","1.41","-","0.01","1.36","111","1.38","10","162.5"
="043004","F9富邦          ","475000","26","292010","0.67","0.67","0.59","0.6","-","0.09","0.59","10","0.6","8","48.2"
="043005","G1富邦          ","229000","12","151920","0.69","0.69","0.63","0.64","-","0.07","0.62","10","0.63","10","48.2"
="043006","G2富邦          ","1152000","45","770920","0.59","0.76","0.58","0.76","+","0.24","0.79","20","--","0","20.35"
="043007","G3富邦          ","183000","3","129900","0.71","0.71","0.7","0.7","-","0.05","0.73","10","0.74","10","189"
="043008","G4富邦          ","50000","1","45500","0.91","0.91","0.91","0.91","-","0.06","0.91","30","0.92","30","162.5"
="043009","2Y第一          ","0","0","0","--","--","--","--"," ","0","0.86","10","0.87","10","25.14"
="043010","2Z第一          ","98000","3","130670","1.39","1.39","1.28","1.28","+","0.03","1.15","10","1.16","10","52.2"
="043011","統一DA          ","18000","3","32450","1.8","1.84","1.75","1.75","-","0.05","1.7","20","1.74","10","116.5"
="043012","統一DB          ","1062000","39","889290","0.79","0.89","0.79","0.85","+","0.15","0.85","20","0.86","20","317"
="043013","群益JF          ","87000","15","129880","1.41","1.52","1.41","1.5","+","0.19","1.45","25","1.47","10","40.15"
="043014","群益JG          ","229000","8","341930","1.39","1.54","1.39","1.54","X","0","1.5","65","1.52","10","38.2"
="043015","群益JH          ","4000","1","9840","2.46","2.46","2.46","2.46","-","0.15","2.43","25","2.52","10","116.5"
="043016","群益JI          ","22000","3","73660","3.43","3.43","3.28","3.28","-","0.2","3.19","25","3.24","10","116.5"
="043017","元大18          ","609000","26","619680","1.03","1.05","1","1.05"," ","0","1.04","100","1.05","110","189"
="043018","元大19          ","1694000","78","2295450","1.39","1.39","1.23","1.23","-","0.05","1.22","499","1.23","15","43.7"
="043019","元大21          ","1909000","28","2661290","1.36","1.45","1.3","1.45","+","0.2","1.45","500","1.5","100","79.5"
="043020","元大22          ","1072000","31","1465940","1.34","1.44","1.27","1.44","+","0.21","1.44","97","1.45","105","79.5"
="043021","元大23          ","136000","4","229380","1.68","1.71","1.67","1.71","+","0.11","1.68","100","1.71","100","38.3"
="043022","元大24          ","582000","13","629680","1.06","1.11","1.05","1.1","+","0.1","1.1","92","1.11","110","137"
="043023","日盛D9          ","0","0","0","--","--","--","--"," ","0","5.4","499","5.45","499","0.00"
="043024","日盛E1          ","2454000","76","3363010","1.25","1.52","1.24","1.42","+","0.14","1.43","27","1.44","25","85.9"
="043025","亞東NH          ","0","0","0","--","--","--","--"," ","0","2.64","10","2.67","10","153"
="043026","亞東NJ          ","0","0","0","--","--","--","--"," ","0","1.94","10","1.99","10","13.35"
="043027","亞東NK          ","143000","5","262490","1.83","1.9","1.79","1.9","+","0.21","1.92","10","1.93","10","79.5"
="043028","亞東NL          ","610000","6","1510800","2.47","2.52","2.44","2.45","+","0.31","2.41","10","2.45","10","278.5"
="043029","亞東NM          ","122000","3","241240","1.98","1.98","1.96","1.96","+","0.26","1.94","10","1.97","10","40.15"
="043030","亞東NN          ","968000","16","1442480","1.44","1.52","1.41","1.52","+","0.17","1.52","10","1.54","10","38.2"
="043031","亞東NP          ","0","0","0","--","--","--","--"," ","0","1.2","10","1.23","10","16.3"
="043032","亞東NQ          ","10000","1","29000","2.9","2.9","2.9","2.9","+","0.25","2.69","10","2.72","10","2740"
="043033","凱基1C          ","21000","3","26800","1.3","1.3","1.26","1.26","-","0.03","1.23","30","1.24","30","40.4"
="043034","凱基1F          ","4893000","82","5592120","1.12","1.22","1.04","1.05","-","0.05","1.04","30","1.05","10","135"
="043035","凱基1J          ","486000","26","710630","1.38","1.51","1.38","1.45","+","0.17","1.44","30","1.45","30","69.1"
="043036","凱基1K          ","42000","2","32050","0.77","0.77","0.76","0.76","-","0.05","0.76","30","0.77","30","26.65"
="043037","B1元富          ","437000","13","645500","1.5","1.5","1.45","1.45","+","0.04","1.44","25","1.45","25","41.8"
="043038","B2元富          ","0","0","0","--","--","--","--"," ","0","0.99","25","1","25","24.05"
="043039","B3元富          ","30000","2","19100","0.65","0.65","0.63","0.63"," ","0","0.61","25","0.62","25","26.65"
="043040","B4元富          ","109000","8","154480","1.42","1.5","1.4","1.5","+","0.2","1.5","25","1.51","25","79.5"
="043041","B5元富          ","331000","9","354650","1.05","1.11","1.05","1.05","+","0.04","1.04","25","1.05","25","71.5"
="043042","KQ兆豐          ","561000","13","1830350","3.37","3.37","3.19","3.27","+","0.26","3.24","10","3.26","10","278.5"
="043043","KR兆豐          ","52000","5","73140","1.41","1.41","1.39","1.39","+","0.1","1.39","10","1.41","10","153"
="043044","KS兆豐          ","207000","8","278330","1.34","1.37","1.32","1.36","+","0.11","1.32","10","1.34","10","16.3"
="043045","KT兆豐          ","302000","27","368380","1.21","1.25","1.2","1.25","+","0.1","1.25","8","1.26","10","79.5"
="043046","KU兆豐          ","20000","3","19500","0.97","0.98","0.97","0.98","X","0","0.97","10","0.98","10","11.65"
="043047","KV兆豐          ","67000","8","150900","2.28","2.28","2.21","2.21","+","0.05","2.21","10","2.24","10","234"
="043048","KW兆豐          ","38000","2","68920","1.84","1.84","1.74","1.74","-","0.04","1.72","10","1.73","10","83"
="043049","KX兆豐          ","522000","21","355400","0.71","0.71","0.65","0.66","-","0.08","0.66","10","0.67","10","201"
="043050","KY兆豐          ","186000","5","292340","1.58","1.58","1.49","1.5","-","0.04","1.43","10","1.45","10","131"
="043051","永豐FY          ","6000","1","12000","2","2","2","2","-","0.09","2","100","2.04","100","16.8"
="043052","永豐FZ          ","1283000","34","1975340","1.43","1.65","1.43","1.59","+","0.14","1.57","100","1.58","100","203"
="043053","永豐GA          ","112000","8","204100","1.84","1.85","1.78","1.78","-","0.02","1.7","100","1.71","10","83.6"
="043054","永豐GB          ","55000","3","42150","0.77","0.77","0.75","0.75","+","0.01","0.74","100","0.75","10","148"
="043055","永豐GC          ","246000","8","168580","0.73","0.73","0.68","0.68","-","0.04","0.69","100","0.7","10","132.5"
="043056","永豐GD          ","2000","1","5580","2.79","2.79","2.79","2.79","X","0","2.71","100","2.75","100","2740"
="043057","MX中信          ","172000","5","262560","1.52","1.56","1.49","1.49","-","0.14","1.56","499","1.59","100","189"
="043058","MY中信          ","202000","8","191260","0.93","0.98","0.92","0.92","+","0.06","0.91","499","0.92","80","9.18"
="043059","MZ中信          ","61000","10","130810","2.2","2.2","2.1","2.11","X","0","2.11","499","2.12","299","0.00"
="043060","玉山G5          ","0","0","0","--","--","--","--"," ","0","1.2","13","1.22","13","0.00"
="043061","玉山G6          ","99000","6","132060","1.34","1.34","1.32","1.34","+","0.04","1.37","13","1.39","13","0.00"
="043062","玉山G7          ","418000","8","899200","2.12","2.17","2.12","2.15","+","0.25","2.08","13","2.11","13","0.00"
="043063","玉山G8          ","1457000","50","2022640","1.32","1.53","1.3","1.45","+","0.13","1.46","13","1.49","13","0.00"
="043064","玉山G9          ","443000","10","1074330","2.47","2.48","2.36","2.39","+","0.19","2.44","13","2.46","13","0.00"
="043065","GL國泰          ","0","0","0","--","--","--","--"," ","0","4.91","120","4.94","40","62.35"
="043066","GM國泰          ","307000","6","441090","1.41","1.46","1.4","1.45","+","0.07","1.45","377","1.46","100","137"
="043067","G5富邦          ","158000","12","183630","1.2","1.2","1.14","1.14","+","0.03","1.13","40","1.14","10","24.05"
="043068","G6富邦          ","160000","11","150720","0.95","0.95","0.94","0.94","+","0.03","0.94","60","0.98","50","105.5"
="043069","G7富邦          ","853000","25","2438930","2.74","2.99","2.68","2.99","+","0.56","2.95","10","2.96","10","79.5"
="043070","G8富邦          ","1228000","17","3838600","3.03","3.2","2.99","3.2","+","0.4","3.19","10","3.22","10","79.5"
="043071","G9富邦          ","312000","26","534440","1.66","1.78","1.66","1.78","+","0.19","1.75","11","1.76","10","38.2"
="043072","H1富邦          ","623000","43","1842570","3.03","3.03","2.8","2.8","+","0.12","2.76","10","2.77","10","2740"
="043073","H2富邦          ","0","0","0","--","--","--","--"," ","0","1.92","10","1.94","10","2740"
="043074","H3富邦          ","263000","16","218430","0.8","0.85","0.8","0.82","+","0.05","0.8","10","0.81","30","10.7"
="043075","H4富邦          ","54000","8","133480","2.49","2.49","2.42","2.43","+","0.04","2.41","10","2.42","10","234"
="043076","H5富邦          ","1697000","47","5994620","3.54","3.65","3.44","3.49","+","0.22","3.47","50","3.48","50","278.5"
="043077","H6富邦          ","1045000","52","1465250","1.35","1.59","1.3","1.46","+","0.24","1.47","30","1.48","10","80"
="043078","H7富邦          ","455000","4","1507750","3.34","3.34","3.25","3.25","X","0","3.23","50","3.24","50","62.35"
="043079","永昌L3          ","50000","1","160500","3.21","3.21","3.21","3.21","+","0.03","3.05","10","3.1","10","0.00"
="043080","永昌L4          ","341000","15","643940","1.9","1.9","1.86","1.86","+","0.13","1.86","10","1.87","10","0.00"
="043081","永昌L5          ","263000","12","577530","2.21","2.21","2.18","2.2","-","0.02","2.17","10","2.22","10","0.00"
="043082","永昌L6          ","816000","21","1199550","1.46","1.52","1.44","1.52","+","0.15","1.51","10","1.53","10","0.00"
="043083","永昌L7          ","316000","16","534410","1.69","1.72","1.66","1.7","+","0.06","1.66","10","1.68","10","0.00"
="043084","永昌L8          ","320000","19","561410","1.73","1.79","1.72","1.72","+","0.03","1.71","10","1.73","10","0.00"
="043085","永昌L9          ","493000","25","649210","1.27","1.37","1.27","1.34","+","0.09","1.33","10","1.36","10","0.00"
="043086","永昌M1          ","0","0","0","--","--","--","--"," ","0","1.97","10","2.01","10","0.00"
="043087","永昌M2          ","30000","3","50200","1.68","1.68","1.66","1.66","-","0.01","1.6","10","1.65","10","0.00"
="043088","永昌M3          ","46000","6","317000","6.75","7.1","6.75","7.1","+","0.95","7.15","10","7.2","10","0.00"
="043089","永昌M4          ","1027000","26","1998520","1.89","2.05","1.82","2.03","+","0.32","2.03","10","2.04","10","0.00"
