

2016年02月01日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="038233","BN中信          ","35000","4","81250","2.29","2.43","2.29","2.43","X","0","2.35","30","2.4","10","85.8"
="038234","BP中信          ","0","0","0","--","--","--","--"," ","0","0.07","30","0.08","10","17.3"
="038235","BQ中信          ","0","0","0","--","--","--","--"," ","0","1.02","30","1.03","10","28.45"
="038236","BR中信          ","0","0","0","--","--","--","--"," ","0","0.05","30","0.06","10","9.62"
="038237","BS中信          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.04","10","71"
="038238","永豐25          ","0","0","0","--","--","--","--"," ","0","2.78","10","2.88","10","23.9"
="038239","永豐26          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","64.3"
="038240","永豐27          ","403000","5","434440","1.11","1.11","0.98","0.98","-","0.16","0.98","10","0.99","10","86.6"
="038241","永豐28          ","438000","16","78140","0.17","0.18","0.14","0.14"," ","0","0.13","10","0.15","10","9.12"
="038242","永豐29          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","477"
="038243","永豐30          ","0","0","0","--","--","--","--"," ","0","0.53","10","0.54","10","220.5"
="038244","永豐31          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.07","10","11.45"
="038245","永豐32          ","0","0","0","--","--","--","--"," ","0","0.14","10","0.15","10","10.1"
="038246","永豐33          ","501000","20","370670","0.76","0.76","0.71","0.71","-","0.04","0.7","10","0.71","10","28.35"
="038247","HQ統一          ","30000","1","16200","0.54","0.54","0.54","0.54","-","0.03","0.55","10","0.57","10","18.7"
="038248","HR統一          ","1184000","19","428510","0.34","0.37","0.34","0.35","+","0.02","0.34","10","0.35","10","477"
="038249","HS統一          ","238000","4","83760","0.34","0.38","0.34","0.38","+","0.11","0.37","10","0.38","10","76.6"
="038250","HT統一          ","0","0","0","--","--","--","--"," ","0","1","10","1.09","10","28.45"
="038251","HU統一          ","0","0","0","--","--","--","--"," ","0","0.06","20","0.1","20","8.85"
="038252","元大I4          ","0","0","0","--","--","--","--"," ","0","0.12","100","0.13","100","77.7"
="038253","元大I5          ","2000","1","5140","2.57","2.57","2.57","2.57","X","0","2","2","2.88","2","23.9"
="038254","元大I6          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","100","252"
="038255","元大I7          ","0","0","0","--","--","--","--"," ","0","0.03","100","0.06","100","210"
="038256","元大I8          ","0","0","0","--","--","--","--"," ","0","0.02","100","0.03","100","210"
="038257","元大I9          ","0","0","0","--","--","--","--"," ","0","0.3","100","0.31","50","23"
="038258","元大J1          ","0","0","0","--","--","--","--"," ","0","0.36","100","0.41","10","14.86"
="038259","兆豐C6          ","110000","2","52000","0.47","0.5","0.47","0.5","X","0","0.46","10","0.47","10","155.5"
="038260","兆豐C7          ","400000","2","44000","0.11","0.11","0.11","0.11","X","0","0.1","10","0.11","10","9.62"
="038261","兆豐C8          ","20000","1","4000","0.2","0.2","0.2","0.2","X","0","0.21","10","0.22","10","14"
="038262","兆豐C9          ","0","0","0","--","--","--","--"," ","0","0.13","10","0.14","10","11.35"
="038263","兆豐D1          ","33000","3","28910","0.93","0.93","0.85","0.85","-","0.1","0.89","10","0.9","10","69.5"
="038264","兆豐D2          ","7000","1","350","0.05","0.05","0.05","0.05","X","0","0.06","10","0.07","10","76.6"
="038265","兆豐D3          ","0","0","0","--","--","--","--"," ","0","1.23","10","1.26","10","135.5"
="038266","兆豐D4          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","5","8.85"
="038267","兆豐D5          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.05","10","11.45"
="038268","兆豐D6          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","64.3"
="038269","兆豐D7          ","0","0","0","--","--","--","--"," ","0","0.59","10","0.6","10","18.7"
="038270","兆豐D8          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.09","20","20.15"
="038271","兆豐D9          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","128"
="038272","兆豐F1          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","10","17.1"
="038273","兆豐F2          ","0","0","0","--","--","--","--"," ","0","3.84","10","--","0","23.9"
="038274","兆豐F3          ","0","0","0","--","--","--","--"," ","0","0.31","10","0.32","10","19"
="038275","兆豐F4          ","0","0","0","--","--","--","--"," ","0","0.54","10","0.55","10","136"
="038276","康和AA          ","0","0","0","--","--","--","--"," ","0","1.03","10","1.13","10","76.5"
="038277","元富AJ          ","0","0","0","--","--","--","--"," ","0","0.09","50","--","0","81"
="038278","元富AM          ","0","0","0","--","--","--","--"," ","0","0.56","25","0.59","25","21.95"
="038279","元富AN          ","38000","4","14920","0.41","0.41","0.38","0.38","-","0.04","0.36","25","0.37","25","59.8"
="038280","元富AP          ","0","0","0","--","--","--","--"," ","0","0.56","25","0.57","25","477"
="038281","日盛85          ","0","0","0","--","--","--","--"," ","0","0.27","25","0.28","25","51.5"
="038282","凱基4U          ","95000","5","62350","0.67","0.67","0.65","0.66","-","0.01","0.67","30","0.69","40","114.5"
="038283","凱基4Y          ","0","0","0","--","--","--","--"," ","0","0.71","30","0.72","30","14.86"
="038284","凱基5C          ","84000","5","97040","1.26","1.26","1.13","1.13","-","0.15","1.12","30","1.13","30","25.46"
="038285","MG第一          ","0","0","0","--","--","--","--"," ","0","0.75","10","0.76","10","19.26"
="038286","J4國泰          ","0","0","0","--","--","--","--"," ","0","2.32","220","2.39","10","76.5"
="038287","J5國泰          ","964000","35","439320","0.46","0.51","0.42","0.42","-","0.09","0.41","6","0.42","100","158"
="038288","富邦A2          ","6000","1","7260","1.21","1.21","1.21","1.21","-","0.03","1.22","15","1.24","10","12.9"
="038289","富邦A3          ","122000","7","120880","0.99","1","0.98","0.99","-","0.04","0.95","33","0.97","33","135.5"
="038290","富邦A4          ","32000","4","19480","0.58","0.66","0.58","0.59","+","0.02","0.57","20","0.58","20","55.5"
="038291","富邦A5          ","0","0","0","--","--","--","--"," ","0","0.19","20","0.2","20","14.86"
="038292","富邦A6          ","15000","2","5600","0.39","0.39","0.34","0.34","-","0.06","0.33","10","0.34","10","25.46"
="038293","CZ群益          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","19.05"
="038294","DA群益          ","320000","8","193260","0.63","0.64","0.57","0.57","-","0.2","0.56","25","0.58","10","39.5"
="038295","DB群益          ","198000","2","43560","0.22","0.22","0.22","0.22","-","0.03","0.21","25","0.22","10","8.08"
="038296","DC群益          ","0","0","0","--","--","--","--"," ","0","0.32","25","0.33","10","74.2"
="038297","DD群益          ","0","0","0","--","--","--","--"," ","0","0.53","25","0.63","10","23"
="038298","DE群益          ","0","0","0","--","--","--","--"," ","0","2.45","25","2.55","10","316"
="038299","HW統一          ","2000","1","2240","1.12","1.12","1.12","1.12","+","0.07","1.12","20","1.15","10","144"
="038300","HX統一          ","0","0","0","--","--","--","--"," ","0","0.18","20","0.19","20","15.1"
="038301","HY統一          ","2018000","8","383420","0.19","0.19","0.19","0.19","X","0","0.18","20","0.19","20","20.09"
="038302","元大J9          ","0","0","0","--","--","--","--"," ","0","0.83","499","0.85","10","28.45"
="038303","元大K1          ","0","0","0","--","--","--","--"," ","0","0.11","100","0.12","100","76.6"
="038304","元大K2          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","100","19.05"
="038305","元大K3          ","0","0","0","--","--","--","--"," ","0","0.67","100","0.68","100","182"
="038306","元大K4          ","983000","17","840630","0.87","0.87","0.84","0.84","-","0.02","0.82","100","0.84","90","182"
="038307","元大K5          ","25000","1","5250","0.21","0.21","0.21","0.21"," ","0","0.19","100","0.2","50","10.1"
="038308","元大K6          ","0","0","0","--","--","--","--"," ","0","0.06","100","0.08","100","17.3"
="038309","元大K7          ","64000","7","38670","0.62","0.62","0.58","0.58","-","0.07","0.57","100","0.58","80","138"
="038310","元大K8          ","80000","6","57150","0.8","0.8","0.67","0.67","-","0.11","0.66","100","0.68","50","34.65"
="038311","元大K9          ","0","0","0","--","--","--","--"," ","0","0.01","65","0.19","5","79.5"
="038312","日盛86          ","112000","3","77860","0.73","0.73","0.68","0.73","-","0.09","0.71","25","0.72","25","39.7"
="038313","日盛87          ","0","0","0","--","--","--","--"," ","0","0.22","25","0.23","25","70.3"
="038314","日盛88          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.04","10","210"
="038315","凱基6H          ","8000","2","6400","0.8","0.8","0.8","0.8","X","0","0.78","30","0.8","30","98.9"
="038316","凱基6K          ","81000","2","34830","0.43","0.43","0.43","0.43"," ","0","0.42","30","0.44","30","439"
="038317","凱基6M          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.04","30","27.25"
="038318","凱基7J          ","19000","1","10830","0.57","0.57","0.57","0.57","X","0","0.55","30","0.57","30","184.5"
="038319","凱基7X          ","0","0","0","--","--","--","--"," ","0","0.15","30","0.16","30","158"
="038320","永豐35          ","0","0","0","--","--","--","--"," ","0","0.51","10","0.52","10","182"
="038321","永豐36          ","0","0","0","--","--","--","--"," ","0","0.68","10","0.69","10","182"
="038322","永豐37          ","70000","7","67100","0.9","0.99","0.9","0.95","+","0.13","0.82","10","0.88","10","23.5"
="038323","永豐38          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.09","10","56.5"
="038324","永豐39          ","0","0","0","--","--","--","--"," ","0","0.17","10","0.18","10","70.3"
="038325","永豐40          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.16","10","103.5"
="038326","永豐41          ","0","0","0","--","--","--","--"," ","0","0.34","10","0.35","10","59.8"
="038327","永豐42          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","47.1"
="038328","永豐43          ","0","0","0","--","--","--","--"," ","0","0.2","10","0.21","10","155.5"
="038329","BT中信          ","0","0","0","--","--","--","--"," ","0","0.37","30","0.39","30","184.5"
="038330","BU中信          ","0","0","0","--","--","--","--"," ","0","1.01","30","1.02","10","28.45"
="038331","康和AB          ","11000","2","7940","0.74","0.74","0.72","0.72","-","0.04","0.7","10","0.72","10","182"
="038332","國票GX          ","0","0","0","--","--","--","--"," ","0","1.64","499","1.65","10","28.45"
="038333","國票GY          ","10000","1","100","0.01","0.01","0.01","0.01","-","0.02","0.01","340","0.02","10","252"
="038334","國票GZ          ","0","0","0","--","--","--","--"," ","0","0.02","499","0.03","10","19.05"
="038335","國票HA          ","0","0","0","--","--","--","--"," ","0","0.02","1,497","0.03","10","210"
="038336","國票HB          ","0","0","0","--","--","--","--"," ","0","0.04","1,497","0.05","10","225.5"
="038337","國票HC          ","0","0","0","--","--","--","--"," ","0","1.94","499","1.95","10","135.5"
="038338","國票HD          ","20000","1","4600","0.23","0.23","0.23","0.23","-","0.06","0.22","1,497","0.23","60","34.65"
="038339","國票HE          ","0","0","0","--","--","--","--"," ","0","0.18","1,497","0.19","60","56.5"
="038340","國票HF          ","146000","3","208860","1.46","1.46","1.37","1.37","-","0.15","1.36","100","1.37","10","81.9"
="038341","元富AU          ","10000","1","1400","0.14","0.14","0.14","0.14","-","0.01","0.14","25","0.15","25","0.00"
="038342","元富AV          ","386000","8","200720","0.62","0.63","0.49","0.5","-","0.23","0.51","25","0.52","29","24.52"
="038343","元富AW          ","100000","1","14000","0.14","0.14","0.14","0.14","X","0","0.16","25","0.17","10","81"
="038344","元富AY          ","134000","4","128340","0.94","0.99","0.94","0.99","+","0.09","0.98","25","1","25","57.5"
="038345","元富AZ          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","64.3"
="038346","MH第一          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.1","10","128"
="038347","MJ第一          ","10000","1","3700","0.37","0.37","0.37","0.37","X","0","0.37","10","0.4","10","27.5"
="038348","玉山MT          ","21000","2","3380","0.16","0.18","0.16","0.18","+","0.01","0.16","13","0.17","13","0.00"
="038349","玉山MU          ","210000","7","46100","0.2","0.24","0.2","0.23"," ","0","0.22","13","0.23","13","0.00"
="038350","J6國泰          ","0","0","0","--","--","--","--"," ","0","0.8","499","0.86","10","59.8"
="038351","J7國泰          ","0","0","0","--","--","--","--"," ","0","0.03","499","0.07","200","64.3"
="038352","J8國泰          ","15000","1","19200","1.28","1.28","1.28","1.28","-","0.07","1.29","400","1.32","100","182"
="038353","J9國泰          ","10000","1","15700","1.57","1.57","1.57","1.57","-","0.01","1.56","330","1.58","50","182"
="038354","富邦A7          ","0","0","0","--","--","--","--"," ","0","0.15","50","0.16","15","138"
="038355","富邦A8          ","5000","1","5150","1.03","1.03","1.03","1.03"," ","0","0.94","100","1.01","10","103"
="038356","富邦A9          ","0","0","0","--","--","--","--"," ","0","0.33","10","0.36","10","210"
="038357","富邦B1          ","0","0","0","--","--","--","--"," ","0","1.46","50","1.47","50","42"
="038358","富邦B2          ","0","0","0","--","--","--","--"," ","0","0.38","50","0.39","50","23"
="038359","DJ群益          ","63000","5","35740","0.61","0.61","0.55","0.58","-","0.07","0.56","25","0.57","10","14.86"
="038360","DK群益          ","0","0","0","--","--","--","--"," ","0","1","25","1.02","10","184.5"
="038361","DL群益          ","0","0","0","--","--","--","--"," ","0","0.27","25","0.28","10","138"
="038362","DM群益          ","0","0","0","--","--","--","--"," ","0","0.01","322","0.1","10","138"
="038363","DN群益          ","0","0","0","--","--","--","--"," ","0","3.49","25","3.55","10","85.8"
="038364","DP群益          ","132000","4","260300","2.29","2.29","1.93","1.93","-","0.44","1.95","25","1.96","10","76.5"
="038365","DQ群益          ","0","0","0","--","--","--","--"," ","0","0.15","25","0.16","10","128"
="038366","DR群益          ","328000","16","333410","1.02","1.07","0.99","1","-","0.01","0.98","25","1","10","182"
="038367","DS群益          ","258000","6","273680","1.05","1.07","1.04","1.07","+","0.03","1.02","25","1.03","10","182"
="038368","DT群益          ","100000","1","104000","1.04","1.04","1.04","1.04","X","0","1","25","1.01","10","182"
="038369","DU群益          ","60000","2","13600","0.23","0.23","0.21","0.21","-","0.05","0.2","25","0.21","10","158"
="038370","DV群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","64.3"
="038371","元大M1          ","115000","3","42230","0.37","0.37","0.35","0.36","-","0.04","0.35","100","0.36","100","52.2"
="038372","元大M2          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","120","38.4"
="038373","元大M3          ","290000","3","52200","0.18","0.18","0.18","0.18","-","0.02","0.16","100","0.17","100","7.86"
="038374","元大M4          ","0","0","0","--","--","--","--"," ","0","0.19","100","0.2","100","7.86"
="038375","元大M5          ","210000","12","179240","0.9","0.94","0.74","0.74","-","0.18","0.69","100","0.73","100","2350"
="038376","元大M6          ","893000","24","402620","0.52","0.52","0.38","0.38","-","0.1","0.36","120","0.38","70","2350"
="038377","元大M7          ","0","0","0","--","--","--","--"," ","0","0.13","100","0.14","100","2350"
="038378","元大M8          ","0","0","0","--","--","--","--"," ","0","0.09","100","0.1","100","2350"
="038379","元大M9          ","0","0","0","--","--","--","--"," ","0","0.06","100","0.07","100","103.5"
="038380","元大N1          ","0","0","0","--","--","--","--"," ","0","0.02","100","0.03","100","8.85"
="038381","元大N2          ","40000","1","4800","0.12","0.12","0.12","0.12","X","0","0.12","100","0.13","100","8.85"
="038382","元大N3          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","128"
="038383","元大N4          ","0","0","0","--","--","--","--"," ","0","0.22","100","0.23","50","51.5"
="038384","元大N5          ","88000","2","40780","0.49","0.49","0.46","0.46","-","0.03","0.44","100","0.45","100","52.2"
="038385","元大N6          ","0","0","0","--","--","--","--"," ","0","0.03","100","0.04","100","23.7"
="038386","元大N7          ","6398000","68","1254720","0.22","0.25","0.16","0.16","-","0.07","0.15","100","0.16","70","2350"
="038387","HZ統一          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.1","20","64.3"
="038388","JA統一          ","164000","2","33640","0.21","0.21","0.2","0.2","-","0.07","0.19","20","0.2","20","2350"
="038389","JB統一          ","249000","7","186390","0.77","0.77","0.72","0.73","-","0.06","0.72","10","0.74","10","81.9"
="038390","JC統一          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","15","103.5"
="038391","JD統一          ","0","0","0","--","--","--","--"," ","0","1.09","10","1.13","10","86.6"
="038392","JE統一          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.12","10","71"
="038393","JF統一          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","19.05"
="038394","JG統一          ","0","0","0","--","--","--","--"," ","0","0.39","10","0.4","10","70.3"
="038395","JH統一          ","890000","26","498400","0.56","0.56","0.56","0.56"," ","0","0.54","10","0.57","10","18.7"
="038396","JJ統一          ","647000","11","446200","0.69","0.72","0.68","0.69","-","0.01","0.67","10","0.69","10","182"
="038397","JK統一          ","100000","1","85000","0.85","0.85","0.85","0.85","-","0.03","0.82","68","0.86","50","182"
="038398","JL統一          ","570000","6","504910","0.89","0.89","0.86","0.86","-","0.02","0.85","20","0.87","20","182"
="038399","凱基8D          ","30000","1","26400","0.88","0.88","0.88","0.88"," ","0","0.84","30","0.86","30","182"
="038400","凱基8G          ","465000","7","343570","0.8","0.8","0.68","0.73","-","0.06","0.72","30","0.73","30","39.7"
="038401","凱基8H          ","0","0","0","--","--","--","--"," ","0","0.11","30","0.12","30","138"
="038402","凱基8M          ","0","0","0","--","--","--","--"," ","0","0.17","30","0.18","30","138"
="038403","凱基8N          ","0","0","0","--","--","--","--"," ","0","0.26","30","0.27","30","138"
="038404","DZ群益          ","0","0","0","--","--","--","--"," ","0","0.19","25","0.2","10","2350"
="038405","EA群益          ","0","0","0","--","--","--","--"," ","0","0.14","25","0.15","10","2350"
="038406","EB群益          ","0","0","0","--","--","--","--"," ","0","0.16","25","0.17","10","2350"
="038407","EC群益          ","146000","6","18120","0.17","0.17","0.1","0.1","X","0","0.09","25","0.1","10","2350"
="038408","永豐44          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","10","2350"
="038409","永豐45          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.13","10","2350"
="038410","永豐46          ","0","0","0","--","--","--","--"," ","0","0.36","10","0.37","10","76.2"
="038411","永豐47          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.04","10","7.86"
="038412","永豐48          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.06","10","32.35"
="038413","永豐49          ","65000","2","13000","0.2","0.2","0.2","0.2","X","0","0.19","10","0.2","10","46"
="038414","永豐50          ","0","0","0","--","--","--","--"," ","0","0.47","10","0.48","10","144"
="038415","永豐51          ","15000","1","3600","0.24","0.24","0.24","0.24","X","0","0.25","10","0.26","10","23"
="038416","永豐52          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","37"
="038417","永豐53          ","15000","2","750","0.05","0.05","0.05","0.05","X","0","0.03","10","0.04","10","15.35"
="038418","永豐54          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","39.6"
="038419","永豐55          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.12","10","34.45"
="038420","永豐56          ","68000","3","94820","1.41","1.45","1.35","1.45","+","0.04","1.25","10","1.27","10","424.5"
="038421","永豐57          ","50000","6","172200","3.53","3.53","3.38","3.39","-","0.11","3.29","10","3.34","10","359"
="038422","永豐58          ","0","0","0","--","--","--","--"," ","0","0.37","10","0.38","10","39.7"
="038423","BV中信          ","0","0","0","--","--","--","--"," ","0","0.05","30","0.06","30","79.5"
="038424","BW中信          ","180000","7","93900","0.55","0.55","0.5","0.5","-","0.07","0.51","20","0.52","30","17.3"
="038425","BX中信          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","10","37"
="038426","BY中信          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","37"
="038427","BZ中信          ","2216000","26","810240","0.38","0.4","0.26","0.26","-","0.1","0.24","30","0.25","10","2350"
="038428","CA中信          ","0","0","0","--","--","--","--"," ","0","0.29","30","0.31","30","2350"
="038429","CB中信          ","0","0","0","--","--","--","--"," ","0","0.17","30","0.19","30","2350"
="038430","CC中信          ","0","0","0","--","--","--","--"," ","0","0.34","30","0.36","30","2350"
="038431","CD中信          ","0","0","0","--","--","--","--"," ","0","0.11","30","0.12","30","158"
="038432","CE中信          ","13000","2","11400","0.87","0.9","0.87","0.9","-","0.01","0.89","30","0.92","30","70.2"
="038433","MK第一          ","0","0","0","--","--","--","--"," ","0","0.3","10","0.31","10","14.86"
="038434","ML第一          ","0","0","0","--","--","--","--"," ","0","0.92","10","0.93","10","24.1"
="038435","MM第一          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.11","10","6.38"
="038436","玉山MV          ","0","0","0","--","--","--","--"," ","0","0.09","499","0.1","499","0.00"
="038437","玉山MW          ","20000","1","4400","0.22","0.22","0.22","0.22","X","0","0.22","13","0.23","13","0.00"
="038438","K2國泰          ","0","0","0","--","--","--","--"," ","0","0.41","499","0.42","50","80.5"
="038439","元富BE          ","200000","2","57000","0.29","0.29","0.28","0.28","-","0.05","0.27","25","0.28","25","4.13"
="038440","元富BF          ","120000","3","112600","0.94","0.94","0.93","0.93","-","0.03","0.91","25","0.92","25","182"
="038441","元富BG          ","0","0","0","--","--","--","--"," ","0","0.58","25","0.59","25","182"
="038442","元富BH          ","0","0","0","--","--","--","--"," ","0","0.42","25","--","0","2350"
="038443","元富BJ          ","0","0","0","--","--","--","--"," ","0","0.39","25","0.4","25","2350"
="038444","元富BK          ","0","0","0","--","--","--","--"," ","0","0.33","25","0.34","25","2350"
="038445","元富BL          ","0","0","0","--","--","--","--"," ","0","0.27","25","0.29","25","2350"
="038446","康和AD          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.12","10","14.86"
="038447","康和AE          ","100000","1","69000","0.69","0.69","0.69","0.69"," ","0","0.66","10","0.68","10","182"
="038448","富邦B5          ","0","0","0","--","--","--","--"," ","0","0.02","20","0.1","120","27.25"
="038449","富邦B6          ","0","0","0","--","--","--","--"," ","0","1.67","20","1.74","10","51.9"
="038450","富邦B7          ","0","0","0","--","--","--","--"," ","0","1.05","20","1.14","20","144"
="038451","富邦B8          ","0","0","0","--","--","--","--"," ","0","0.07","20","0.1","20","10.9"
="038452","富邦B9          ","0","0","0","--","--","--","--"," ","0","0.09","20","0.1","20","38.7"
="038453","富邦C1          ","5000","1","1600","0.32","0.32","0.32","0.32","+","0.04","0.31","10","0.32","10","14"
="038454","富邦C2          ","0","0","0","--","--","--","--"," ","0","1.58","15","1.59","10","28.45"
="038455","富邦C3          ","499000","10","284560","0.58","0.59","0.54","0.54","-","0.01","0.45","10","0.46","10","2350"
="038456","富邦C4          ","0","0","0","--","--","--","--"," ","0","0.39","10","0.4","10","2350"
="038457","富邦C5          ","3000","3","2040","0.68","0.68","0.68","0.68","X","0","0.66","10","0.67","10","2350"
="038458","富邦C6          ","136000","13","156860","1.24","1.27","1","1.01","-","0.19","0.98","10","0.99","10","2350"
="038459","富邦C7          ","127000","13","156130","1.26","1.3","0.99","0.99","-","0.22","0.95","10","0.96","10","2350"
="038460","富邦C8          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.1","10","15.3"
="038461","永昌32          ","0","0","0","--","--","--","--"," ","0","1.73","10","1.79","10","0.00"
="038462","永昌33          ","0","0","0","--","--","--","--"," ","0","0.52","10","0.54","10","0.00"
="038463","永昌34          ","0","0","0","--","--","--","--"," ","0","0.62","10","0.64","10","0.00"
="038464","永昌35          ","0","0","0","--","--","--","--"," ","0","0.45","10","0.46","10","0.00"
="038465","永昌36          ","0","0","0","--","--","--","--"," ","0","0.32","10","0.33","10","0.00"
="038466","永昌37          ","230000","11","221660","0.91","1","0.91","0.97","+","0.08","0.93","10","0.94","10","0.00"
="038467","永昌38          ","0","0","0","--","--","--","--"," ","0","0.51","10","0.55","10","0.00"
="038468","永昌39          ","0","0","0","--","--","--","--"," ","0","0.01","110","0.1","10","0.00"
="038469","永昌40          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.1","10","0.00"
="038470","永昌41          ","100000","2","24500","0.25","0.25","0.24","0.24","X","0","0.23","10","0.24","10","0.00"
="038471","永昌42          ","0","0","0","--","--","--","--"," ","0","0.8","10","0.82","10","0.00"
="038472","永昌43          ","0","0","0","--","--","--","--"," ","0","1.04","10","1.06","10","0.00"
="038473","永昌44          ","0","0","0","--","--","--","--"," ","0","0.36","10","0.37","10","0.00"
="038474","日盛91          ","0","0","0","--","--","--","--"," ","0","0.36","25","0.37","25","2350"
="038475","日盛92          ","1000","1","170","0.17","0.17","0.17","0.17","-","0.1","0.16","25","0.17","25","2350"
="038476","日盛93          ","50000","3","23400","0.47","0.47","0.46","0.46","X","0","0.41","499","0.42","150","184.5"
="038477","兆豐F5          ","32000","5","8020","0.25","0.27","0.23","0.23","X","0","0.23","90","--","0","11.45"
="038478","兆豐F6          ","0","0","0","--","--","--","--"," ","0","1.17","10","1.18","10","28.45"
="038479","兆豐F7          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","56.5"
="038480","兆豐F8          ","0","0","0","--","--","--","--"," ","0","0.28","10","0.29","10","9.62"
="038481","兆豐F9          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.08","10","23.7"
="038482","元富BU          ","0","0","0","--","--","--","--"," ","0","0.1","25","0.11","25","23.7"
="038483","元富BV          ","0","0","0","--","--","--","--"," ","0","0.23","25","0.24","25","16.7"
="038484","JP統一          ","0","0","0","--","--","--","--"," ","0","0.23","20","0.24","20","24.21"
="038485","JQ統一          ","20000","2","33100","1.64","1.67","1.64","1.67","+","0.23","1.66","20","1.7","10","85.8"
="038486","JR統一          ","20000","1","2000","0.1","0.1","0.1","0.1"," ","0","0.04","10","0.1","12","38.4"
="038487","JS統一          ","100000","1","15000","0.15","0.15","0.15","0.15","+","0.02","0.13","10","0.14","10","8.85"
="038488","元大X1          ","0","0","0","--","--","--","--"," ","0","0.24","100","0.26","100","128"
="038489","元大X2          ","2000","1","420","0.21","0.21","0.21","0.21","X","0","0.22","100","0.23","100","70.3"
="038490","元大X3          ","0","0","0","--","--","--","--"," ","0","0.05","100","0.06","100","225.5"
="038491","元大X4          ","30000","3","900","0.03","0.03","0.03","0.03","-","0.01","0.02","30","--","0","38.7"
="038492","元大X5          ","180000","3","9000","0.05","0.05","0.05","0.05","X","0","0.04","100","0.05","100","42.45"
="038493","元大X6          ","64000","3","46550","0.78","0.79","0.71","0.79","-","0.02","0.81","10","0.85","100","175"
="038494","元大X7          ","100000","5","32000","0.33","0.33","0.31","0.31","-","0.01","0.29","100","0.3","100","103.5"
="038495","元大X8          ","5000","1","6050","1.21","1.21","1.21","1.21","X","0","1.24","100","1.26","10","118.5"
="038496","EF群益          ","0","0","0","--","--","--","--"," ","0","0.17","25","0.18","10","25.46"
="038497","EG群益          ","20000","1","6400","0.32","0.32","0.32","0.32","-","0.11","0.31","25","0.32","10","24.21"
="038498","EH群益          ","0","0","0","--","--","--","--"," ","0","0.19","25","0.2","10","477"
="038499","EI群益          ","10000","1","2600","0.26","0.26","0.26","0.26"," ","0","0.24","25","0.25","10","225.5"
="038500","EJ群益          ","0","0","0","--","--","--","--"," ","0","1","25","1.02","10","184.5"
="038501","EK群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","128"
="038502","EL群益          ","0","0","0","--","--","--","--"," ","0","0.16","25","0.17","10","79.5"
="038503","EM群益          ","0","0","0","--","--","--","--"," ","0","0.08","25","0.1","10","56.5"
="038504","EN群益          ","0","0","0","--","--","--","--"," ","0","2.34","25","2.44","10","131"
="038505","日盛95          ","1000","1","280","0.28","0.28","0.28","0.28","X","0","0.27","25","0.28","25","477"
="038506","日盛96          ","0","0","0","--","--","--","--"," ","0","0.32","499","0.33","17","24.21"
="038507","日盛97          ","0","0","0","--","--","--","--"," ","0","0.22","25","0.23","25","11.45"
="038508","凱基8V          ","0","0","0","--","--","--","--"," ","0","0.07","30","0.17","30","103.5"
