

2016年02月23日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="034405","富邦5E          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","77"
="034406","富邦5F          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","70","6.25"
="034417","凱基F6          ","780000","20","91700","0.1","0.12","0.1","0.12","+","0.02","0.1","30","0.12","30","55.7"
="034418","L1統一          ","0","0","0","--","--","--","--"," ","0","0.01","1,360","0.02","660","231"
="034419","L2統一          ","123000","1","1230","0.01","0.01","0.01","0.01"," ","0","0.01","1,883","0.02","1,589","214.5"
="034420","L3統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","214.5"
="034421","L4統一          ","0","0","0","--","--","--","--"," ","0","0.53","5","0.57","10","121.5"
="034422","L5統一          ","333000","6","57910","0.25","0.25","0.17","0.17","-","0.07","0.18","20","0.19","10","70.9"
="034423","L6統一          ","6000","1","480","0.08","0.08","0.08","0.08","-","0.02","0.08","8","0.11","10","77.3"
="034425","元大40          ","233000","11","110650","0.78","0.78","0.37","0.41","-","0.37","0.38","1","0.44","10","12.15"
="034427","元大42          ","40000","2","12800","0.32","0.32","0.32","0.32","+","0.02","0.31","499","0.32","10","51.4"
="034430","元大45          ","15000","7","2910","0.16","0.21","0.16","0.19"," ","0","0.19","93","0.2","100","58.2"
="034431","元大46          ","10000","1","600","0.06","0.06","0.06","0.06","X","0","0.06","499","0.07","100","20.95"
="034433","元大48          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","476","60.85"
="034436","元大51          ","0","0","0","--","--","--","--"," ","0","0.04","100","0.14","10","77.3"
="034437","元大52          ","0","0","0","--","--","--","--"," ","0","0.73","100","0.78","100","121.5"
="034438","6R群益          ","0","0","0","--","--","--","--"," ","0","0.99","25","1.06","10","149.5"
="034457","87中信          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","247"
="034458","L7統一          ","0","0","0","--","--","--","--"," ","0","0.46","10","0.47","10","192.5"
="034459","L8統一          ","62000","2","620","0.01","0.01","0.01","0.01","X","0","0.01","10","0.1","10","22.9"
="034460","L9統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","26.99"
="034464","元大56          ","170000","3","5100","0.03","0.03","0.03","0.03","X","0","0.02","100","0.03","100","270.5"
="034466","元大58          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","220","15.65"
="034467","元大60          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.1","10","28.8"
="034468","國泰38          ","0","0","0","--","--","--","--"," ","0","0.73","499","0.74","10","28.4"
="034469","國泰39          ","0","0","0","--","--","--","--"," ","0","0.7","499","0.71","10","28.4"
="034470","國泰40          ","0","0","0","--","--","--","--"," ","0","0.37","499","0.38","10","28.4"
="034471","國泰41          ","10000","1","2800","0.28","0.28","0.28","0.28","+","0.06","0.25","3","0.28","10","29.35"
="034472","國泰42          ","61000","8","33760","0.56","0.56","0.54","0.54","-","0.02","0.52","90","0.56","12","270.5"
="034495","凱基G2          ","713000","18","178640","0.23","0.27","0.22","0.25","+","0.05","0.24","30","0.25","30","395.5"
="034519","日盛HS          ","10000","1","900","0.09","0.09","0.09","0.09","-","0.02","0.09","25","0.1","20","27.8"
="034526","日盛HZ          ","160000","4","1600","0.01","0.01","0.01","0.01","X","0","0.01","20","0.02","26","40.25"
="034527","日盛JA          ","0","0","0","--","--","--","--"," ","0","0.01","80","0.03","26","19"
="034548","MZ元富          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","40.25"
="034554","M1統一          ","0","0","0","--","--","--","--"," ","0","0.04","35","0.1","85","15.55"
="034560","元大69          ","0","0","0","--","--","--","--"," ","0","0.27","100","0.37","10","40.25"
="034561","元大70          ","0","0","0","--","--","--","--"," ","0","0.07","100","0.17","10","40.25"
="034562","元大71          ","0","0","0","--","--","--","--"," ","0","0.03","100","0.08","100","24.3"
="034563","元大72          ","83000","4","329700","4","4.15","3.96","4.15","X","0","3.75","100","3.83","50","47.95"
="034564","元大73          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","19.05"
="034568","元大77          ","140000","5","131700","1.02","1.02","0.81","0.81","-","0.32","0.78","100","0.88","10","130"
="034569","元大78          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.04","100","81.2"
="034571","元大80          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","59"
="034573","元大82          ","5000","1","250","0.05","0.05","0.05","0.05","-","0.05","0.05","95","0.11","50","30.3"
="034577","國泰46          ","0","0","0","--","--","--","--"," ","0","--","0","1.01","30","81.2"
="034578","國泰47          ","6000","1","60","0.01","0.01","0.01","0.01","X","0","0.01","499","0.05","10","26.99"
="034581","富邦5K          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","10","135.5"
="034582","富邦5L          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","769","22.6"
="034583","富邦5M          ","0","0","0","--","--","--","--"," ","0","0.46","15","0.51","10","28.4"
="034586","富邦5Q          ","10000","1","1000","0.1","0.1","0.1","0.1","X","0","0.09","25","0.1","10","77"
="034587","富邦5R          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.1","50","270.5"
="034588","富邦5S          ","0","0","0","--","--","--","--"," ","0","0.91","10","0.95","10","19.1"
="034589","富邦5T          ","3000","1","10380","3.46","3.46","3.46","3.46","X","0","3.64","10","--","0","47.95"
="034592","M2統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","6","53.4"
="034593","M3統一          ","258000","2","2580","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.1","10","104.5"
="034594","M4統一          ","0","0","0","--","--","--","--"," ","0","0.06","68","0.1","10","177"
="034595","M5統一          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","180"
="034596","M6統一          ","0","0","0","--","--","--","--"," ","0","0.28","10","0.29","10","180"
="034597","M7統一          ","0","0","0","--","--","--","--"," ","0","0.25","20","0.26","20","180"
="034598","M8統一          ","2000","2","400","0.2","0.2","0.2","0.2","X","0","0.16","10","0.21","10","177"
="034599","M9統一          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.04","10","17.25"
="034600","N1統一          ","0","0","0","--","--","--","--"," ","0","0.01","710","0.02","531","101.5"
="034601","N2統一          ","27000","1","270","0.01","0.01","0.01","0.01","X","0","0.01","482","0.02","735","51.2"
="034602","N3統一          ","615000","10","94850","0.15","0.18","0.14","0.16","+","0.02","0.15","10","0.16","10","138.5"
="034603","N4統一          ","210000","2","19000","0.09","0.1","0.09","0.1"," ","0","0.08","308","0.1","5","134"
="034622","元大1U          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","53.4"
="034624","元大1W          ","0","0","0","--","--","--","--"," ","0","0.6","10","0.65","10","77.3"
="034629","元大89          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","100","170.5"
="034631","元大93          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","54","25.3"
="034632","元大94          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","30","25.3"
="034676","國泰56          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","71","8.7"
="034680","富邦6A          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","10","11.5"
="034687","富邦6H          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","10","180"
="034690","富邦6L          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.1","10","24"
="034691","富邦6M          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.14","10","135.5"
="034692","富邦6N          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.12","10","135.5"
="034725","99中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","11.5"
="034727","A2中信          ","0","0","0","--","--","--","--"," ","0","0.01","50","0.02","110","37.1"
="034815","凱基K8          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","208.5"
="034817","凱基L1          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","25.3"
="034838","N5統一          ","0","0","0","--","--","--","--"," ","0","0.01","2,304","0.02","527","71.6"
="034839","N6統一          ","130000","4","1300","0.01","0.01","0.01","0.01"," ","0","0.01","780","0.02","1,155","51.2"
="034840","N7統一          ","99000","2","990","0.01","0.01","0.01","0.01"," ","0","0.01","10","0.1","10","51.2"
="034841","N8統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","8.57"
="034844","元大2B          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","475","77"
="034849","元大2G          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","134"
="034856","富邦6P          ","30000","1","4800","0.16","0.16","0.16","0.16","+","0.03","0.16","15","0.19","10","56.5"
="034857","富邦6Q          ","10000","10","100","0.01","0.01","0.01","0.01","X","0","--","0","0.01","1,475","10.8"
="034858","富邦6R          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","50","66"
="034859","富邦6S          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","10","16.55"
="034860","富邦6T          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","15.75"
="034862","富邦6V          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","185","136.5"
="034863","富邦6W          ","23000","6","10620","0.58","0.58","0.37","0.37","-","0.02","0.37","50","0.38","15","42.7"
="034871","KK第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","15.55"
="034887","AA統一          ","10000","1","800","0.08","0.08","0.08","0.08"," ","0","0.07","10","0.08","10","163"
="034888","AB統一          ","0","0","0","--","--","--","--"," ","0","0.01","910","0.02","2,770","81.2"
="034889","AC統一          ","0","0","0","--","--","--","--"," ","0","0.29","10","0.31","10","80"
="034890","AD統一          ","0","0","0","--","--","--","--"," ","0","0.75","10","0.79","10","442.5"
="034891","AE統一          ","0","0","0","--","--","--","--"," ","0","1.64","10","1.74","10","299"
="034892","N9統一          ","0","0","0","--","--","--","--"," ","0","1.03","20","1.12","10","28.4"
="034902","B1中信          ","93000","6","86040","0.93","0.93","0.9","0.9","-","0.17","0.89","30","0.91","30","207"
="034907","國泰65          ","5000","1","2000","0.4","0.4","0.4","0.4","+","0.01","0.4","499","0.41","20","59"
="034926","8K群益          ","50000","1","22500","0.45","0.45","0.45","0.45","-","0.24","0.43","25","0.45","10","77.3"
="034929","AG統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","231"
="034931","元大2Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","56.2"
="034934","元大3B          ","350000","3","56000","0.16","0.16","0.16","0.16","+","0.01","0.16","100","0.17","100","51.8"
="034941","國票FV          ","0","0","0","--","--","--","--"," ","0","0.04","1,497","0.05","10","20.39"
="034949","B4中信          ","60000","2","16400","0.29","0.29","0.27","0.27","X","0","0.21","30","0.22","30","234.5"
="034950","B5中信          ","240000","12","110300","0.41","0.58","0.4","0.56","+","0.2","0.56","30","0.58","10","234.5"
="034951","B6中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","60","51.8"
="034952","B7中信          ","0","0","0","--","--","--","--"," ","0","0.23","30","0.25","30","77.3"
="034953","B8中信          ","35000","1","13650","0.39","0.39","0.39","0.39","-","0.09","0.36","30","0.37","30","77.3"
="034954","B9中信          ","0","0","0","--","--","--","--"," ","0","0.52","30","0.54","30","77.3"
="034963","國泰68          ","70000","4","13700","0.2","0.2","0.18","0.2","+","0.02","0.19","499","0.2","50","51.8"
="034967","富邦7H          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","18.25"
="034968","富邦7J          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.16","10","20.39"
="034970","富邦7L          ","0","0","0","--","--","--","--"," ","0","0.01","10","--","0","2560"
="034971","富邦7M          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","2560"
="034972","AH統一          ","0","0","0","--","--","--","--"," ","0","0.01","68","0.02","169","70.4"
="034973","AJ統一          ","15000","1","150","0.01","0.01","0.01","0.01","X","0","0.01","20","0.06","20","26.99"
="034974","元大3F          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","320","101.5"
="034979","元大3K          ","0","0","0","--","--","--","--"," ","0","0.22","100","0.24","100","138.5"
="034991","C2中信          ","0","0","0","--","--","--","--"," ","0","0.06","30","0.07","10","15.55"
="034993","C4中信          ","152000","5","3060","0.02","0.03","0.02","0.03"," ","0","0.01","847","0.03","573","70.4"
="035000","凱基1A          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","26.99"
="035010","凱基N9          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","15.55"
="035012","8P群益          ","1000","1","680","0.68","0.68","0.68","0.68","-","0.02","0.68","25","0.69","10","20.39"
="035013","8Q群益          ","0","0","0","--","--","--","--"," ","0","0.05","25","0.1","10","51.8"
="035022","國票FW          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","77"
="035028","L4兆豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","10","23.35"
="035034","富邦7R          ","2000","2","950","0.47","0.48","0.47","0.48","X","0","0.49","10","0.53","10","26.35"
="035036","富邦7T          ","5000","1","5450","1.09","1.09","1.09","1.09","X","0","1.04","10","1.1","10","392.5"
="035037","富邦7U          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.1","10","37.2"
="035040","富邦7X          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","450","37.1"
="035043","富邦8A          ","0","0","0","--","--","--","--"," ","0","1.55","15","1.57","10","28.4"
="035054","凱基1T          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","20.39"
="035062","AK統一          ","126000","6","13860","0.11","0.11","0.11","0.11","-","0.01","0.1","152","0.11","20","26.99"
="035065","元大4A          ","0","0","0","--","--","--","--"," ","0","0.35","100","0.37","50","134"
="035070","元大4F          ","50000","1","2000","0.04","0.04","0.04","0.04","X","0","0.04","499","0.05","30","16.6"
="035073","元大4J          ","30000","2","24500","0.83","0.83","0.81","0.81","+","0.02","0.76","100","0.78","100","28.1"
="035084","8Z群益          ","83000","6","93700","1.18","1.18","1.1","1.1","-","0.04","1.1","45","1.11","10","20.39"
="035107","M1兆豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","222","247"
="035108","M2兆豐          ","2000","1","2600","1.3","1.3","1.3","1.3","+","0.12","1.25","10","1.3","8","138.5"
="035123","國泰76          ","0","0","0","--","--","--","--"," ","0","3.41","150","3.51","10","64.1"
="035124","富邦8G          ","0","0","0","--","--","--","--"," ","0","0.01","50","0.05","15","8.13"
="035125","富邦8H          ","50000","6","14650","0.3","0.31","0.27","0.27","-","0.04","0.26","10","0.27","10","19.1"
="035126","富邦8J          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","300","8.57"
="035127","富邦8K          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","60","17.9"
="035129","富邦8M          ","24000","3","3160","0.14","0.14","0.13","0.13","-","0.03","0.11","50","0.13","15","47.35"
="035133","AN統一          ","20000","1","2800","0.14","0.14","0.14","0.14","X","0","0.13","10","0.14","10","25.29"
="035134","凱基1Y          ","0","0","0","--","--","--","--"," ","0","0.08","30","0.09","30","15.55"
="035135","凱基1Z          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.03","30","25.29"
="035139","凱基2D          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.03","30","26.99"
="035150","9L群益          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.1","10","25.29"
="035162","元富22          ","0","0","0","--","--","--","--"," ","0","0.05","50","0.06","20","20.39"
="035163","元富23          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","9.15"
="035201","國泰79          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","30","9.15"
="035202","國泰80          ","0","0","0","--","--","--","--"," ","0","0.02","499","0.03","200","20.39"
="035205","國泰83          ","0","0","0","--","--","--","--"," ","0","0.05","30","0.08","30","15.55"
="035206","國泰84          ","20000","1","9200","0.46","0.46","0.46","0.46","-","0.03","0.44","499","0.45","400","25.29"
="035207","富邦8U          ","111000","4","5150","0.05","0.05","0.04","0.04","X","0","0.02","10","0.09","200","77"
="035208","富邦8V          ","0","0","0","--","--","--","--"," ","0","0.57","10","0.65","10","40.25"
="035216","元大5E          ","0","0","0","--","--","--","--"," ","0","0.2","100","0.21","10","59"
="035241","N5兆豐          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.11","10","20.39"
="035242","N6兆豐          ","0","0","0","--","--","--","--"," ","0","0.33","10","0.36","10","56.6"
="035243","N7兆豐          ","0","0","0","--","--","--","--"," ","0","2.79","10","--","0","130"
="035259","元大6Q          ","574000","11","141750","0.23","0.25","0.23","0.24","+","0.01","0.24","100","0.25","50","51.8"
="035274","D6中信          ","0","0","0","--","--","--","--"," ","0","1.95","30","1.97","10","28.4"
="035275","D7中信          ","0","0","0","--","--","--","--"," ","0","1.42","30","1.43","10","28.4"
="035276","D8中信          ","0","0","0","--","--","--","--"," ","0","1.68","30","--","0","28.4"
="035295","富邦8Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","120","37.1"
="035296","富邦8Z          ","0","0","0","--","--","--","--"," ","0","0.02","100","0.12","10","60.85"
="035299","富邦9C          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","100","135.5"
="035338","富邦9H          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.16","10","41.35"
="035339","富邦9J          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","38","60.85"
="035340","富邦9K          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.23","10","40.25"
="035342","群益A2          ","0","0","0","--","--","--","--"," ","0","0.31","25","0.32","10","20.39"
="035356","元富41          ","20000","2","2100","0.11","0.11","0.1","0.1","-","0.01","0.1","10","0.11","25","28.8"
="035358","元大6V          ","2000","1","1880","0.94","0.94","0.94","0.94","X","0","0.94","499","0.97","10","80"
="035365","元大7E          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.02","50","11.5"
="035366","元大7F          ","0","0","0","--","--","--","--"," ","0","0.05","100","0.1","10","15.55"
="035367","元大7H          ","400000","1","228000","0.57","0.57","0.57","0.57","-","0.04","0.56","499","0.58","10","80"
="035383","富邦9P          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","15","23.35"
="035384","富邦9Q          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.09","50","78.3"
="035385","富邦9R          ","121000","6","65520","0.55","0.56","0.52","0.52","-","0.02","0.51","20","0.52","19","77.3"
="035404","元富47          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.06","30","66"
="035405","AQ統一          ","0","0","0","--","--","--","--"," ","0","0.01","2,064","0.05","40","37.1"
="035406","AR統一          ","0","0","0","--","--","--","--"," ","0","0.01","420","0.1","90","59"
="035413","群益C8          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","15.55"
="035419","富邦9U          ","271000","28","310880","1.22","1.22","1.07","1.07","+","0.1","1.05","10","1.07","10","38.45"
="035420","富邦9V          ","0","0","0","--","--","--","--"," ","0","2.54","10","2.62","10","64.1"
="035421","元富48          ","15000","2","14600","0.98","0.98","0.96","0.96","+","0.05","0.96","20","0.98","25","8.12"
="035447","日盛KS          ","2425000","16","43650","0.01","0.03","0.01","0.03","X","0","0.02","978","0.03","90","77"
="035451","凱基4J          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.1","10","16.6"
="035461","兆豐AH          ","20000","2","7600","0.38","0.38","0.38","0.38","+","0.1","0.32","10","0.41","10","429"
="035462","兆豐AJ          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","66"
="035504","E5中信          ","0","0","0","--","--","--","--"," ","0","0.13","30","0.14","50","25.29"
="035505","E6中信          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","8.57"
="035506","E7中信          ","0","0","0","--","--","--","--"," ","0","0.81","30","0.91","30","77.3"
="035519","國泰92          ","5000","1","900","0.18","0.18","0.18","0.18"," ","0","0.16","499","0.17","200","20.39"
="035520","富邦9W          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.08","100","78.3"
="035530","元大8A          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.06","10","25.29"
="035556","元富67          ","100000","1","3000","0.03","0.03","0.03","0.03","X","0","0.01","25","0.03","99","66"
="035571","兆豐CB          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","59"
="035572","富邦9Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","26","20.2"
="035573","富邦9Z          ","0","0","0","--","--","--","--"," ","0","0.05","50","0.1","15","19"
="035574","1A富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","15","9.15"
="035576","1C富邦          ","0","0","0","--","--","--","--"," ","0","0.01","248","0.05","20","247"
="035577","AT統一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.02","19","147"
="035578","AU統一          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","10","20.39"
="035579","群益E5          ","0","0","0","--","--","--","--"," ","0","0.17","25","0.18","10","20.39"
="035602","日盛LC          ","496000","18","137460","0.29","0.29","0.27","0.29","-","0.01","0.25","25","0.29","24","149.5"
="035635","1D富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","8.57"
="035637","兆豐CE          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","247"
="035638","兆豐CF          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","231"
="035639","兆豐CG          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","231"
="035640","兆豐CH          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,105","231"
="035641","兆豐CJ          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","8.57"
="035642","兆豐CK          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","499","66"
="035644","AW統一          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.14","10","60.85"
="035646","群益F9          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","77"
="035647","群益G1          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","77"
="035650","群益G4          ","0","0","0","--","--","--","--"," ","0","4.55","25","--","0","145.5"
="035655","國泰98          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","65","208.5"
="035657","1G富邦          ","120000","3","81000","0.7","0.7","0.67","0.67","X","0","0.67","10","0.7","10","56.6"
="035675","I7永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","70.4"
="035683","元大8P          ","27000","2","70030","2.44","3.27","2.44","3.27","+","1.04","3.24","10","--","0","145.5"
="035684","元大8Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","50","38.95"
="035685","元大8R          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","6","147"
="035686","兆豐CL          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","20","26.35"
="035687","兆豐CM          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","9.15"
="035688","兆豐CN          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","30","9.15"
="035689","群益G6          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.1","10","59"
="035690","群益G7          ","0","0","0","--","--","--","--"," ","0","2.36","25","2.46","10","40.25"
="035691","群益G8          ","0","0","0","--","--","--","--"," ","0","1.29","25","1.36","10","67.5"
="035693","群益H1          ","0","0","0","--","--","--","--"," ","0","0.5","25","0.54","10","149.5"
="035694","群益H3          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","247"
="035700","凱基6L          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.11","30","40.95"
="035702","凱基6P          ","23000","2","1410","0.07","0.07","0.06","0.06","-","0.02","0.07","30","0.08","30","21.3"
="035709","J6永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","15.55"
="035714","F2中信          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.05","2","147"
="035719","元大8W          ","10000","1","13700","1.37","1.37","1.37","1.37","-","0.01","1.32","100","1.37","10","13.2"
="035720","元大8X          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","200","65"
="035721","元大8Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","155","66.2"
="035722","元大8Z          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","11.75"
="035723","元大9A          ","1000","1","100","0.1","0.1","0.1","0.1","X","0","0.08","100","0.09","100","30.7"
="035724","元大9B          ","0","0","0","--","--","--","--"," ","0","0.68","100","0.78","10","108"
="035725","元大9C          ","0","0","0","--","--","--","--"," ","0","3.1","499","--","0","28.4"
="035726","元大9D          ","0","0","0","--","--","--","--"," ","0","0.13","100","0.14","100","121.5"
="035727","元大9E          ","0","0","0","--","--","--","--"," ","0","1.97","100","2.02","10","82.1"
="035728","元大9F          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","53.3"
="035729","元大9G          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","10","22.6"
="035730","元大9H          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","40","26.75"
="035731","元大9I          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","390","70.4"
="035732","元大9J          ","28000","5","2780","0.11","0.11","0.09","0.09","-","0.02","0.09","93","0.1","50","43"
="035735","國泰1B          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","63","9.15"
="035739","1J富邦          ","0","0","0","--","--","--","--"," ","0","0.32","15","0.33","10","16.1"
="035765","F8中信          ","0","0","0","--","--","--","--"," ","0","2.84","30","--","0","28.4"
="035766","F9中信          ","0","0","0","--","--","--","--"," ","0","2.27","30","--","0","28.4"
="035767","G1中信          ","0","0","0","--","--","--","--"," ","0","2.34","30","2.37","10","28.4"
="035770","AZ統一          ","0","0","0","--","--","--","--"," ","0","0.51","68","0.54","68","135.5"
="035771","BA統一          ","450000","2","27000","0.06","0.06","0.06","0.06","X","0","0.06","10","0.1","10","77"
="035772","BB統一          ","0","0","0","--","--","--","--"," ","0","0.01","910","0.02","401","231"
="035773","BC統一          ","0","0","0","--","--","--","--"," ","0","0.01","809","0.02","358","231"
="035775","群益H7          ","0","0","0","--","--","--","--"," ","0","0.78","25","0.83","10","37.2"
="035776","群益H8          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","77"
="035791","AA元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.09","15","28.8"
="035792","AC元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","100","81.2"
="035793","AD元大          ","70000","2","17500","0.25","0.25","0.25","0.25","-","0.03","0.23","100","0.24","50","51.2"
="035794","元大9M          ","0","0","0","--","--","--","--"," ","0","0.89","100","0.92","10","37.2"
="035795","元大9N          ","300000","3","3000","0.01","0.01","0.01","0.01","X","0","0.01","100","0.06","50","55"
="035796","元大9P          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","77"
="035797","元大9Q          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","77"
="035798","元大9R          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","235","20.2"
="035799","元大9S          ","0","0","0","--","--","--","--"," ","0","0.09","499","0.1","100","16.55"
="035800","元大9T          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","66.2"
="035801","元大9U          ","0","0","0","--","--","--","--"," ","0","2.35","100","2.39","10","392.5"
="035802","元大9V          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","231"
="035804","元大9X          ","0","0","0","--","--","--","--"," ","0","4.42","10","--","0","19.25"
="035805","元大9Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","23.35"
="035806","元大9Z          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.06","10","147"
="035807","1L富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","15","9.15"
="035808","1M富邦          ","21000","1","6930","0.33","0.33","0.33","0.33","-","0.16","0.34","50","0.38","15","47.35"
="035809","1N富邦          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.1","10","26.75"
