

2016年03月01日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="036067","國票GQ          ","5000","1","50","0.01","0.01","0.01","0.01"," ","0","--","0","0.02","46","61.85"
="036072","BM統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","10","70.8"
="036073","群益J7          ","0","0","0","--","--","--","--"," ","0","1.45","25","1.54","10","188.5"
="036074","群益J8          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.1","10","37.5"
="036075","群益J9          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","66.2"
="036076","群益K1          ","0","0","0","--","--","--","--"," ","0","5.4","25","5.45","10","28.4"
="036077","群益K2          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,098","70.8"
="036078","群益K3          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","20","70.8"
="036081","CJ元大          ","0","0","0","--","--","--","--"," ","0","0.48","100","0.52","100","72"
="036091","H8中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","500","140.5"
="036100","凱基9S          ","0","0","0","--","--","--","--"," ","0","0.15","30","0.16","30","24.95"
="036101","凱基9U          ","0","0","0","--","--","--","--"," ","0","0.05","30","0.06","30","24.95"
="036102","凱基9V          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.03","30","24.95"
="036103","凱基9W          ","0","0","0","--","--","--","--"," ","0","0.56","30","0.57","30","11.81"
="036104","凱基9X          ","80000","3","20000","0.25","0.25","0.25","0.25","-","0.02","0.25","30","0.26","90","11.81"
="036108","國泰1S          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","70","275"
="036109","2L富邦          ","419000","34","140740","0.33","0.37","0.32","0.34","+","0.01","0.34","20","0.35","20","81.8"
="036111","兆豐DC          ","355000","5","11800","0.02","0.04","0.02","0.04","+","0.01","0.04","98","0.11","10","61.85"
="036112","兆豐DD          ","0","0","0","--","--","--","--"," ","0","3.44","10","--","0","28.4"
="036113","兆豐DE          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","56.6"
="036114","兆豐DF          ","120000","6","16300","0.13","0.15","0.13","0.15","-","0.03","--","0","0.24","10","77.7"
="036115","兆豐DG          ","41000","7","107160","2.61","2.66","2.61","2.66"," ","0","2.66","10","2.72","10","13.4"
="036116","兆豐DM          ","0","0","0","--","--","--","--"," ","0","0.16","10","0.17","10","60.9"
="036117","CR元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","70.8"
="036119","CT元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","200","87"
="036121","CW元大          ","0","0","0","--","--","--","--"," ","0","1.55","100","--","0","84.7"
="036130","J3中信          ","0","0","0","--","--","--","--"," ","0","0.02","203","0.03","200","70.8"
="036131","台新45          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","9.62"
="036133","01凱基          ","0","0","0","--","--","--","--"," ","0","0.08","30","0.09","30","24.95"
="036134","02凱基          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.13","30","24.95"
="036135","03凱基          ","0","0","0","--","--","--","--"," ","0","0.1","30","0.11","30","24.95"
="036139","亞東JY          ","50000","6","3000","0.06","0.06","0.06","0.06","-","0.97","0.06","1","0.07","10","275"
="036140","KX第一          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","24.95"
="036141","KY第一          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.11","10","24.95"
="036142","KZ第一          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","10","24.95"
="036146","群益K9          ","20000","3","35800","1.79","1.79","1.79","1.79","X","0","1.85","25","1.95","10","30.5"
="036147","群益L1          ","746000","4","7460","0.01","0.01","0.01","0.01","-","0.01","0.01","291","0.1","13","70.8"
="036148","群益L2          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","70.8"
="036150","2Q富邦          ","22000","1","35200","1.6","1.6","1.6","1.6","+","0.01","1.64","15","1.68","10","13.4"
="036151","2R富邦          ","0","0","0","--","--","--","--"," ","0","0.08","15","0.09","10","11.95"
="036152","2S富邦          ","11000","1","31350","2.85","2.85","2.85","2.85","+","0.28","2.66","15","2.72","10","59"
="036153","2T富邦          ","20000","1","24200","1.21","1.21","1.21","1.21","+","0.05","1.15","20","1.17","20","60.1"
="036154","2U富邦          ","0","0","0","--","--","--","--"," ","0","0.03","50","0.1","50","275"
="036155","2V富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","70","10.85"
="036156","元富2X          ","0","0","0","--","--","--","--"," ","0","0.43","25","0.44","10","37.5"
="036168","國泰1T          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.02","10","70.8"
="036170","國泰1X          ","0","0","0","--","--","--","--"," ","0","0.1","499","0.12","100","9.62"
="036171","國泰1Y          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","20","87"
="036172","國泰1Z          ","130000","3","55550","0.42","0.44","0.42","0.43","+","0.01","0.42","300","0.43","70","54.2"
="036178","亞東JZ          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","232.5"
="036182","DD元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","432","232.5"
="036183","DF元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","232.5"
="036184","BP統一          ","0","0","0","--","--","--","--"," ","0","1.11","68","1.14","10","244"
="036185","BQ統一          ","0","0","0","--","--","--","--"," ","0","0.01","12,579","0.03","1,087","135"
="036186","BR統一          ","0","0","0","--","--","--","--"," ","0","0.64","10","0.67","10","134.5"
="036187","BS統一          ","0","0","0","--","--","--","--"," ","0","0.04","40","0.07","201","140.5"
="036188","BT統一          ","0","0","0","--","--","--","--"," ","0","1.83","20","1.93","10","28.4"
="036189","群益L3          ","50000","3","3500","0.07","0.07","0.07","0.07","-","0.01","0.07","25","0.1","25","77.7"
="036192","群益L6          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","232.5"
="036193","群益L7          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","2,013","232.5"
="036210","台新50          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","9.04"
="036212","玉山KU          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.06","10","0.00"
="036213","玉山KV          ","70000","2","2300","0.04","0.04","0.03","0.03"," ","0","0.03","208","0.04","10","0.00"
="036216","國泰2D          ","1000","1","3850","3.85","3.85","3.85","3.85","-","0.11","3.85","139","3.95","30","60.1"
="036219","2Y富邦          ","178000","18","46590","0.25","0.29","0.23","0.26","-","0.01","0.26","30","--","0","77.7"
="036220","2Z富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","70.8"
="036222","3B富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","15","9.62"
="036223","3C富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","232.5"
="036224","3D富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","232.5"
="036227","臺銀83          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="036228","臺銀84          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="036236","元富3X          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","14.94"
="036241","LA第一          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","25.41"
="036242","BU統一          ","0","0","0","--","--","--","--"," ","0","0.03","68","0.09","90","134.5"
="036243","BV統一          ","45000","2","900","0.02","0.02","0.02","0.02","-","0.01","0.02","20","0.03","20","232.5"
="036244","BW統一          ","0","0","0","--","--","--","--"," ","0","0.52","10","0.56","10","370"
="036245","BX統一          ","308000","1","52360","0.17","0.17","0.17","0.17","-","0.03","0.17","20","0.18","20","60.9"
="036246","BY統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.1","10","39.4"
="036248","群益L9          ","0","0","0","--","--","--","--"," ","0","0.06","25","0.1","10","14.94"
="036250","群益M2          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","20","232.5"
="036260","台新52          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","14.94"
="036261","台新53          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","20","102.5"
="036265","11凱基          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.14","30","29.35"
="036269","亞東KA          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.17","10","77.7"
="036270","亞東KB          ","248000","3","2480","0.01","0.01","0.01","0.01","X","0","--","0","0.02","99","77.7"
="036271","亞東KC          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","30","39.4"
="036272","亞東KD          ","0","0","0","--","--","--","--"," ","0","--","0","0.08","31","10.85"
="036273","亞東KE          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","110","6.32"
="036274","亞東KF          ","35000","1","2100","0.06","0.06","0.06","0.06","X","0","0.06","10","0.09","10","9.62"
="036276","國泰2H          ","0","0","0","--","--","--","--"," ","0","1.35","380","--","0","60.1"
="036280","3K富邦          ","67000","9","151820","2.22","2.42","2.18","2.36","+","0.23","2.29","10","2.34","10","86.2"
="036281","3L富邦          ","120000","11","93500","0.74","0.8","0.74","0.77"," ","0","0.75","10","0.82","20","21.1"
="036283","3N富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","15","9.62"
="036284","3P富邦          ","60000","1","6000","0.1","0.1","0.1","0.1"," ","0","0.1","15","0.11","15","65"
="036285","CA統一          ","604000","5","6040","0.01","0.01","0.01","0.01"," ","0","0.01","20","0.02","20","9.04"
="036286","CB統一          ","0","0","0","--","--","--","--"," ","0","0.01","68","0.07","20","2720"
="036287","CC統一          ","153000","6","15340","0.09","0.12","0.09","0.12","X","0","0.1","20","0.11","20","2720"
="036288","CD統一          ","0","0","0","--","--","--","--"," ","0","1.85","10","1.94","10","134"
="036290","群益M7          ","100000","2","5000","0.04","0.06","0.04","0.06","+","0.04","0.05","25","0.1","10","87"
="036291","日盛NC          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","25","232.5"
="036292","亞東KG          ","10000","1","5000","0.5","0.5","0.5","0.5","+","0.07","0.51","10","0.52","10","61.85"
="036293","亞東KH          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.11","50","2720"
="036297","EJ元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","434","77.7"
="036298","EL元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","232.5"
="036299","EM元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","120","9.62"
="036308","EX元大          ","0","0","0","--","--","--","--"," ","0","0.23","499","0.24","30","17.2"
="036309","EY元大          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.06","10","2720"
="036311","FC元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","30","2720"
="036313","FE元大          ","20000","2","5700","0.29","0.29","0.28","0.28","+","0.15","0.27","100","0.33","10","2720"
="036314","兆豐DN          ","2000","1","1620","0.81","0.81","0.81","0.81","-","0.03","0.76","10","0.83","10","77.7"
="036315","兆豐DP          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","9.04"
="036316","兆豐DQ          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","9.62"
="036317","兆豐DR          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","9.04"
="036318","兆豐DS          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","77.7"
="036319","兆豐FB          ","70000","3","4440","0.06","0.1","0.06","0.1","+","0.07","0.1","10","0.15","210","2720"
="036320","兆豐FC          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","519","275"
="036321","兆豐FE          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","232.5"
="036322","兆豐FF          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","273","232.5"
="036323","兆豐FG          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","232.5"
="036324","兆豐FH          ","0","0","0","--","--","--","--"," ","0","2.43","10","--","0","9.94"
="036325","兆豐FJ          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","17.75"
="036326","兆豐FK          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","206"
="036330","21凱基          ","30000","1","4200","0.14","0.14","0.14","0.14","X","0","0.13","30","0.14","5","77.7"
="036334","25凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","66.2"
="036335","26凱基          ","10000","1","2600","0.26","0.26","0.26","0.26","X","0","0.26","30","0.27","30","11.81"
="036336","27凱基          ","0","0","0","--","--","--","--"," ","0","0.6","30","0.61","30","11.81"
="036338","29凱基          ","10000","1","600","0.06","0.06","0.06","0.06","X","0","0.06","30","0.08","130","70.8"
="036339","國泰2R          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","126","232.5"
="036340","國泰2S          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.02","10","2720"
="036341","國泰2T          ","373000","5","15950","0.04","0.05","0.04","0.04","X","0","0.04","499","0.05","30","2720"
="036343","3S富邦          ","260000","2","20800","0.08","0.08","0.08","0.08","-","0.01","0.08","30","0.1","10","232.5"
="036345","3U富邦          ","0","0","0","--","--","--","--"," ","0","1.39","10","1.42","10","40.85"
="036346","3V富邦          ","0","0","0","--","--","--","--"," ","0","1.39","10","1.42","10","40.85"
="036347","3W富邦          ","20000","2","41700","2.04","2.13","2.04","2.13","+","0.2","2.2","10","2.25","10","84.7"
="036348","3X富邦          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.12","10","2720"
="036349","3Y富邦          ","1765000","92","1709900","0.84","1.09","0.83","1.04","+","0.28","1.02","20","1.04","7","2720"
="036350","3Z富邦          ","180000","2","85400","0.38","0.55","0.38","0.55","+","0.21","0.52","10","0.54","10","2720"
="036351","4A富邦          ","1066000","50","353100","0.28","0.37","0.28","0.36","+","0.12","0.35","10","0.36","4","2720"
="036354","元富4H          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","232.5"
="036355","元富4J          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","15","232.5"
="036375","K2中信          ","0","0","0","--","--","--","--"," ","0","0.1","499","0.2","30","2720"
="036376","K3中信          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","75.8"
="036381","FJ元大          ","3000","2","820","0.28","0.28","0.27","0.27"," ","0","0.26","100","0.27","10","9.04"
="036382","FP元大          ","316000","12","304050","0.89","1.14","0.89","1.14","+","0.37","1.11","100","1.16","10","2720"
="036388","CE統一          ","130000","2","9100","0.07","0.07","0.07","0.07","X","0","0.06","20","0.07","20","232.5"
="036389","CF統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","20","18.5"
="036390","CG統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","20","77.7"
="036391","CH統一          ","1000","1","790","0.79","0.79","0.79","0.79","X","0","0.78","20","0.81","10","81.8"
="036392","CJ統一          ","172000","21","119740","0.64","0.77","0.64","0.77","+","0.17","0.77","20","0.78","10","152"
="036393","CK統一          ","420000","4","4200","0.01","0.01","0.01","0.01"," ","0","0.01","20","0.02","55","70.8"
="036395","群益N1          ","0","0","0","--","--","--","--"," ","0","2.55","25","2.65","10","40.85"
="036411","K6中信          ","0","0","0","--","--","--","--"," ","0","0.02","499","0.03","10","9.04"
="036416","台新63          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,243","66.2"
="036417","台新64          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","809","16.15"
="036422","A1國泰          ","0","0","0","--","--","--","--"," ","0","0.76","30","0.78","30","57.2"
="036423","A2國泰          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","35","8.76"
="036425","4G富邦          ","0","0","0","--","--","--","--"," ","0","0.01","50","0.05","10","9.62"
="036426","4H富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","22.95"
="036427","4J富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","70.8"
="036428","4K富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","15","140.5"
="036429","35凱基          ","30000","3","1400","0.04","0.05","0.04","0.05","X","0","0.04","69","0.06","30","70.8"
="036430","36凱基          ","608000","8","146350","0.19","0.27","0.19","0.25","+","0.08","0.25","30","0.26","30","2720"
="036431","37凱基          ","70000","2","15400","0.2","0.27","0.2","0.27","X","0","0.26","30","0.27","30","2720"
="036432","38凱基          ","103000","2","36170","0.35","0.39","0.35","0.39","X","0","0.37","30","0.38","30","2720"
="036433","39凱基          ","103000","3","50230","0.41","0.49","0.41","0.49","X","0","0.47","30","0.48","30","2720"
="036434","40凱基          ","96000","4","17250","0.16","0.2","0.16","0.2","+","0.06","0.19","30","0.2","30","2720"
="036435","41凱基          ","120000","4","31590","0.25","0.34","0.25","0.34","+","0.11","0.32","30","0.33","30","2720"
="036436","42凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.05","30","75.8"
="036437","43凱基          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","66.2"
="036438","44凱基          ","0","0","0","--","--","--","--"," ","0","6.1","30","6.3","30","66.4"
="036454","GF元大          ","0","0","0","--","--","--","--"," ","0","0.23","100","0.25","10","152"
="036457","GL元大          ","0","0","0","--","--","--","--"," ","0","5.4","100","--","0","51"
="036459","GN元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.06","11","22.95"
="036464","CL統一          ","889000","59","509230","0.53","0.6","0.53","0.6","+","0.06","0.59","22","0.6","49","152"
="036465","CM統一          ","56000","6","39600","0.67","0.79","0.67","0.79","+","0.13","0.77","10","0.79","7","152"
="036466","CN統一          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.1","10","232.5"
="036467","CP統一          ","0","0","0","--","--","--","--"," ","0","0.06","130","0.1","21","232.5"
="036468","CQ統一          ","0","0","0","--","--","--","--"," ","0","0.01","11,594","0.02","90","232.5"
="036469","CR統一          ","45000","2","4400","0.09","0.1","0.09","0.1","X","0","0.09","10","0.1","10","9.62"
="036470","CS統一          ","2549000","9","67480","0.02","0.03","0.02","0.03","+","0.01","0.03","60","0.05","400","275"
="036471","群益N4          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","60.9"
="036472","群益N5          ","0","0","0","--","--","--","--"," ","0","4.14","25","4.24","10","28.4"
="036473","群益N6          ","0","0","0","--","--","--","--"," ","0","0.05","25","0.1","10","9.62"
="036474","群益N7          ","0","0","0","--","--","--","--"," ","0","0.19","25","0.2","10","87"
="036475","兆豐FM          ","20000","2","5500","0.25","0.3","0.25","0.3","X","0","0.32","10","0.35","10","152"
="036476","兆豐FN          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","37.05"
="036477","兆豐FP          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","440","7.99"
="036478","兆豐FQ          ","0","0","0","--","--","--","--"," ","0","4.8","10","--","0","51"
="036479","兆豐FR          ","10000","4","1270","0.1","0.19","0.1","0.19","+","0.05","0.16","10","0.18","10","44.25"
="036480","兆豐FS          ","10000","2","4600","0.46","0.46","0.46","0.46","X","0","0.45","10","0.5","10","19.75"
="036481","兆豐FT          ","0","0","0","--","--","--","--"," ","0","--","0","0.04","10","20.6"
="036482","兆豐FU          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.12","10","26.65"
="036483","兆豐FV          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","859","70.8"
="036484","兆豐FW          ","0","0","0","--","--","--","--"," ","0","1.16","10","1.25","10","180.5"
="036485","兆豐FX          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","2","8.76"
="036486","兆豐FY          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","12.2"
="036487","兆豐FZ          ","11000","1","16720","1.52","1.52","1.52","1.52","X","0","1.46","10","1.52","10","135.5"
="036488","兆豐GA          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","5","275"
="036494","A7國泰          ","564000","15","115600","0.22","0.22","0.2","0.2"," ","0","0.2","14","0.26","20","9.04"
="036507","54凱基          ","0","0","0","--","--","--","--"," ","0","1.62","30","1.71","30","375.5"
="036522","台新67          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","9.04"
="036524","台新69          ","10000","1","11500","1.15","1.15","1.15","1.15","+","0.09","1.15","10","1.25","10","244"
="036525","台新70          ","40000","1","1200","0.03","0.03","0.03","0.03","X","0","0.03","260","0.09","110","20.6"
="036526","台新71          ","170000","2","126000","0.74","0.75","0.74","0.75","+","0.11","0.83","10","0.89","10","41"
="036542","HE元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","150","9.04"
="036545","HM元大          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","100","9.62"
="036547","HP元大          ","0","0","0","--","--","--","--"," ","0","0.21","100","0.22","10","37.5"
="036552","CT統一          ","0","0","0","--","--","--","--"," ","0","0.04","78","0.1","68","70.8"
="036553","CU統一          ","0","0","0","--","--","--","--"," ","0","0.83","20","0.93","10","70.7"
="036554","CV統一          ","386000","6","159120","0.36","0.43","0.36","0.43","+","0.11","0.42","68","0.45","30","177.5"
="036555","CW統一          ","28000","1","280","0.01","0.01","0.01","0.01"," ","0","0.01","50","0.05","10","275"
="036557","02群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","135"
="036558","03群益          ","0","0","0","--","--","--","--"," ","0","1.75","25","1.83","10","152"
="036559","群益N9          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","14.94"
="036563","台新72          ","0","0","0","--","--","--","--"," ","0","3.12","10","3.22","10","134"
="036564","L1中信          ","0","0","0","--","--","--","--"," ","0","0.05","40","0.06","10","14.94"
="036568","4P富邦          ","1000","1","100","0.1","0.1","0.1","0.1","X","0","0.07","10","0.1","10","9.04"
="036569","4Q富邦          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.1","50","70.8"
="036570","4R富邦          ","0","0","0","--","--","--","--"," ","0","4.55","20","4.63","10","51"
="036571","4S富邦          ","20000","3","2000","0.1","0.1","0.1","0.1","+","0.01","0.1","50","0.11","15","19.9"
="036572","4T富邦          ","10000","1","14900","1.49","1.49","1.49","1.49","X","0","1.62","10","1.67","10","37.5"
="036573","4U富邦          ","0","0","0","--","--","--","--"," ","0","1.52","10","1.55","10","37.5"
="036584","69凱基          ","0","0","0","--","--","--","--"," ","0","0.15","30","0.16","30","19.16"
="036586","71凱基          ","20000","2","22000","1.1","1.1","1.1","1.1","X","0","1","30","1.04","30","135.5"
="036588","73凱基          ","1000","1","1260","1.26","1.26","1.26","1.26","X","0","1.26","30","1.32","30","19.75"
="036589","74凱基          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.03","30","9.04"
="036591","76凱基          ","0","0","0","--","--","--","--"," ","0","0.21","30","0.31","30","29.35"
="036592","77凱基          ","0","0","0","--","--","--","--"," ","0","0.26","30","0.27","30","25.41"
="036593","78凱基          ","200000","2","2000","0.01","0.01","0.01","0.01"," ","0","--","0","0.01","236","70.8"
="036595","CX統一          ","0","0","0","--","--","--","--"," ","0","1.07","20","1.11","10","164.5"
="036598","09群益          ","0","0","0","--","--","--","--"," ","0","3.92","25","4.02","10","51"
="036600","11群益          ","0","0","0","--","--","--","--"," ","0","4.96","25","5.15","10","28.4"
="036601","12群益          ","0","0","0","--","--","--","--"," ","0","0.17","25","0.18","10","9.62"
="036602","13群益          ","0","0","0","--","--","--","--"," ","0","1.33","25","1.4","10","164.5"
="036614","5B富邦          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","41.8"
="036615","亞東KJ          ","0","0","0","--","--","--","--"," ","0","1.08","10","1.13","10","13.4"
="036616","亞東KK          ","10000","1","14500","1.45","1.45","1.45","1.45","+","0.1","1.57","10","1.62","10","152"
="036617","亞東KL          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","275"
="036618","亞東KM          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","270","275"
="036633","L2中信          ","200000","1","18000","0.09","0.09","0.09","0.09","-","0.02","0.09","30","0.1","30","25.41"
="036637","台新75          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","25.41"
="036638","台新76          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","1,040","70.8"
="036652","IE元大          ","0","0","0","--","--","--","--"," ","0","0.51","100","0.53","10","21.1"
="036653","IF元大          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","620","66.2"
="036654","IG元大          ","0","0","0","--","--","--","--"," ","0","0.01","100","0.02","50","140.5"
="036657","IJ元大          ","0","0","0","--","--","--","--"," ","0","1.64","100","1.69","10","81.8"
="036658","CY統一          ","230000","3","52500","0.23","0.25","0.22","0.25","+","0.07","0.24","20","0.25","20","20.6"
="036659","CZ統一          ","726000","7","8310","0.01","0.02","0.01","0.02"," ","0","0.01","11,229","0.02","664","66.2"
="036660","DA統一          ","670000","11","199700","0.29","0.3","0.29","0.3","-","0.01","0.3","68","0.31","118","187.5"
="036661","DB統一          ","0","0","0","--","--","--","--"," ","0","0.01","20","0.02","20","25.41"
="036663","18群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","135"
="036664","19群益          ","10000","1","1300","0.13","0.13","0.13","0.13","X","0","0.12","25","0.13","10","56.5"
="036665","20群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","17.75"
="036668","82凱基          ","0","0","0","--","--","--","--"," ","0","0.13","30","0.14","30","14.94"
="036669","83凱基          ","130000","2","32500","0.25","0.25","0.25","0.25","-","0.02","0.25","30","0.26","30","187.5"
="036670","84凱基          ","0","0","0","--","--","--","--"," ","0","1.61","30","1.66","30","40.85"
="036677","亞東KP          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","99","39.4"
="036678","亞東KQ          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","37.05"
="036679","亞東KR          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.1","10","9.62"
="036683","AE國泰          ","0","0","0","--","--","--","--"," ","0","0.24","499","0.25","10","23.5"
="036684","5C富邦          ","0","0","0","--","--","--","--"," ","0","4.26","30","--","0","83.7"
="036685","5D富邦          ","0","0","0","--","--","--","--"," ","0","7.6","30","--","0","45.3"
="036686","5E富邦          ","99000","2","15840","0.16","0.16","0.16","0.16","+","0.01","0.17","30","0.18","50","44.25"
="036687","5F富邦          ","0","0","0","--","--","--","--"," ","0","--","0","0.1","10","232.5"
="036688","5G富邦          ","130000","2","2600","0.02","0.02","0.02","0.02"," ","0","0.01","156","0.1","10","232.5"
="036696","兆豐GD          ","0","0","0","--","--","--","--"," ","0","1.65","10","1.68","10","37.5"
="036697","兆豐GE          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.04","10","23.5"
="036698","兆豐GM          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.09","10","9.04"
="036699","兆豐GN          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","10","134.5"
="036700","兆豐GP          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","613","16.15"
="036701","兆豐GQ          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","190","39.4"
="036702","兆豐GR          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.12","10","80"
="036703","兆豐GS          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","35","75.8"
="036704","兆豐GT          ","14000","6","5230","0.35","0.4","0.35","0.39","+","0.04","0.4","10","0.41","10","19.9"
="036705","兆豐GU          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.1","10","11.95"
="036706","兆豐GV          ","0","0","0","--","--","--","--"," ","0","0.38","10","0.39","10","41"
="036707","兆豐GW          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.04","10","44.25"
="036708","兆豐GX          ","0","0","0","--","--","--","--"," ","0","1.04","10","1.09","10","47.45"
="036709","兆豐GY          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","152","135"
="036710","兆豐GZ          ","0","0","0","--","--","--","--"," ","0","1.89","10","--","0","81.8"
