

2016年01月22日大盤統計資訊
"指數","收盤指數","漲跌(+/-)","漲跌點數","漲跌百分比(%)"
="037819","FY統一          ","0","0","0","--","--","--","--"," ","0","0.02","20","0.1","20","204"
="037820","元大B3          ","0","0","0","--","--","--","--"," ","0","0.39","100","0.4","10","21.65"
="037821","元大B4          ","0","0","0","--","--","--","--"," ","0","0.13","100","0.14","50","19.5"
="037822","元大B5          ","10000","1","5500","0.55","0.55","0.55","0.55","+","0.01","0.5","100","0.51","10","36.95"
="037823","L6群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","74.8"
="037824","L7群益          ","0","0","0","--","--","--","--"," ","0","0.07","25","0.1","10","8.88"
="037825","L8群益          ","0","0","0","--","--","--","--"," ","0","2.77","25","2.85","10","74.1"
="037826","L9群益          ","0","0","0","--","--","--","--"," ","0","0.05","25","0.1","10","9.3"
="037827","M1群益          ","0","0","0","--","--","--","--"," ","0","0.09","25","0.1","10","163"
="037828","M2群益          ","115000","4","36700","0.34","0.34","0.3","0.31","-","0.02","0.31","25","0.32","10","79.6"
="037829","M3群益          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","56.55"
="037830","M6群益          ","0","0","0","--","--","--","--"," ","0","1.19","25","1.2","10","28.4"
="037831","M8群益          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","30","59.4"
="037832","元富H8          ","259000","2","67410","0.26","0.33","0.26","0.33","+","0.05","0.3","25","0.33","9","27.9"
="037833","元富H9          ","100000","1","127000","1.27","1.27","1.27","1.27","-","0.03","1.27","25","1.28","25","28.4"
="037834","元富J1          ","0","0","0","--","--","--","--"," ","0","0.14","25","0.15","25","36.75"
="037835","元富J2          ","41000","2","9530","0.24","0.24","0.23","0.23","+","0.07","0.23","25","0.24","25","9.54"
="037836","元富J3          ","0","0","0","--","--","--","--"," ","0","1.27","25","1.31","10","38.95"
="037837","元富J4          ","35000","1","30800","0.88","0.88","0.88","0.88","+","0.05","0.87","25","0.89","25","8.2"
="037838","元富J5          ","0","0","0","--","--","--","--"," ","0","0.6","25","0.61","25","192.5"
="037839","元富J6          ","0","0","0","--","--","--","--"," ","0","0.07","25","0.08","20","10.65"
="037840","元富J7          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","204"
="037841","元富J8          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","34.1"
="037842","元富J9          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.05","25","17.8"
="037843","凱基KP          ","10000","1","2500","0.25","0.25","0.25","0.25","+","0.02","0.24","30","0.25","30","212"
="037844","凱基KR          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.04","30","204"
="037845","凱基KT          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.05","30","204"
="037846","凱基KU          ","300000","2","33000","0.11","0.11","0.11","0.11","X","0","0.1","30","0.11","30","409.5"
="037847","凱基KV          ","0","0","0","--","--","--","--"," ","0","0.03","30","0.04","30","409.5"
="037848","凱基KW          ","0","0","0","--","--","--","--"," ","0","0.01","525","0.03","40","409.5"
="037849","凱基LB          ","857000","35","688560","0.85","0.86","0.72","0.74","-","0.04","0.74","30","0.75","30","33.95"
="037850","凱基LC          ","298000","5","163430","0.6","0.6","0.51","0.51","-","0.06","0.52","30","0.53","30","33.95"
="037851","凱基LD          ","0","0","0","--","--","--","--"," ","0","0.11","30","0.12","30","133.5"
="037852","凱基LE          ","0","0","0","--","--","--","--"," ","0","0.09","30","0.1","30","74.8"
="037853","凱基LF          ","0","0","0","--","--","--","--"," ","0","0.14","30","0.15","30","65.6"
="037854","日盛59          ","0","0","0","--","--","--","--"," ","0","0.16","25","0.17","25","56.55"
="037855","日盛60          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.06","150","74.8"
="037856","日盛61          ","20000","1","32400","1.62","1.62","1.62","1.62","X","0","1.66","25","1.7","10","84"
="037857","日盛62          ","0","0","0","--","--","--","--"," ","0","0.19","25","0.2","25","79.6"
="037858","H4國泰          ","30000","3","53100","1.77","1.77","1.77","1.77","-","0.01","1.76","290","1.77","10","28.4"
="037859","H5國泰          ","0","0","0","--","--","--","--"," ","0","0.65","499","0.66","100","170.5"
="037860","8U富邦          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.1","10","17.8"
="037861","8V富邦          ","0","0","0","--","--","--","--"," ","0","1.13","10","1.14","10","80.3"
="037862","8W富邦          ","0","0","0","--","--","--","--"," ","0","0.63","10","0.64","10","80.3"
="037863","8X富邦          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.04","50","204"
="037864","8Y富邦          ","0","0","0","--","--","--","--"," ","0","0.3","10","0.31","10","212"
="037865","8Z富邦          ","43000","4","40720","0.95","0.96","0.94","0.96","+","0.07","0.98","20","0.99","20","138.5"
="037866","兆豐NF          ","80000","8","21700","0.28","0.28","0.26","0.28","+","0.04","0.3","10","0.31","10","74.8"
="037867","兆豐NG          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","74.1"
="037868","AP中信          ","97000","3","25650","0.26","0.27","0.25","0.27","X","0","0.28","99","0.29","99","56.55"
="037869","MN永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","75","60.8"
="037870","MP永豐          ","0","0","0","--","--","--","--"," ","0","0.83","10","0.84","10","28.4"
="037871","MQ永豐          ","20000","1","1600","0.08","0.08","0.08","0.08","X","0","0.08","10","0.09","10","70"
="037872","MR永豐          ","40000","4","63600","1.59","1.6","1.58","1.58","+","0.02","1.54","10","1.55","10","116"
="037873","MS永豐          ","709000","4","335590","0.51","0.51","0.46","0.46","-","0.04","0.45","10","0.46","10","80.3"
="037874","日盛63          ","240000","6","81600","0.3","0.37","0.3","0.34","+","0.06","0.35","499","0.36","10","40.3"
="037875","日盛64          ","50000","1","42000","0.84","0.84","0.84","0.84","+","0.01","0.85","25","0.86","25","49.8"
="037876","日盛65          ","468000","51","296860","0.64","0.67","0.59","0.64","+","0.05","0.65","25","0.66","25","27.9"
="037877","日盛66          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.03","25","219.5"
="037878","日盛67          ","100000","3","32000","0.32","0.32","0.32","0.32","+","0.02","0.32","25","0.33","25","117.5"
="037879","日盛68          ","0","0","0","--","--","--","--"," ","0","0.25","499","0.26","300","27.36"
="037880","凱基LL          ","0","0","0","--","--","--","--"," ","0","3.66","30","3.75","30","74.1"
="037881","凱基LM          ","528000","4","524160","1","1.02","0.98","1.02","+","0.1","1.03","30","1.05","30","138.5"
="037882","LZ第一          ","0","0","0","--","--","--","--"," ","0","1.54","10","1.55","10","170.5"
="037883","GB統一          ","0","0","0","--","--","--","--"," ","0","0.28","68","0.29","68","74.8"
="037884","GC統一          ","2000","1","440","0.22","0.22","0.22","0.22","X","0","0.22","10","0.23","10","8.88"
="037885","GD統一          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.09","42","59.4"
="037886","GE統一          ","10000","1","1300","0.13","0.13","0.13","0.13","X","0","0.1","408","0.13","30","212"
="037887","N1群益          ","0","0","0","--","--","--","--"," ","0","0.09","25","0.1","10","204"
="037888","N2群益          ","0","0","0","--","--","--","--"," ","0","0.86","25","0.88","10","170.5"
="037889","N3群益          ","0","0","0","--","--","--","--"," ","0","1.96","25","2.03","10","84"
="037890","N4群益          ","113000","2","6180","0.06","0.06","0.05","0.05","X","0","0.05","25","0.1","10","219.5"
="037891","元大B6          ","1050000","12","332600","0.36","0.36","0.25","0.25","-","0.03","0.23","100","0.24","100","4.21"
="037892","元大B7          ","0","0","0","--","--","--","--"," ","0","2.76","100","2.86","10","116"
="037893","元大B8          ","0","0","0","--","--","--","--"," ","0","1.23","100","1.33","10","27.6"
="037894","元大B9          ","0","0","0","--","--","--","--"," ","0","0.05","100","0.06","100","74.8"
="037895","元大C1          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","100","96.5"
="037896","元大C2          ","0","0","0","--","--","--","--"," ","0","2.75","100","--","0","74.1"
="037897","元大C4          ","0","0","0","--","--","--","--"," ","0","0.18","100","0.19","100","8.88"
="037898","元大C6          ","300000","3","33000","0.11","0.11","0.11","0.11"," ","0","0.07","100","0.11","100","8.88"
="037899","元富K5          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.04","25","67.5"
="037900","元富K6          ","0","0","0","--","--","--","--"," ","0","0.2","25","0.21","25","212"
="037901","元富K7          ","0","0","0","--","--","--","--"," ","0","0.62","50","0.63","25","144"
="037902","元富K8          ","0","0","0","--","--","--","--"," ","0","0.07","25","0.08","25","219.5"
="037903","元富K9          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.04","25","35"
="037904","元富L1          ","150000","1","271500","1.81","1.81","1.81","1.81","-","0.03","1.82","25","1.83","25","28.4"
="037905","元富L2          ","0","0","0","--","--","--","--"," ","0","0.46","25","0.47","25","27.36"
="037906","元富L3          ","0","0","0","--","--","--","--"," ","0","0.04","25","0.05","25","56.55"
="037907","H7國泰          ","0","0","0","--","--","--","--"," ","0","0.37","499","0.39","15","56.55"
="037908","H8國泰          ","82000","11","58440","0.75","0.75","0.67","0.71","-","0.01","0.74","499","0.78","10","27.9"
="037909","9C富邦          ","6000","1","3060","0.51","0.51","0.51","0.51","X","0","0.54","10","0.55","10","27.36"
="037910","9D富邦          ","0","0","0","--","--","--","--"," ","0","0.07","50","0.1","50","56.55"
="037911","MT永豐          ","15000","13","23980","1.62","1.62","1.58","1.59","+","0.02","1.56","10","1.57","10","74.1"
="037912","MU永豐          ","0","0","0","--","--","--","--"," ","0","0.13","10","0.14","10","29.1"
="037913","AQ中信          ","0","0","0","--","--","--","--"," ","0","0.04","99","0.05","10","56.55"
="037914","AR中信          ","0","0","0","--","--","--","--"," ","0","0.11","499","0.12","299","0.00"
="037915","元大D1          ","104000","3","16520","0.16","0.16","0.13","0.13"," ","0","0.11","100","0.12","100","4.21"
="037916","元大D2          ","0","0","0","--","--","--","--"," ","0","0.01","200","0.02","100","219.5"
="037917","元大D5          ","0","0","0","--","--","--","--"," ","0","0.07","100","0.08","100","163"
="037918","元大D6          ","285000","3","139650","0.49","0.49","0.49","0.49","-","0.02","0.46","100","0.48","100","118"
="037919","元大D7          ","30000","5","17700","0.58","0.6","0.58","0.6","+","0.08","0.59","100","0.6","10","144.5"
="037920","元大D8          ","0","0","0","--","--","--","--"," ","0","0.05","100","0.06","100","409.5"
="037921","元大D9          ","245000","12","67430","0.29","0.3","0.24","0.25","-","0.05","0.25","110","0.26","100","17.6"
="037922","元大E1          ","50000","1","5500","0.11","0.11","0.11","0.11","+","0.02","0.09","100","0.1","100","8.88"
="037923","元大E3          ","338000","1","70980","0.21","0.21","0.21","0.21","+","0.02","0.2","100","0.21","100","17.8"
="037924","元大E4          ","0","0","0","--","--","--","--"," ","0","2.96","100","3.02","100","23.75"
="037925","康和N6          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","212"
="037926","康和N7          ","0","0","0","--","--","--","--"," ","0","0.25","10","0.26","10","117.5"
="037927","元富L5          ","0","0","0","--","--","--","--"," ","0","0.25","25","0.26","25","56.55"
="037928","元富L6          ","0","0","0","--","--","--","--"," ","0","0.08","25","0.11","10","212"
="037929","元富L7          ","13000","1","5720","0.44","0.44","0.44","0.44","X","0","0.44","50","0.45","25","11.2"
="037930","元富L8          ","20000","1","11000","0.55","0.55","0.55","0.55","X","0","0.55","25","0.56","10","170.5"
="037931","元富L9          ","234000","2","66520","0.28","0.29","0.28","0.29"," ","0","0.27","25","0.28","25","79.6"
="037932","元富M1          ","0","0","0","--","--","--","--"," ","0","0.04","25","0.05","25","52.2"
="037933","GG統一          ","15000","1","9150","0.61","0.61","0.61","0.61","+","0.01","0.61","68","0.62","68","170.5"
="037934","GH統一          ","0","0","0","--","--","--","--"," ","0","0.03","20","0.1","20","204"
="037935","GJ統一          ","50000","1","17500","0.35","0.35","0.35","0.35","-","0.01","0.34","10","0.35","10","79.6"
="037936","GK統一          ","236000","4","126020","0.55","0.55","0.51","0.51","-","0.04","0.51","10","0.52","10","11.2"
="037937","GL統一          ","0","0","0","--","--","--","--"," ","0","0.22","10","0.23","10","9.3"
="037938","GM統一          ","168000","8","29590","0.18","0.18","0.17","0.18","+","0.02","0.17","10","0.18","12","212"
="037939","日盛71          ","240000","2","14400","0.06","0.06","0.06","0.06","X","0","0.06","25","0.07","25","7.95"
="037940","日盛72          ","0","0","0","--","--","--","--"," ","0","0.22","499","0.23","50","153"
="037941","凱基LS          ","0","0","0","--","--","--","--"," ","0","0.34","30","0.35","30","9.65"
="037942","凱基LT          ","3000","2","2230","0.73","0.75","0.73","0.75","+","0.1","0.74","30","0.75","30","40.3"
="037943","凱基LV          ","0","0","0","--","--","--","--"," ","0","0.17","30","0.18","30","8.88"
="037944","凱基LX          ","0","0","0","--","--","--","--"," ","0","0.12","30","0.13","30","9.3"
="037945","凱基LY          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.03","30","59.4"
="037946","凱基LZ          ","981000","14","388780","0.44","0.44","0.31","0.33","-","0.03","0.32","30","0.33","30","4.21"
="037947","凱基MA          ","2000","1","380","0.19","0.19","0.19","0.19","X","0","0.22","30","0.23","30","74.8"
="037948","凱基MB          ","0","0","0","--","--","--","--"," ","0","0.05","30","0.06","30","74.8"
="037949","凱基MC          ","0","0","0","--","--","--","--"," ","0","0.19","30","0.2","30","74.8"
="037950","凱基MD          ","0","0","0","--","--","--","--"," ","0","1.07","30","1.17","30","144.5"
="037951","凱基ME          ","0","0","0","--","--","--","--"," ","0","0.19","30","0.2","30","79.6"
="037952","凱基MF          ","51000","3","53600","1.05","1.06","1.05","1.06"," ","0","1.23","30","1.24","30","51.4"
="037953","凱基MG          ","0","0","0","--","--","--","--"," ","0","0.72","30","0.73","30","28.4"
="037954","凱基MH          ","0","0","0","--","--","--","--"," ","0","0.57","30","0.58","30","170.5"
="037955","AA群益          ","62000","13","224820","3.83","3.83","3.59","3.59","-","0.12","3.64","25","3.65","10","74.1"
="037956","AB群益          ","21000","3","11030","0.53","0.53","0.52","0.52","-","0.03","0.5","25","0.51","10","11.2"
="037957","AC群益          ","0","0","0","--","--","--","--"," ","0","0.18","25","0.19","10","12.45"
="037958","AD群益          ","0","0","0","--","--","--","--"," ","0","0.93","25","0.94","10","28.4"
="037959","AE群益          ","0","0","0","--","--","--","--"," ","0","0.01","499","0.1","10","36.15"
="037960","AF群益          ","0","0","0","--","--","--","--"," ","0","0.24","25","0.25","10","163"
="037961","AG群益          ","193000","18","77700","0.41","0.44","0.37","0.43","+","0.06","0.43","20","0.44","10","56.55"
="037962","N8群益          ","0","0","0","--","--","--","--"," ","0","1.41","25","1.48","10","33.95"
="037963","N9群益          ","0","0","0","--","--","--","--"," ","0","1.05","25","1.15","10","49.8"
="037964","玉山ME          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="037965","玉山MF          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="037966","玉山MG          ","128000","3","103380","0.81","0.81","0.79","0.79","+","0.06","0.67","13","0.7","13","0.00"
="037967","玉山MH          ","0","0","0","--","--","--","--"," ","0","0.41","13","0.44","13","0.00"
="037968","I1國泰          ","0","0","0","--","--","--","--"," ","0","0.12","499","0.13","100","36.15"
="037969","9F富邦          ","126000","3","82380","0.66","0.66","0.64","0.65"," ","0","0.65","30","0.66","30","117.5"
="037970","9G富邦          ","0","0","0","--","--","--","--"," ","0","0.09","20","0.1","10","409.5"
="037971","GN統一          ","246000","12","157280","0.64","0.66","0.63","0.66","+","0.04","0.66","20","0.67","23","138.5"
="037972","GP統一          ","2406000","19","1627920","0.68","0.69","0.66","0.69","+","0.06","0.67","10","0.69","580","138.5"
="037973","GQ統一          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","70"
="037974","GR統一          ","5000","1","400","0.08","0.08","0.08","0.08","-","0.02","0.08","10","0.1","10","17.8"
="037975","GS統一          ","441000","7","184200","0.4","0.42","0.4","0.42","+","0.02","0.4","10","0.41","10","79.6"
="037976","GT統一          ","158000","22","115300","0.77","0.85","0.69","0.85","+","0.14","0.84","10","0.85","10","51.4"
="037977","GU統一          ","10000","1","1000","0.1","0.1","0.1","0.1"," ","0","0.09","20","0.1","20","67.5"
="037978","元大E7          ","10000","1","5400","0.54","0.54","0.54","0.54","X","0","0.55","100","0.56","100","49.8"
="037979","元大E8          ","0","0","0","--","--","--","--"," ","0","0.13","499","0.14","50","19"
="037980","元大E9          ","0","0","0","--","--","--","--"," ","0","0.3","100","0.31","100","170.5"
="037981","元大F1          ","336000","11","139600","0.43","0.46","0.4","0.41","+","0.02","0.45","100","0.46","10","27.9"
="037982","元大F3          ","40000","1","96800","2.42","2.42","2.42","2.42","X","0","2.45","100","2.49","100","74.1"
="037983","元大F4          ","10000","1","5700","0.57","0.57","0.57","0.57","+","0.05","0.58","100","0.6","10","144.5"
="037984","元大F5          ","390000","15","116610","0.3","0.37","0.28","0.37","+","0.06","0.37","100","0.38","100","51.4"
="037985","MV永豐          ","0","0","0","--","--","--","--"," ","0","0.39","10","0.4","10","14.4"
="037986","MW永豐          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","133.5"
="037987","MX永豐          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.08","10","6.95"
="037988","MY永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","208","119"
="037989","MZ永豐          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.12","10","11.25"
="037990","NA永豐          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.04","10","133.5"
="037991","NB永豐          ","0","0","0","--","--","--","--"," ","0","0.28","10","0.29","10","144.5"
="037992","NC永豐          ","6000","1","1680","0.28","0.28","0.28","0.28","-","0.07","0.3","10","0.31","10","51.4"
="037993","ND永豐          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","20.8"
="037994","NE永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","10","212"
="037995","NF永豐          ","0","0","0","--","--","--","--"," ","0","1.22","10","1.23","10","321"
="037996","NG永豐          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","8.88"
="037997","NH永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","219.5"
="037998","NI永豐          ","0","0","0","--","--","--","--"," ","0","0.08","10","0.09","10","15.1"
="037999","NJ永豐          ","0","0","0","--","--","--","--"," ","0","--","0","0.01","10","6.14"
="038000","NK永豐          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","15.95"
="038001","NL永豐          ","0","0","0","--","--","--","--"," ","0","0.47","10","0.48","10","49.8"
="038002","NM永豐          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.04","10","9.3"
="038003","NN永豐          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","10","44.6"
="038004","NP永豐          ","0","0","0","--","--","--","--"," ","0","0.07","10","0.08","10","50.5"
="038005","NQ永豐          ","341000","8","185490","0.57","0.58","0.52","0.58","+","0.08","0.57","20","0.59","10","525"
="038006","AT中信          ","0","0","0","--","--","--","--"," ","0","0.05","30","0.06","30","74.8"
="038007","AU中信          ","0","0","0","--","--","--","--"," ","0","0.02","30","0.03","10","74.8"
="038008","元富M2          ","200000","1","50000","0.25","0.25","0.25","0.25","X","0","0.24","25","0.25","25","48.85"
="038009","元富M3          ","0","0","0","--","--","--","--"," ","0","0.16","25","0.17","25","17.6"
="038010","元富M4          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","60","119"
="038011","元富M5          ","0","0","0","--","--","--","--"," ","0","1.89","25","1.99","10","28.4"
="038012","元富M6          ","400000","5","388200","0.84","1.13","0.84","1.13","+","0.44","1.11","25","1.13","25","130"
="038013","元富M7          ","0","0","0","--","--","--","--"," ","0","0.6","25","0.64","20","144.5"
="038014","日盛75          ","0","0","0","--","--","--","--"," ","0","0.01","25","0.02","25","119"
="038015","日盛76          ","0","0","0","--","--","--","--"," ","0","1.75","25","1.81","10","116"
="038016","凱基MR          ","0","0","0","--","--","--","--"," ","0","0.05","30","0.06","30","212"
="038017","凱基MS          ","0","0","0","--","--","--","--"," ","0","0.07","30","0.08","30","9.3"
="038018","凱基MT          ","0","0","0","--","--","--","--"," ","0","0.01","30","0.04","30","219.5"
="038019","凱基MU          ","0","0","0","--","--","--","--"," ","0","--","0","0.03","30","219.5"
="038020","凱基MV          ","10000","1","9800","0.98","0.98","0.98","0.98","+","0.08","0.98","30","0.99","30","49.8"
="038021","凱基MX          ","0","0","0","--","--","--","--"," ","0","2.1","30","2.16","30","74.1"
="038022","凱基MY          ","0","0","0","--","--","--","--"," ","0","0.3","30","0.31","30","117.5"
="038023","AP群益          ","0","0","0","--","--","--","--"," ","0","0.24","25","0.25","10","133.5"
="038024","AQ群益          ","0","0","0","--","--","--","--"," ","0","0.75","25","0.76","10","170.5"
="038025","AR群益          ","1499000","5","164890","0.11","0.11","0.11","0.11","X","0","0.12","25","0.13","10","133.5"
="038026","AS群益          ","20000","3","49280","2.69","2.69","2.22","2.22","X","0","2.26","25","2.31","10","33.95"
="038027","AT群益          ","889000","10","294880","0.35","0.35","0.32","0.33"," ","0","0.33","25","0.34","10","24.45"
="038028","AU群益          ","15000","2","13200","0.87","0.9","0.87","0.9","+","0.06","0.9","25","0.92","10","138.5"
="038029","AV群益          ","0","0","0","--","--","--","--"," ","0","0.19","25","0.2","10","9.65"
="038030","AW群益          ","540000","5","94800","0.18","0.18","0.17","0.17","+","0.01","0.15","25","0.16","10","10.8"
="038031","AX群益          ","0","0","0","--","--","--","--"," ","0","0.03","25","0.1","10","8.88"
="038032","AY群益          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.1","10","219.5"
="038033","AZ群益          ","0","0","0","--","--","--","--"," ","0","0.02","25","0.1","10","219.5"
="038034","BA群益          ","0","0","0","--","--","--","--"," ","0","0.59","25","0.6","10","28.4"
="038035","BB群益          ","0","0","0","--","--","--","--"," ","0","0.93","25","0.95","10","144.5"
="038036","BC群益          ","0","0","0","--","--","--","--"," ","0","0.31","25","0.32","10","144.5"
="038037","BD群益          ","0","0","0","--","--","--","--"," ","0","--","0","--","0","36.15"
="038038","玉山ML          ","251000","19","310340","1.28","1.28","1.13","1.21","-","0.01","1.21","10","1.22","10","0.00"
="038039","I2國泰          ","0","0","0","--","--","--","--"," ","0","0.04","30","0.09","30","17.8"
="038040","I3國泰          ","0","0","0","--","--","--","--"," ","0","0.1","499","0.12","15","212"
="038041","I4國泰          ","0","0","0","--","--","--","--"," ","0","0.23","499","0.24","100","70"
="038042","永昌27          ","0","0","0","--","--","--","--"," ","0","1.13","10","1.16","10","0.00"
="038043","永昌28          ","0","0","0","--","--","--","--"," ","0","0.01","10","0.1","10","0.00"
="038044","永昌29          ","0","0","0","--","--","--","--"," ","0","0.11","10","0.12","10","0.00"
="038045","永昌30          ","0","0","0","--","--","--","--"," ","0","1.5","10","1.53","10","0.00"
="038046","永昌31          ","0","0","0","--","--","--","--"," ","0","0.18","10","0.19","10","0.00"
="038047","日盛77          ","381000","7","154670","0.36","0.43","0.29","0.43","+","0.08","0.43","25","0.44","25","51.4"
="038048","日盛78          ","0","0","0","--","--","--","--"," ","0","0.65","499","0.66","100","80.3"
="038049","元大F8          ","0","0","0","--","--","--","--"," ","0","0.08","100","0.09","100","70"
="038050","元大F9          ","0","0","0","--","--","--","--"," ","0","0.28","100","0.29","100","90.4"
="038051","元大G1          ","0","0","0","--","--","--","--"," ","0","--","0","0.02","500","59.4"
="038052","元大G2          ","50000","1","12500","0.25","0.25","0.25","0.25","X","0","0.24","100","0.25","50","418.5"
="038053","元大G3          ","85000","2","12750","0.15","0.15","0.15","0.15","+","0.03","0.16","100","0.17","100","12.45"
="038054","元大G5          ","16000","12","18530","1.18","1.18","1.13","1.13"," ","0","1.12","100","1.13","100","74.1"
="038055","元大G6          ","0","0","0","--","--","--","--"," ","0","1.28","499","1.29","10","28.4"
="038056","元大G7          ","10000","1","2400","0.24","0.24","0.24","0.24","X","0","0.27","100","0.28","50","144"
="038057","AW中信          ","0","0","0","--","--","--","--"," ","0","0.78","30","0.8","30","138.5"
="038058","NV永豐          ","5000","1","800","0.16","0.16","0.16","0.16","-","0.04","0.16","10","0.17","10","15.15"
="038059","NW永豐          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.07","10","30.1"
="038060","NX永豐          ","30000","4","4200","0.14","0.15","0.13","0.15"," ","0","0.15","10","0.16","10","27.9"
="038061","NY永豐          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.03","10","6.05"
="038062","NZ永豐          ","510000","3","66400","0.14","0.14","0.13","0.13"," ","0","0.13","10","0.14","10","118"
="038063","永豐01          ","120000","2","34800","0.29","0.29","0.29","0.29"," ","0","0.29","10","0.3","10","114"
="038064","兆豐NM          ","30000","1","1800","0.06","0.06","0.06","0.06"," ","0","0.06","70","0.14","10","219.5"
="038065","兆豐NN          ","0","0","0","--","--","--","--"," ","0","0.03","10","0.06","10","219.5"
="038066","兆豐NP          ","0","0","0","--","--","--","--"," ","0","0.02","10","0.05","10","219.5"
="038067","兆豐NQ          ","0","0","0","--","--","--","--"," ","0","0.17","10","0.18","10","36.75"
="038068","兆豐NR          ","0","0","0","--","--","--","--"," ","0","0.21","10","0.22","10","8.88"
="038069","兆豐NS          ","0","0","0","--","--","--","--"," ","0","0.06","10","0.07","10","8.88"
="038070","兆豐NT          ","110000","8","4700","0.04","0.06","0.04","0.04"," ","0","0.02","60","0.05","10","409.5"
="038071","兆豐NU          ","0","0","0","--","--","--","--"," ","0","0.04","10","0.05","10","9.3"
="038072","兆豐NV          ","65000","7","96150","1.29","1.61","1.29","1.61","+","0.38","--","0","--","0","130"
="038073","兆豐NW          ","0","0","0","--","--","--","--"," ","0","1.4","10","1.41","10","28.4"
="038074","兆豐NX          ","0","0","0","--","--","--","--"," ","0","0.22","10","0.23","10","212"
="038075","兆豐NY          ","495000","6","88000","0.19","0.19","0.17","0.17","+","0.01","0.16","210","0.17","10","212"
="038076","兆豐NZ          ","0","0","0","--","--","--","--"," ","0","0.1","10","0.11","10","10.65"
="038077","兆豐A1          ","0","0","0","--","--","--","--"," ","0","0.15","10","0.16","10","65.6"
="038078","兆豐A2          ","237000","9","90360","0.42","0.42","0.36","0.36","-","0.06","0.37","10","0.38","10","19.5"
="038079","兆豐A3          ","0","0","0","--","--","--","--"," ","0","0.01","332","0.02","213","74.8"
="038080","兆豐A4          ","35000","3","3450","0.09","0.11","0.09","0.11","+","0.02","0.1","10","0.12","10","11.25"
="038081","兆豐A5          ","0","0","0","--","--","--","--"," ","0","2.1","10","2.19","10","73.8"
="038082","兆豐A6          ","0","0","0","--","--","--","--"," ","0","0.05","10","0.08","10","67.5"
="038083","兆豐A7          ","0","0","0","--","--","--","--"," ","0","1.72","10","1.73","10","28.4"
="038084","兆豐A8          ","10000","1","7000","0.7","0.7","0.7","0.7","+","0.06","0.6","10","0.61","10","36.95"
="038085","元富N5          ","0","0","0","--","--","--","--"," ","0","0.07","25","0.08","25","163"
="038086","元富N6          ","100000","1","18000","0.18","0.18","0.18","0.18","X","0","0.15","25","0.16","25","22.6"
="038087","元富N7          ","0","0","0","--","--","--","--"," ","0","0.58","25","0.59","25","49.8"
="038088","MB第一          ","0","0","0","--","--","--","--"," ","0","0.09","10","0.1","10","8.88"
="038089","GV統一          ","671000","11","111120","0.17","0.18","0.15","0.18","+","0.04","0.17","28","0.18","253","56.55"
="038090","GW統一          ","0","0","0","--","--","--","--"," ","0","0.12","10","0.13","10","212"
="038091","GX統一          ","5000","1","350","0.07","0.07","0.07","0.07","-","0.01","0.08","10","0.09","50","212"
="038092","GY統一          ","0","0","0","--","--","--","--"," ","0","0.14","68","0.15","68","133.5"
